File,Percent Increase
"Adolphus Cambridge, 1st Marquess of Cambridge",48.83
Ottawa,48.03
Harold Godwinson,47.82
Time (magazine),47.72
Lord Beaverbrook,47.32
Elizabeth Bowes-Lyon,47.25
Durbar (court),47.12
"St George's Chapel, Windsor Castle",47.07
Queensland,46.37
Prince Leopold Clement of Saxe-Coburg and Gotha,46.28
Stanley Baldwin,46.23
Heir presumptive,46.21
British Commonwealth,45.88
Prince Johannes Heinrich of Saxe-Coburg and Gotha,45.87
Christian IX of Denmark,45.85
Monarchy of Canada,45.47
Lady Jane Grey,45.46
Prince Philipp of Saxe-Coburg and Gotha,45.31
Duke of Windsor,45.28
Mahinda Rajapaksa,45.21
Boris III of Bulgaria,44.94
Edward the Confessor,43.76
Vigil of the Princes,43.75
"Kyril, Prince of Preslav",43.75
Royal Air Force,43.43
Pneumonectomy,43.12
Edward III of England,42.76
Prince George William of Great Britain,42.48
Richard III of England,42.13
Union of the Crowns,41.9
Royal Collection Trust,41.13
"Edmund of Langley, 1st Duke of York",40.97
Indian Empire,40.78
George I of Great Britain,40.74
"Dub, King of Scotland",40.58
Philip Ziegler,39.71
Monarchy of Australia,39.17
Charles III,38.71
Churchill: The Hollywood Years,38.59
"Antony Armstrong-Jones, 1st Earl of Snowdon",38.13
Edmund Ironside,37.04
Eleanor Roosevelt,36.99
Allies of World War II,36.91
Malcolm III of Scotland,36.7
Charles II of England,36.62
Edward I of England,36.43
Alexander III of Scotland,36.38
Empress Frederick,36.36
Franklin D. Roosevelt,36.16
London Declaration,35.94
Colin Matthew,35.9
P. W. Botha,35.49
James II of England,35.31
USS Potomac (AG-25),34.95
Henry V of England,34.9
Royal Naval Air Service,34.64
"Anne, Queen of Great Britain",34.19
Malcolm IV of Scotland,34.18
Luís I of Portugal,33.85
George II of Great Britain,33.42
Henry VIII,32.92
South Africa,32.8
Ferdinand II of Portugal,32.8
Clement Attlee,31.79
British Broadcasting Company,31.65
Henry the Young King,31.54
Constitution of the Irish Free State,31.48
Áed mac Cináeda,31.37
1939 New York World's Fair,31.33
Big-game hunting,31.26
Yahya Khan,31.04
"Princess Margaret, Countess of Snowdon",30.93
William Gopallawa,30.92
"Ernest Augustus, Crown Prince of Hanover",30.84
Tobacco smoking,30.8
Squadron leader,30.38
Nelson Mandela,30.38
Malcolm I of Scotland,30.06
Constantine II of Scotland,29.99
Queen Alexandra,29.7
Charles I of England,29.57
Emperor of India,29.55
Richard Cromwell,29.5
Kenneth III of Scotland,29.49
Gestapo,29.41
York Cottage,29.3
"Frederick, Prince of Wales",29.19
"Edgar, King of Scotland",28.76
James IV of Scotland,28.64
Coronary thrombosis,28.57
British Empire,28.41
Lying in state,28.37
Sheila Chisholm,28.34
Causantín mac Cináeda,28.1
Buerger's disease,27.92
List of English monarchs,27.85
Henry VI of England,27.83
Donald II of Scotland,27.82
David I of Scotland,27.67
Simeon Saxe-Coburg-Gotha,27.66
Kenneth II of Scotland,27.61
Chandrika Kumaratunga,27.48
James I of Scotland,27.37
Mackenzie King,27.34
Midshipman,27.32
William III of England,26.9
"Amlaíb, King of Scotland",26.64
List of heads of state of Sri Lanka,26.13
Giric,26.1
Constantine III of Scotland,25.87
Malcolm II of Scotland,25.84
Academy Award for Best Actor,25.83
David II of Scotland,25.75
"Prince William Frederick, Duke of Gloucester and Edinburgh",25.67
Israel,25.46
Dominion of Ceylon,25.41
Hugh Massingberd,25.0
"Mary, Queen of Scots",24.16
Lord Simonds,24.14
Edward IV of England,24.01
"Stephen, King of England",23.93
Royal assent,23.9
Louis VIII of France,23.47
Cadet,23.42
Empire of Japan,23.41
"Ernest Augustus, Duke of Brunswick",23.15
"Mary, Princess Royal and Countess of Harewood",23.07
Countess Claudine Rhédey von Kis-Rhéde,23.05
Ranasinghe Premadasa,22.78
George III,22.65
GMT,22.59
The Gate of the Year,22.38
Ferdinand I of Bulgaria,22.11
Britannia Royal Naval College,21.93
Dean and Chapter of Westminster,21.67
Robert II of Scotland,21.6
Sweyn Forkbeard,21.4
Haakon VII of Norway,21.23
"Luís Filipe, Prince Royal of Portugal",21.23
Air Training Corps,21.04
Æthelstan,21.0
John Vorster,20.63
Henry III of England,20.62
Great Seal of Canada,20.55
Piccadilly,20.27
Robert III of Scotland,20.06
Edgar Ætheling,19.98
"Prince Edward, Duke of York and Albany",19.22
Edward the Martyr,19.06
Robert Rhodes James,18.99
Independent Air Force,18.64
Carlos I of Portugal,18.64
Mary I of England,18.38
"Trinity College, Cambridge",18.27
Dynasty,18.11
Union of South Africa,18.11
Wembley,17.8
Mandatory Palestine,17.77
Order of the Garter,17.39
Henry II of England,17.27
Royal Auxiliary Air Force,17.17
Stammer,17.03
Westminster Hall,16.96
"Afonso, Duke of Porto",16.57
"Prince Henry, Duke of Cumberland and Strathearn",16.52
Neville Chamberlain,16.5
Canberra,16.45
"Kardam, Prince of Turnovo",16.27
Delhi,16.25
King George station,16.04
Richard I of England,16.03
Manuel II of Portugal,15.8
British House of Commons,15.67
Anglo-Egyptian Sudan,15.62
Heathrow Airport,15.33
James III of Scotland,14.98
Lord Chancellor,14.97
House of Saxe-Coburg and Gotha-Koháry,14.83
Edward II of England,14.78
William the Lion,14.59
James II of Scotland,14.53
Arteriosclerosis,14.39
"Richard of York, 3rd Duke of York",14.21
Nico Diederichs,13.92
"Prince William Henry, Duke of Gloucester and Edinburgh",13.77
Letter of Credence,13.73
Crown (British coin),13.64
Azure (heraldry),13.32
"John, King of England",13.0
"Margaret, Maid of Norway",12.93
British prime minister,12.5
Domnall mac Ailpín,12.12
Isolationist,11.94
Monarchy of South Africa,11.8
Kenneth MacAlpin,11.35
John Balliol,11.03
Church of Scotland,10.99
"Frederick William, Grand Duke of Mecklenburg",10.64
Dingiri Banda Wijetunga,10.14
World War II,10.05
British Dominions,9.74
James V of Scotland,9.68
YouTube,9.59
Westminster Abbey,9.39
Kingdom of Italy,9.13
Winston Churchill,8.37
Irish Free State,8.13
Elizabeth I,7.61
Robert the Bruce,6.86
"Nancy, France",6.52
RAF Cranwell,6.29
Field marshal (United Kingdom),4.14
William Shawcross,3.78
Edmund I,3.67
"Prince Henry, Duke of Gloucester",3.65
Statute of Westminster 1931,3.49
Leopold I of Belgium,2.94
Eadwig,2.76
The Blitz,1.71
William the Conqueror,1.68
Eben Dönges,0.96
Speech from the throne,0.23
Æthelred the Unready,0.1
Wallis Simpson,0
"Prince Albert Victor, Duke of Clarence and Avondale",0
King of the United Kingdom,0
Mary II of England,0
Duke of York and Albany,0
"David Armstrong-Jones, 2nd Earl of Snowdon",0
Left-handed,0
"John Reith, 1st Baron Reith",0
Empress Matilda,0
Head of the Commonwealth,0
"Friedrich Josias, Prince of Saxe-Coburg and Gotha",0
British Empire Exhibition,0
Prince John of the United Kingdom,0
"Louise, Princess Royal and Duchess of Fife",0
Princess Mary Adelaide of Cambridge,0
1937 Coronation Honours,0
"Ernest Augustus, Duke of York and Albany",0
Albert I of Belgium,0
Baron Killarney,0
Henry VII of England,-0.94
List of covers of Time magazine (1920s),-1.4
Eadred,-3.08
Eagle Farm Racecourse,-4.35
Sri Lanka,-4.55
Windsor Castle,-6.75
Argent,-7.51
Sovereignty,-8.92
Shorncliffe Army Camp,-16.67
Mike Ashley (writer),-16.83
Order of Liberation,-17.11
Suez Canal,-29.93
Lulach,-100.0
Harthacnut,-100.0
"Macbeth, King of Scotland",-100.0
Donald III of Scotland,-100.0
Aden,-100.0
Chief of the Imperial General Staff,-100.0
Princess Augusta of Hesse-Kassel,-100.0
Mark Arnold-Forster,-100.0
Radio Times,-100.0
Duncan II of Scotland,-100.0
Bernard Montgomery,-100.0
