File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
NBC,2364.0,10/29/2016,3383.6,11/09/2016,43.13
Tony Schwartz (author),236.4,10/15/2016,609.6,10/28/2016,157.87
Director of National Intelligence,758.2,10/15/2016,4529.6,11/17/2016,497.41
Theodore Roosevelt,11423.6,12/03/2016,35562.0,11/09/2016,211.3
National Urban League,144.8,10/29/2016,286.8,11/15/2016,98.07
Reuters,1405.0,10/29/2016,0.0,10/12/2016,-100.0
Pandemic,1068.0,10/29/2016,1258.4,12/01/2016,17.83
Trump: The Art of the Deal,938.8,10/22/2016,6058.4,11/09/2016,545.33
Majestic Star II,19.4,11/24/2016,48.2,11/10/2016,148.45
Zachary Taylor,2486.6,10/15/2016,10737.2,11/09/2016,331.8
Maggie Haberman,112.0,11/01/2016,622.4,11/23/2016,455.71
Mark Mazzetti,22.0,11/25/2016,65.6,10/16/2016,198.18
Deutsche Bank,1589.8,10/29/2016,0.0,10/12/2016,-100.0
Oval Office,1060.2,10/25/2016,5950.0,11/10/2016,461.21
"Riverside South, Manhattan",140.0,12/03/2016,1073.2,11/16/2016,666.57
Pennsylvania,5402.8,10/29/2016,14886.6,11/09/2016,175.53
Freedom of Information Act (United States),623.2,11/25/2016,1500.4,11/02/2016,140.76
Boardwalk Hall,144.4,10/21/2016,251.8,11/09/2016,74.38
Subpoena,770.8,11/26/2016,1487.0,10/20/2016,92.92
Sanjay Gupta,556.0,12/04/2016,1252.8,10/14/2016,125.32
Los Angeles Times,1014.6,11/25/2016,1688.0,11/08/2016,66.37
Fox News,576.6,10/14/2016,9555.2,11/09/2016,1557.16
White House,4755.2,10/29/2016,24794.2,11/09/2016,421.41
Dan Quayle,2429.2,12/04/2016,12341.0,11/30/2016,408.03
United States Supreme Court,355.4,10/29/2016,694.0,11/09/2016,95.27
John M. Dowd,14.2,11/23/2016,26.0,10/26/2016,83.1
Neo-nationalism,43.4,10/22/2016,145.2,11/30/2016,234.56
Office of the Pardon Attorney,23.8,10/20/2016,53.0,11/14/2016,122.69
Frameup,76.2,11/06/2016,111.6,11/15/2016,46.46
Helene Cooper,25.2,11/24/2016,444.0,11/27/2016,1661.9
Cameo appearances,10.8,11/08/2016,21.6,10/24/2016,100.0
Tina Brown,189.0,10/23/2016,604.2,11/09/2016,219.68
2015 San Bernardino attack,1087.2,10/29/2016,4885.2,12/02/2016,349.34
Eric P. Schmitt,17.0,11/15/2016,28.6,10/18/2016,68.24
Robert Mueller,229.0,10/22/2016,4698.2,10/31/2016,1951.62
Big lie,682.8,11/26/2016,5257.6,10/19/2016,670.01
Hollywood Walk of Fame,2167.8,10/21/2016,7665.4,10/26/2016,253.6
Congressional Review Act,23.8,10/30/2016,599.4,11/17/2016,2418.49
Democratic Party (United States),7684.6,12/03/2016,86374.8,11/09/2016,1024.0
WWE,8586.8,10/29/2016,12586.4,11/21/2016,46.58
Dwight D. Eisenhower,8637.2,10/29/2016,35011.4,11/09/2016,305.36
The Wall Street Journal,1764.8,10/29/2016,2463.8,11/09/2016,39.61
New York City Department of Health and Mental Hygiene,64.2,11/24/2016,93.8,11/15/2016,46.11
Member states of NATO,1751.8,11/27/2016,4734.4,11/09/2016,170.26
World Health Organization,2888.0,10/29/2016,3752.8,11/30/2016,29.94
Presidency of William McKinley,9.4,10/17/2016,334.0,12/04/2016,3453.19
Judicial independence,292.4,11/26/2016,471.4,11/07/2016,61.22
Class action,525.6,10/29/2016,782.4,11/08/2016,48.86
Donald Trump (song),197.0,10/24/2016,1948.8,11/09/2016,889.24
Trump Tower,279.4,10/15/2016,10300.2,11/27/2016,3586.54
Xi Jinping,3463.2,11/05/2016,5243.8,11/09/2016,51.41
Joe Arpaio,1106.0,12/05/2016,13571.0,11/09/2016,1127.03
General Services Administration,419.0,10/29/2016,958.8,11/09/2016,128.83
David E. Sanger,359.2,10/16/2016,424.2,10/18/2016,18.1
FactCheck.org,287.4,12/03/2016,855.8,10/20/2016,197.77
KTVK,59.6,11/24/2016,77.4,12/04/2016,29.87
Deadline Hollywood,15.8,10/28/2016,22.6,11/01/2016,43.04
Veto override,54.0,11/06/2016,129.4,11/09/2016,139.63
CBS News,537.0,10/28/2016,1154.6,11/09/2016,115.01
The Intercept,432.0,10/22/2016,993.6,11/10/2016,130.0
"Jamaica Estates, Queens",63.8,12/06/2016,3055.4,11/09/2016,4689.03
Iran nuclear deal,7.4,10/23/2016,20.2,11/10/2016,172.97
United States Department of Justice,1424.4,10/22/2016,4249.4,10/31/2016,198.33
Infrastructure-based development,47.0,10/29/2016,140.8,11/29/2016,199.57
The Art of the Deal,30.0,11/04/2016,76.4,11/09/2016,154.67
List of presidents of the United States,12.6,10/19/2016,22.8,11/09/2016,80.95
Kim Kardashian,18029.2,11/09/2016,36940.2,10/21/2016,104.89
David Philipps,9.0,11/21/2016,8.8,11/23/2016,-2.22
Franklin D. Roosevelt,14496.2,10/29/2016,56000.0,11/09/2016,286.31
HuffPost,4.8,11/23/2016,8.8,10/17/2016,83.33
Rojava,1797.6,11/19/2016,2435.4,11/28/2016,35.48
Stun grenade,485.4,11/09/2016,2100.8,11/23/2016,332.8
The Guardian,3635.4,10/29/2016,5644.4,11/09/2016,55.26
Sharon LaFraniere,0.0,10/12/2016,5.8,10/21/2016,0
United States Department of Defense,2028.2,10/29/2016,2956.8,12/02/2016,45.78
U.S. Securities and Exchange Commission,1224.6,10/29/2016,2065.4,11/15/2016,68.66
Ghostwriters,10.2,10/20/2016,18.6,10/14/2016,82.35
C-SPAN,521.2,10/26/2016,1157.0,11/09/2016,121.99
CrowdStrike,77.4,12/04/2016,165.2,11/02/2016,113.44
Maryanne Trump Barry,2318.4,12/02/2016,29614.6,11/09/2016,1177.37
Forbes,2468.0,10/29/2016,4219.4,11/09/2016,70.96
Alex Azar,18.2,10/20/2016,0.0,10/12/2016,-100.0
Immigration to the United States,2066.0,10/29/2016,4122.8,11/09/2016,99.55
Gallup's most admired man and woman poll,156.6,11/05/2016,0.0,10/12/2016,-100.0
Michigan,4982.4,10/14/2016,10981.2,11/09/2016,120.4
Ronald Reagan,17927.8,12/03/2016,153406.0,11/09/2016,755.69
Mike Pence,10243.6,10/22/2016,262896.2,11/09/2016,2466.44
"Nationwide opinion polling for the United States presidential election, 2016",331.2,12/05/2016,27296.2,11/08/2016,8141.61
Political action committee,985.2,12/03/2016,2849.2,11/09/2016,189.2
Craig Whitlock,9.0,11/24/2016,24.0,12/06/2016,166.67
Marla Maples,5071.0,12/06/2016,269963.8,11/09/2016,5223.68
Kurds in Syria,202.2,10/29/2016,232.4,11/25/2016,14.94
Stormy Daniels,931.4,11/09/2016,1477.2,11/05/2016,58.6
Calvin Coolidge,3597.4,10/29/2016,14978.4,11/09/2016,316.37
Federal Election Commission,325.0,12/03/2016,1198.8,11/09/2016,268.86
The New Yorker,1551.8,10/29/2016,2349.6,11/09/2016,51.41
Whistleblower protection in the United States,99.6,11/13/2016,129.6,11/17/2016,30.12
Roger Stone,661.8,12/03/2016,0.0,10/12/2016,-100.0
Mass shootings in the United States,7.8,10/29/2016,16.0,11/28/2016,105.13
Make America Psycho Again,107.6,11/25/2016,164.6,11/09/2016,52.97
Wharton School of the University of Pennsylvania,965.2,10/29/2016,2119.2,11/09/2016,119.56
Trumped!,38.8,12/01/2016,244.2,11/09/2016,529.38
Non-interventionism,262.6,11/25/2016,1340.6,11/09/2016,410.51
Mexico–United States border,1266.0,10/15/2016,8053.8,11/09/2016,536.16
Lee Atwater,383.2,12/04/2016,865.2,11/14/2016,125.78
Common Core,39.6,10/16/2016,190.6,12/04/2016,381.31
Biff Tannen,380.2,10/27/2016,3574.2,11/09/2016,840.08
Lisa de Moraes,7.2,10/26/2016,11.8,11/18/2016,63.89
Presidency of Ronald Reagan,594.0,10/29/2016,4046.8,11/09/2016,581.28
Canadian Broadcasting Corporation,656.2,10/15/2016,1107.8,11/14/2016,68.82
Facebook,32250.8,10/29/2016,73408.4,10/22/2016,127.62
Terminal High Altitude Area Defense,704.2,11/13/2016,1524.4,10/20/2016,116.47
Divided government in the United States,192.2,10/29/2016,2519.6,11/09/2016,1210.93
Alt-right,6314.4,10/30/2016,143395.4,11/14/2016,2170.93
Charles Kushner,1520.0,10/29/2016,77581.2,11/16/2016,5004.03
The Daily Beast,925.6,10/23/2016,1587.8,11/10/2016,71.54
Presidency of Woodrow Wilson,69.8,12/03/2016,249.6,11/09/2016,257.59
Fahd of Saudi Arabia,642.6,10/28/2016,2045.4,10/19/2016,218.3
Herbert Hoover,4490.6,10/15/2016,22960.0,11/09/2016,411.29
North Carolina Republican Party,47.6,11/24/2016,94.2,10/17/2016,97.9
Michael S. Schmidt,21.4,10/16/2016,72.0,11/22/2016,236.45
Euronews,231.4,10/19/2016,0.0,10/13/2016,-100.0
Presidency of John Adams,41.2,12/03/2016,154.6,11/09/2016,275.24
Osama bin Laden death conspiracy theories,274.2,12/03/2016,418.0,11/09/2016,52.44
Grand Central Terminal,1360.2,10/29/2016,1710.4,12/03/2016,25.75
Non-denominational Christian,147.0,11/23/2016,340.0,12/04/2016,131.29
UBS,1533.8,10/15/2016,1918.0,10/19/2016,25.05
David Weigel,49.0,10/23/2016,73.6,11/29/2016,50.2
Andrzej Duda,716.4,12/06/2016,1445.2,11/09/2016,101.73
Make Everything Great Again,8.0,10/18/2016,154.8,11/03/2016,1835.0
District of Columbia,653.8,12/03/2016,3814.8,11/09/2016,483.48
Qatar,6514.8,10/29/2016,9193.8,10/16/2016,41.12
Midtown Manhattan,757.4,10/29/2016,1263.0,11/09/2016,66.75
The Sydney Morning Herald,399.4,10/15/2016,493.0,10/28/2016,23.44
Sunday school,195.6,12/02/2016,459.4,11/06/2016,134.87
The New York Times Best Seller list,789.4,11/09/2016,932.0,11/29/2016,18.06
Former Presidents Act,770.0,10/16/2016,6066.8,11/09/2016,687.9
Mike Pompeo,107.8,10/16/2016,74482.0,11/18/2016,68992.76
Gun control,623.4,10/15/2016,919.0,11/15/2016,47.42
Nancy Pelosi,3065.4,10/15/2016,13016.0,11/30/2016,324.61
Country Grammar (Hot Shit),59.4,11/08/2016,81.2,10/26/2016,36.7
Arms Control Association,15.8,10/20/2016,19.0,11/17/2016,20.25
United States Congress,6163.2,12/03/2016,57779.8,11/09/2016,837.5
Supreme Court of the United States,4811.6,12/03/2016,33514.6,11/09/2016,596.54
Illegal entry,65.2,11/05/2016,145.6,11/14/2016,123.31
United States Capitol,2008.2,12/03/2016,4798.6,11/09/2016,138.95
The Conversation (website),114.8,10/22/2016,194.4,12/01/2016,69.34
Simon & Schuster,518.8,10/29/2016,631.0,11/02/2016,21.63
A Dangerous Game (2014 film),11.0,12/06/2016,81.2,11/09/2016,638.18
Hunter Biden,450.4,12/03/2016,8319.0,11/12/2016,1747.02
40 Wall Street,416.4,11/01/2016,709.4,10/22/2016,70.37
David Folkenflik,16.2,10/23/2016,0.0,10/12/2016,-100.0
Chapter 11 bankruptcy,103.2,12/04/2016,392.4,11/09/2016,280.23
The Washington Post,2482.8,12/03/2016,0.0,10/13/2016,-100.0
State of emergency,578.6,12/03/2016,0.0,10/12/2016,-100.0
Far-right politics,987.2,10/29/2016,3681.0,12/04/2016,272.87
Media bias,500.2,11/26/2016,896.6,10/20/2016,79.25
Ballot Access News,8.6,12/06/2016,55.8,11/14/2016,548.84
Andrew Johnson,4301.4,12/03/2016,12694.2,11/09/2016,195.12
Pew Research,28.6,10/26/2016,45.2,11/10/2016,58.04
Mark Landler,14.6,10/25/2016,30.6,12/02/2016,109.59
John Tyler,2303.2,10/15/2016,8182.8,11/09/2016,255.28
Centers for Disease Control and Prevention,1360.0,10/15/2016,1746.6,10/25/2016,28.43
Sic,2687.6,12/03/2016,3320.4,11/16/2016,23.55
Wuhan,809.6,11/12/2016,1008.2,11/24/2016,24.53
United States Agency for International Development,490.4,10/29/2016,726.4,11/29/2016,48.12
Arash Markazi,11.6,11/29/2016,19.4,10/20/2016,67.24
Joshua Keating,7.0,11/07/2016,12.0,11/24/2016,71.43
New York (magazine),358.0,10/23/2016,956.0,11/23/2016,167.04
Gina Kolata,33.4,10/21/2016,54.6,11/02/2016,63.47
Presidency of Jimmy Carter,463.0,10/22/2016,1892.4,11/09/2016,308.73
Jimmy Carter,10991.0,12/04/2016,57943.6,12/01/2016,427.19
Right-wing,224.6,10/29/2016,0.0,10/12/2016,-100.0
Matthew Rosenberg,22.8,11/02/2016,60.2,11/30/2016,164.04
Atlantic City,119.0,11/01/2016,327.4,11/20/2016,175.13
Presidency of Calvin Coolidge,3.8,10/14/2016,144.8,11/09/2016,3710.53
Philadelphia (magazine),38.2,11/18/2016,40.8,10/17/2016,6.81
Fast Company (magazine),166.8,11/12/2016,227.6,10/17/2016,36.45
Economic expansion,45.2,11/24/2016,0.0,10/13/2016,-100.0
Al Jazeera,1933.2,10/14/2016,2911.4,11/09/2016,50.6
Jane Mayer,104.6,10/27/2016,265.2,11/01/2016,153.54
United States Electoral College,493.2,10/15/2016,5238.4,11/09/2016,962.12
Gallup (company),429.6,11/26/2016,755.8,10/25/2016,75.93
Hope Hicks,123.4,10/29/2016,6259.8,11/10/2016,4972.77
Brian Kemp,6.6,10/15/2016,33.6,11/29/2016,409.09
The Making of Donald Trump,47.8,10/22/2016,160.6,11/10/2016,235.98
NPR,1158.2,10/29/2016,1671.8,11/29/2016,44.34
Fox & Friends,0.0,10/12/2016,1073.4,11/17/2016,0
Never Trump movement,5.4,11/04/2016,16.2,12/02/2016,200.0
Senior Advisor to the President of the United States,254.0,10/26/2016,2797.0,11/15/2016,1001.18
Donald Trump (disambiguation),182.4,12/03/2016,3840.6,11/09/2016,2005.59
Brookings Institution,729.0,10/29/2016,1109.6,12/01/2016,52.21
Ivanka Trump,19593.8,12/03/2016,374197.8,11/09/2016,1809.78
Antonin Scalia,2474.2,12/03/2016,13361.6,11/09/2016,440.04
European Union,10876.6,10/29/2016,44325.4,11/14/2016,307.53
White nationalist,48.6,10/29/2016,258.6,11/14/2016,432.1
Michael Kranish,9.0,11/04/2016,23.8,12/02/2016,164.44
List of richest American politicians,342.2,10/30/2016,5494.2,11/09/2016,1505.55
United Arab Emirates,9634.2,10/29/2016,13415.2,12/02/2016,39.25
Bloomberg News,351.6,10/30/2016,859.0,11/09/2016,144.31
The Local,73.2,10/30/2016,70.8,12/06/2016,-3.28
CNN,3142.6,12/03/2016,9323.0,11/09/2016,196.67
Vladimir Putin,14660.6,12/03/2016,43392.8,11/09/2016,195.98
Scientific consensus on climate change,35.0,10/14/2016,177.4,11/09/2016,406.86
Mar-a-Lago,1012.0,10/31/2016,12529.8,11/24/2016,1138.12
United States non-interventionism,257.8,11/19/2016,748.0,11/09/2016,190.15
Fossil fuel,2278.4,10/29/2016,3460.8,11/16/2016,51.9
Economics,3554.0,10/29/2016,7787.4,11/15/2016,119.12
The Week,316.6,10/15/2016,516.2,11/17/2016,63.04
Fortune (magazine),605.0,10/29/2016,518.6,12/05/2016,-14.28
Global warming conspiracy theory,402.0,10/29/2016,1146.0,11/10/2016,185.07
James Buchanan,3515.6,10/29/2016,14541.6,11/09/2016,313.63
Religion News Service,20.0,10/23/2016,31.0,11/13/2016,55.0
Birthright citizenship in the United States,579.4,10/29/2016,4288.6,11/09/2016,640.18
Univision,691.2,10/29/2016,1129.6,11/09/2016,63.43
List of United States Republican Party presidential tickets,192.6,12/03/2016,2218.6,11/09/2016,1051.92
Al-Qaeda,3666.6,10/29/2016,4860.4,11/04/2016,32.56
Associated Press,1690.2,10/22/2016,6337.8,11/09/2016,274.97
Crippled America,156.0,10/29/2016,1208.8,11/09/2016,674.87
Congressional Budget Office,207.0,11/26/2016,366.0,11/10/2016,76.81
Impeachment in the United States,2896.0,12/04/2016,51813.8,11/09/2016,1689.15
United States District Court for the Southern District of New York,181.4,11/26/2016,251.8,10/25/2016,38.81
Trump Shuttle,451.6,12/03/2016,3303.4,11/09/2016,631.49
George Washington,14942.2,12/03/2016,21062.2,12/06/2016,40.96
Pornographic film actor,4000.6,11/01/2016,4977.2,10/23/2016,24.41
Scott Pelley,271.8,10/15/2016,1474.2,11/09/2016,442.38
United States Reports,423.6,10/22/2016,649.0,11/11/2016,53.21
Hillary Clinton email controversy,1679.0,12/03/2016,57140.8,11/09/2016,3303.26
Presidency of Chester A. Arthur,0.0,10/12/2016,49.4,11/09/2016,0
MS-13,2410.4,10/29/2016,3165.8,10/17/2016,31.34
Martin Van Buren,3145.6,10/15/2016,10800.4,11/09/2016,243.35
Mark A. Milley,583.2,11/24/2016,1077.4,10/14/2016,84.74
Bloomberg L.P.,1519.6,12/03/2016,2531.8,11/09/2016,66.61
Bachelor of Science,1826.2,10/29/2016,3682.4,11/09/2016,101.64
Arctic Refuge drilling controversy,127.6,10/29/2016,436.6,11/18/2016,242.16
Hilton Worldwide,984.4,10/29/2016,1382.8,11/09/2016,40.47
Alma mater,3143.8,11/25/2016,4639.6,11/09/2016,47.58
James Monroe,2380.6,10/15/2016,7519.6,11/09/2016,215.87
Presidency of James Monroe,5.2,10/27/2016,70.8,11/09/2016,1261.54
The Atlantic,1214.2,10/29/2016,3087.4,11/22/2016,154.27
Presidency of George W. Bush,890.8,10/15/2016,3927.6,11/09/2016,340.91
"Lafayette Square, Washington, D.C.",109.0,12/03/2016,277.4,11/10/2016,154.5
Republican Party (United States),8853.8,12/03/2016,120997.0,11/09/2016,1266.61
New Jersey Generals,318.2,10/27/2016,1385.4,11/09/2016,335.39
China–United States relations,707.4,10/15/2016,2462.8,11/09/2016,248.15
Presidency of Gerald Ford,68.8,10/23/2016,748.6,11/09/2016,988.08
Donald J. Trump Foundation,214.2,12/05/2016,1651.0,10/20/2016,670.77
Tour de France,1020.6,11/19/2016,1491.4,10/18/2016,46.13
Safe Drinking Water Act,213.4,10/15/2016,252.0,10/20/2016,18.09
Arab League,1183.8,10/29/2016,1395.0,10/17/2016,17.84
Donald McNeil Jr.,5.4,11/03/2016,9.0,11/17/2016,66.67
Norman Vincent Peale,741.6,10/29/2016,2600.0,11/09/2016,250.59
Presidential Records Act,50.8,12/02/2016,653.6,11/20/2016,1186.61
Trump family,23.2,10/17/2016,8724.8,11/09/2016,37506.9
John G. Trump,1324.8,12/02/2016,10756.6,11/09/2016,711.94
Joint Comprehensive Plan of Action,684.8,10/22/2016,1762.8,11/09/2016,157.42
NFL,354.8,11/09/2016,600.4,11/25/2016,69.22
Group of Seven,0.0,10/13/2016,721.4,12/06/2016,0
Internet Archive,1194.8,10/16/2016,1846.4,11/30/2016,54.54
Eastern Air Lines Shuttle,24.8,11/02/2016,118.2,11/29/2016,376.61
John F. Kennedy,18295.4,10/29/2016,69982.4,11/09/2016,282.51
Town & Country (magazine),67.6,10/28/2016,112.0,11/29/2016,65.68
BBC News,1361.4,12/03/2016,2068.4,11/09/2016,51.93
Yahoo! News,221.4,11/20/2016,297.0,11/09/2016,34.15
Chris Cillizza,96.8,11/26/2016,697.2,10/18/2016,620.25
The Nation,530.8,10/29/2016,1276.8,11/17/2016,140.54
Trumped! (book),30.6,10/22/2016,77.8,11/09/2016,154.25
AP News,0.0,10/12/2016,46.6,11/06/2016,0
Twitter,8737.8,12/03/2016,11750.0,10/27/2016,34.47
Quinnipiac University Polling Institute,34.0,11/16/2016,123.6,11/07/2016,263.53
Epidemiological,22.2,10/29/2016,25.6,11/02/2016,15.32
Chester A. Arthur,2315.8,10/30/2016,7334.2,11/09/2016,216.7
Agence France-Presse,376.8,10/22/2016,484.8,11/09/2016,28.66
Name-calling,12.2,11/20/2016,14.4,11/14/2016,18.03
Presidency of George Washington,555.0,10/15/2016,1282.6,11/09/2016,131.1
"Lincoln Square, Manhattan",60.0,11/06/2016,118.2,11/28/2016,97.0
The New England Journal of Medicine,239.4,10/29/2016,276.6,11/17/2016,15.54
Reformed Church in America,303.2,10/29/2016,830.8,11/14/2016,174.01
Political Science Quarterly,0.0,10/12/2016,28.2,11/14/2016,0
United States Secretary of Health and Human Services,368.4,10/23/2016,2265.2,11/29/2016,514.88
David Duke,2854.4,10/14/2016,26905.4,11/09/2016,842.59
The Independent,1676.8,10/29/2016,2580.0,11/16/2016,53.86
Presidency of James Madison,15.0,10/30/2016,89.4,11/09/2016,496.0
New York Attorney General,114.0,10/23/2016,288.0,11/19/2016,152.63
Miss Teen USA,346.6,12/02/2016,1258.6,11/09/2016,263.13
Tax fraud,18.8,10/30/2016,28.8,10/18/2016,53.19
Plaza Hotel,1066.6,10/28/2016,4976.4,11/09/2016,366.57
Moral equivalence,74.6,11/25/2016,109.0,11/10/2016,46.11
"McAllen, Texas",434.4,10/15/2016,569.2,11/16/2016,31.03
Dakota Access Pipeline,60.2,10/20/2016,28410.0,12/05/2016,47092.69
Melania Trump,9723.4,12/06/2016,737751.6,11/09/2016,7487.38
PolitiFact,44.4,11/26/2016,127.6,11/14/2016,187.39
U.S. national debt,5.6,11/20/2016,17.2,11/29/2016,207.14
Analytic confidence,7.6,11/04/2016,14.8,10/19/2016,94.74
Timothy Noah,191.8,11/09/2016,348.8,11/29/2016,81.86
Forced displacement,7.0,10/23/2016,9.6,11/01/2016,37.14
Carol D. Leonnig,8.6,11/24/2016,114.6,10/22/2016,1232.56
Shane Harris,8.4,10/19/2016,21.0,11/25/2016,150.0
Al Gore,6900.4,12/03/2016,38248.2,11/09/2016,454.29
Maria Konnikova,57.2,11/25/2016,104.6,10/23/2016,82.87
Amy Chozick,9.2,12/04/2016,152.6,10/16/2016,1558.7
Frederick Trump,1384.8,12/06/2016,28852.6,11/09/2016,1983.52
Millard Fillmore,2150.2,10/15/2016,8190.2,11/09/2016,280.9
Political correctness,1637.6,10/29/2016,3918.8,11/10/2016,139.3
Trump Productions,35.8,10/30/2016,167.6,11/09/2016,368.16
James Madison,5036.6,10/29/2016,11354.8,11/09/2016,125.45
Elon Musk,21746.8,10/15/2016,33957.8,11/29/2016,56.15
Edward Wong,13.4,10/21/2016,22.8,10/25/2016,70.15
Umbrella brand,159.2,10/29/2016,200.0,11/22/2016,25.63
Grand jury,459.4,11/24/2016,995.2,11/03/2016,116.63
SremmLife,377.8,10/14/2016,1497.4,11/16/2016,296.35
State court (United States),221.4,11/26/2016,270.4,12/05/2016,22.13
Presidency of Millard Fillmore,4.0,10/19/2016,38.2,11/09/2016,855.0
Vietnam War,16075.2,10/15/2016,22579.0,11/11/2016,40.46
Presidency of Rutherford B. Hayes,7.4,10/14/2016,46.8,11/09/2016,532.43
Paris Agreement,2823.6,10/29/2016,11864.2,11/09/2016,320.18
Huawei,3566.8,11/12/2016,5836.8,11/06/2016,63.64
Recep Tayyip Erdoğan,2744.2,10/28/2016,0.0,10/12/2016,-100.0
Trump: The Game,146.0,10/25/2016,702.0,11/09/2016,380.82
2012 United States presidential election,36.0,12/03/2016,117.8,11/09/2016,227.22
Uyghurs,1161.6,11/09/2016,2539.6,11/25/2016,118.63
Corporate raid,209.0,11/11/2016,257.0,11/18/2016,22.97
George H. W. Bush,10918.2,12/03/2016,84780.0,11/09/2016,676.5
Michael Milken,683.8,10/29/2016,2300.0,11/11/2016,236.36
Mr. Garrison,407.8,11/05/2016,1195.6,11/10/2016,193.18
Brian Stelter,246.6,12/02/2016,787.8,10/17/2016,219.46
New York Mets,1109.2,12/03/2016,4332.6,11/03/2016,290.61
Tariff,1010.8,10/29/2016,2043.6,11/10/2016,102.18
Bone spurs,20.6,10/15/2016,23.6,10/21/2016,14.56
Paul Manafort,376.0,10/27/2016,2173.2,11/09/2016,477.98
Muslims,223.8,11/24/2016,312.8,10/31/2016,39.77
Presidency of Lyndon B. Johnson,80.0,10/18/2016,538.2,11/09/2016,572.75
Capital One,791.8,11/12/2016,1189.0,10/25/2016,50.16
Mixed-use development,352.6,10/29/2016,448.6,10/19/2016,27.23
Eric Lipton,0.0,10/12/2016,152.2,12/01/2016,0
Donald Trump Supreme Court candidates,62.8,10/16/2016,2118.0,11/09/2016,3272.61
Presidency of Andrew Jackson,132.8,12/03/2016,474.6,11/09/2016,257.38
Timothy L. O'Brien,18.0,11/25/2016,71.8,11/12/2016,298.89
Deep state,251.0,10/15/2016,626.4,10/29/2016,149.56
Business Insider,681.2,10/15/2016,1114.4,11/16/2016,63.59
Clean Power Plan,189.2,10/29/2016,717.4,11/10/2016,279.18
Saudi Arabian–led intervention in Yemen,18.2,11/09/2016,20.4,11/27/2016,12.09
