File,Percent Increase
Hispanic America,0
"Paradise, Nevada",332.28
Pay-per-view,758.76
Gervonta Davis,4328.59
Non-disclosure agreement,79.94
KBS2,73.19
Steve Cunningham,10042.07
Demi Lovato,255.57
UFC PPV,1996.97
Floyd Mayweather Jr. vs. Marcos Maidana,2691.19
SuperSport (South African TV channel),175.17
ProTV Chișinău,329.55
Cambodia,97.27
George Foreman,269.28
Bandwidth (computing),23.58
Floyd Mayweather Jr. vs. Miguel Cotto,1126.73
Iceland,33.03
Hungary,35.51
Argentina,60.94
China,25.35
Kazakhstan,292.02
Badou Jack,4184.41
Quintuple champion,3560.97
Poland,8.15
Arturo Gatti vs. Floyd Mayweather Jr.,946.48
Emerald,18.06
Claro TV,0
Sport 5,34.22
Russia,38.51
Complex (magazine),38.78
Technical knockout,5238.67
Evander Holyfield,435.34
Rope-a-dope,882.37
Junior lightweight,1580.81
Eleven Sports Network,409.18
Imelda May,1616.78
Taiwan,6.28
Pro TV,234.81
Fox Sports,31.87
Floyd Mayweather Jr. vs. Shane Mosley,2584.13
Floyd Mayweather Jr. vs. Zab Judah,2015.38
Fox Premium,954.67
Astro (television),21.07
Sky Pacific,323.4
The New York Times,14.83
Wembley Stadium,231.59
Sport TV,114.91
Floyd Mayweather Jr. vs. Manny Pacquiao,10351.29
"Grand Rapids, Michigan",182.54
Estonia,62.37
Kyrgyzstan,-100.0
Made in Italy,0
Cuba,154.92
Tajikistan,70.42
Dajto,776.47
"Crumlin, Dublin",3182.66
International Boxing Hall of Fame,671.17
Ukraine,22.79
Periscope (app),106.97
