File,Percent Increase
1904 Brooklyn Superbas season,110.71
John Hiller,95.21
George Stallings,33.33
Bubbles Hargrave,14.29
Lloyd Waner,0
Bobby Wallace (baseball),0
Willie Wells,114.74
List of Los Angeles Dodgers coaches,8.07
Babe Ruth,82.16
Carl Furillo,45.83
Don Schwall,34.04
Dorothy Height,0
Jeff Kent,492.47
Fred Merkle,0
Jake Beckley,0
Letterman (sports),110.99
List of African-American firsts,199.23
List of Oakland Athletics broadcasters,0
Major League Baseball Game of the Week,40.0
Carl Yastrzemski,0
Charles Young (United States Army officer),0
Corey Seager,30.35
Judy Johnson,0
Harry Truman,0
Enos Slaughter,0
Carlos Delgado,21.51
761st Tank Battalion (United States),98.32
Danny Goodwin,133.33
Phil Stephenson,129.41
Sol White,57.14
Buck Ewing,-7.38
1965 in baseball,0
Mordecai Wyatt Johnson,66.45
Ronald Reagan,28.77
Ron Fraser,83.08
House Committee on Un-American Activities,-1.23
Mike Hargrove,0
Eppa Rixey,-27.2
Felipe Alou,54.56
Huston–Tillotson University,0
Tom Cheek,42.57
Steve Sax,142.68
2022 Los Angeles Dodgers season,159.41
Canada at the 2015 Pan American Games,295.59
Jack Sanford,0
1945 Brooklyn Dodgers season,125.0
Joe McCarthy (manager),51.39
Sparky Anderson,178.81
Bill Morton (American football),18.18
Sal Bando,0
Major League Baseball on television in the 1980s,146.51
Frederick D. Patterson,0
WLS-TV,14.82
George Washington Carver,371.87
Athletics at the 1936 Summer Olympics,52.34
Sam Jethroe,0
1956 World Series,74.65
Bob DeLaney (sportscaster),34.78
B. J. Surhoff,494.53
Willie Brown (politician),48.99
Milwaukee Brewers,137.45
Derek Jeter,119.08
1984 in baseball,80.36
Shohei Ohtani,204.17
Pasadena Star-News,0
List of Major League Baseball retired numbers,0
Ken Burns,5.97
1892 Brooklyn Grooms season,195.24
2014 National League Division Series,11.11
Mitchell Page,116.09
Jacob deGrom,193.07
Boston Red Sox,29.67
Connie Mack,0
George Weiss (baseball),78.22
General manager (baseball),42.43
Pop Smith,176.67
Red Faber,95.45
Donald R. Keough,145.83
2017 National League Championship Series,66.67
1951 National League tie-breaker series,41.75
Bill McKechnie,41.73
Don Drysdale,0
Outfielder,0
Capitol Rotunda,55.75
Sidney Poitier,0
Rod Dedeaux,125.0
Frank Chance,40.97
Mike Martin (baseball coach),204.8
Roberto Petagine,74.32
Dave Eiland,0
Pasadena City Hall,18.57
1995 National League Championship Series,0
1953 Chicago White Sox season,137.5
1953 Brooklyn Dodgers season,73.97
Bob Grim (baseball),-4.32
Lights (Journey song),60.14
The Court-Martial of Jackie Robinson,55.56
Frank Carswell,15.38
Herbert Hoover,37.57
Hack Wilson,0
1949 World Series,50.61
Moses Fleetwood Walker,344.03
1977 World Series,247.01
Paul Robeson Congressional hearings,329.63
Arthur Irwin,98.36
Tony Oliva,443.63
1960 Major League Baseball season,0
Albie Pearson,66.33
Earl Williams (1970s catcher),72.31
1899 Brooklyn Superbas season,73.33
Historical Major League Baseball television broadcasters,145.45
Christian Yelich,110.75
1981 American League Division Series,29.63
"Jacksonville, Florida",52.02
Upper Manhattan,35.3
William Stanley Braithwaite,69.31
Eddie Mathews,20.99
Eric Hinske,156.0
Louis H. Wilson Jr.,5.32
Reggie Cleveland,114.93
Asahi (baseball team),0
Joe Medwick,0
Buster Olney,103.03
Ian Chappell,844.68
Dodger blue,0
W. E. B. Du Bois,139.34
Billy Wagner,917.25
1959 Los Angeles Dodgers season,224.44
Myocardial infarction,16.2
Jesse Burkett,44.09
Kansas City Monarchs,996.17
Bob Elliott (sportswriter),132.0
Giancarlo Stanton,3.81
Gary Carter,66.79
Jon Sciambi,94.67
Varsity team,180.61
National Hockey League,43.45
Jarry Park,38.03
Jake Cronenworth,23.9
Roland Hayes,-100.0
1953 World Series,40.64
1963 Los Angeles Dodgers season,78.87
1936 Brooklyn Dodgers season,177.27
Attack on Pearl Harbor,74.4
1902 Brooklyn Superbas season,178.57
Cal Hubbard,62.17
Joe Sewell,81.48
Joe Black,0
Johnny Evers,51.93
Terry Kennedy (baseball),65.88
Pittsburgh Courier,132.99
Ilan Stavans,40.8
Dan Brouthers,16.67
Daily News (New York),82.51
Nancy Pelosi,232.94
Harlem,84.65
Trea Turner,-100.0
1970 Los Angeles Dodgers season,3.92
Ryne Sandberg,116.38
List of NCAA major college football yearly rushing leaders,379.22
Danny Litwhiler,85.0
Gene Kirby,130.0
John Glenn,55.03
Houston Astros,38.08
Jim Palmer,58.08
1988 Los Angeles Dodgers season,0
Tommy John,0
Ted Sizemore,61.54
"Jersey City, New Jersey",47.48
Run batted in,0
World Series Most Valuable Player Award,35.62
Juan Samuel,101.09
Batting average (baseball),56.02
Mark Grace,362.36
1925 Brooklyn Robins season,123.08
UCLA Bruins men's basketball,63.7
1929 Brooklyn Robins season,205.0
Guggenheim Baseball Management,67.27
The Washington Post,79.29
Edward Brooke,131.24
Fred Clarke,0
Fred Thomas (athlete),365.62
42 (film),0
Ross Newhan,102.63
Glass ceiling,6.87
Phil Rizzuto,507.52
"Austin, Texas",20.73
Marshall Cavendish,25.11
Spencer Strider,66.04
Grandfather clause,44.42
Fred McGriff,0
Ben Grieve,193.07
1976 Los Angeles Dodgers season,54.55
Bert Blyleven,74.11
Carl Hubbell,92.96
Derek Tatsuno,100.0
1965 Los Angeles Dodgers season,160.26
List of National League Division Series broadcasters,33.33
Stan Coveleski,11.48
Montreal Gazette,0
Billy Southworth,385.33
Clayton Kershaw,608.1
Stolen base,50.47
Al Kaline,0
Brad Wilkerson,0
Jimmy Williams (coach),25.71
Rube Walker,30.69
Bill Russell,166.11
Tony La Russa,173.0
Bobby Tiefenauer,135.0
Andrew Bailey (baseball),444.65
Debs Garms,142.86
Bob Elliott (baseball),5.56
Rodrigo López (baseball),0
Tris Speaker,28.37
Mike Nagy,84.85
Payne Park,37.68
Don McDougall (baseball),37.93
Murray Cook (baseball),0
Maya Angelou,0
Lower Manhattan,158.16
2018 Los Angeles Dodgers season,43.08
Pancho Herrera,112.5
1972 World Series,131.38
Patrick Gaspard,186.91
"Sanford, Florida",184.96
1994 World Series,59.11
Huston Street,80.3
Sporting News Rookie of the Year Award,71.43
ISBN (identifier),714.75
"John Muir High School (Pasadena, California)",149.3
History of the New York Giants (NL),0
Tim Keefe,41.07
Pat Putnam,56.25
Dan Howley,126.32
Citi Field,249.88
Los Angeles Dodgers all-time roster,82.58
Mike Harkey,90.57
Tommy Helms,0
World War II,262.92
2012 Los Angeles Dodgers season,0
Theodore K. Lawless,139.33
Prima donna,18.53
Joe Morgan (manager),15.85
Dan Gutman,68.45
Don Hoak,54.23
Jody Gerut,-100.0
Roy Campanella,144.03
Ford C. Frick Award,362.18
Fred Wilpon,109.93
Mack Robinson (athlete),139.75
Percy Lavon Julian,314.19
Bill Virdon,53.64
Tim Jorgensen,176.19
Smokey Joe Williams,118.6
Brooklyn Dodgers: Ghosts of Flatbush,33.33
1997 Los Angeles Dodgers season,0
Estel Crabtree,31.25
1985 in baseball,12.86
Lou Brock,109.24
Addie Joss,0
International League,70.04
1984 Los Angeles Dodgers season,55.88
Cal Eldred,33.33
2020 National League Wild Card Series,11.57
Spingarn Medal,161.78
Paul Quantrill,88.1
"University of California, Los Angeles",31.25
PBS,111.59
Randy Johnson,128.14
William H. Hastie,0
Al Michaels,2048.45
Hartford Courant,59.69
Paul Brown,2529.76
Dodgers–Yankees rivalry,48.66
2011 Los Angeles Dodgers ownership dispute,0
2001 Los Angeles Dodgers season,151.43
Bill Cosby,109.65
Julian Bond,71.9
Roger Goodell,-100.0
List of ESPN Major League Baseball broadcasters,148.25
Steve Trachsel,0
Daytop Village,0
CC Sabathia,70.92
Kenneth B. Clark,624.64
Paul Robeson,112.68
UCLA Bruins men's basketball retired numbers,90.83
List of World Series broadcasters,106.9
Jack Dunn (baseball),24.69
Bill White (first baseman),372.7
Eastern Park,0
Paul Hines,43.48
1959 in baseball,75.81
Brooks Robinson,74.49
Bill McGowan,42.03
Tommie Aaron,144.79
William Humber,20.45
Don Heinkel,66.67
Kernkraft 400,23.21
Ed Vande Berg,40.54
Tim Salmon,0
1897 Brooklyn Bridegrooms season,120.83
Billy Herman,20.83
World Series television ratings,56.37
José Fernández (pitcher),83.67
1933 Brooklyn Dodgers season,0
Baseball color line,129.98
Craig Worthington,60.87
History of baseball in the United States,58.75
Alex Rodriguez,207.96
Rogers Hornsby,28.56
"Greenville, South Carolina",6.74
Jimmy Rollins,306.94
"The California Museum for History, Women and the Arts",0
2007 Los Angeles Dodgers season,116.67
Alvin Davis,45.6
Racial segregation,62.02
1982 Los Angeles Dodgers season,0
2018 National League West tie-breaker game,23.08
Dave Van Horne,109.56
Black people,32.51
Bob Uecker,354.86
1980 Major League Baseball All-Star Game,78.49
Carl Morton,213.58
Andy Cooper,76.92
Danny Murtaugh,67.19
Hubert Humphrey,61.28
"Cairo, Georgia",195.98
1979 World Series,141.52
1991 Los Angeles Dodgers season,162.0
Duke Snider,191.78
Associated Press,80.49
Goody Rosen,57.89
1954 Major League Baseball season,23.12
2014 Los Angeles Dodgers season,0
Rickey Henderson,-100.0
Matt Holliday,227.65
"Once a Bum, Always a Dodger",222.73
Proposed domed Brooklyn Dodgers stadium,145.31
Ed Delahanty,104.4
Library of Congress,29.05
Musical theatre,8.53
1969 Los Angeles Dodgers season,71.74
Jessye Norman,59.36
Ron Polk,131.29
Don Sutton,129.72
Little League World Series on television,0
Walter J. Zable,27.4
Carlos Beltrán,427.28
Mickey Mantle,5.76
IMDb.com,0
Jim Fanning,48.57
Alvin Dark,88.27
Home run,116.6
Alvin Ailey,0
Honus Wagner,277.03
Ruby Dee,0
1976 Major League Baseball All-Star Game,63.74
Jimmy Claxton,176.19
Mordecai Brown,11.65
Branch Rickey,162.49
Gaylord Perry,0
Red Schoendienst,148.35
Bill Klem,568.53
Triple-A (baseball),44.68
1978 Major League Baseball All-Star Game,49.49
Lefty Grove,6.31
Nat Bailey,173.91
Terry Pendleton,193.0
MLB China Series,0
Patrick T. Powers,92.86
Robert Braddy,155.0
Bob Stevens (sportscaster),0
Tom Glavine,80.35
Tony Kubek,43.75
Brooklyn Dodgers (Continental Football League),207.81
Lesley Visser,478.21
"Stamford, Connecticut",54.09
Harmon Killebrew,70.19
Joe McGinnity,33.85
1944 Brooklyn Dodgers season,96.3
Sammy Davis Jr.,83.98
Phil Cavarretta,0
Roger Blough,279.49
Dennis Hastert,19.23
Frank Colman,147.06
Major League Baseball Most Valuable Player Award,126.42
Tom Burgess (baseball),42.86
Mickey Sullivan,166.67
Ernie Whitt,0
Joe Gordon,101.0
Tom Henke,31.98
Ralph Garr,0
Harold Baines,1000.0
Cito Gaston,296.91
1982 Major League Baseball All-Star Game,-7.83
Gary Bender,157.01
Lester B. Pearson,92.56
Truman Gibson,0
Richard Berry Harrison,144.12
Steve Arlin,28.81
Hank O'Day,80.22
Dave Bancroft,-4.14
Larry Parrish,12.75
Jeff Bagwell,278.32
Dee Strange-Gordon,34.41
Major League Baseball on television in the 1990s,136.0
Basketball,32.97
Barbara Jordan,210.71
Walter Francis White,185.81
Ross Barnes,42.57
AAGPBL,104.35
Earl Averill,-0.46
1988 Major League Baseball season,20.34
Bobby Winkles,-2.6
George Gibson (baseball),98.08
Vic Willis,0
Gary Thorne,98.79
List of Major League Baseball players who spent their entire career with one franchise,95.97
Cleveland Indians,59.76
Woody Strode,429.03
Whitey Herzog,-100.0
The Sandlot,17.53
Tim Brant,27.68
Asteroid,82.23
Steve Demeter,129.79
George Foster (baseball),0
Sponsor (commercial),18.87
Cold Case,15.2
Dick Tidrow,52.9
Mickey Cochrane,16.57
Marquis Grissom,0
Harry Wright,67.16
Charlie Gehringer,56.92
John Hope (educator),142.74
Ginger Beaumont,0
Pat Gillick,0
Bobby Thomson,51.61
Ron LeFlore,-100.0
Red Ruffing,61.33
Mel Ott,0
Willie Mays,0
Los Angeles,31.81
Charles Hamilton Houston,316.31
Dave Stieb,1076.47
1952 Brooklyn Dodgers season,23.81
Base on balls,58.16
Baseball,32.24
Kirk McCaskill,202.27
Military history of African Americans,82.2
1981 National League Division Series,38.1
Greg Swindell,294.95
Blair Underwood,34.92
KLAC,88.83
Holman Stadium (Vero Beach),82.44
Stan Bahnsen,37.66
1894 Brooklyn Grooms season,0
Alex Fernandez (baseball),38.57
On-base percentage,0
Earl Weaver,0
Strike action,31.92
Steve Rogers (baseball),0
Iván Rodríguez,182.36
Old-Timers' Day,303.54
Omar Moreno,30.34
Steve Bedrosian,495.16
List of Los Angeles Dodgers managers,0
Jack Kent Cooke,300.43
Ban Johnson Park,0
Chick Hafey,248.25
1982 in baseball,26.44
Tim Belcher,83.44
Carlos González (baseball),29.64
Rusty Staub,100.57
Stan Musial,112.73
Rick Dempsey,0
Kevin Appier,0
Pat Hentgen,71.82
International League Hall of Fame,-100.0
Jack Graney,222.73
Lee MacPhail,46.98
John F. Kennedy,15.83
Tom Borland,0.0
Jewish,33.27
Ray Brown (Negro leagues pitcher),62.71
Jeff McNeil,106.55
Jim Abbott,45.8
1995 Seattle Mariners season,90.48
Montreal Expos,214.88
Tom Hamilton (American football),49.18
New York Giants (NL),69.51
Double play,25.32
Sandy Koufax's perfect game,16.38
Charles Sidney Gilpin,1524.11
Ray Culp,72.0
Ernie Lombardi,45.56
Dodgers–Giants rivalry,259.56
Darren Dreifort,48.35
Luis Aparicio,94.5
Todd Hollandsworth,0
Gene Stephenson,145.33
Sam Crawford,30.51
Bob Bescher,60.71
Joe Louis,36.95
Dontrelle Willis,54.71
Lena Horne,229.01
Andrés Galarraga,52.43
The Last Innocents,123.81
Kirk Gibson's 1988 World Series home run,0
Dick Hughes (baseball),0
Roy Sievers,0
Roger Bresnahan,3.53
Rick Monday,69.83
Eddie Collins,87.56
Cap Anson,241.95
1941 Brooklyn Dodgers season,107.69
Tommy Thomas (pitcher),0
Kyle Lewis,56.68
1958 Los Angeles Dodgers season,0
1948 World Series,93.01
List of Major League Baseball career stolen bases leaders,-100.0
Ford Frick,99.09
Second baseman,150.43
Charles Radbourn,135.56
Waite Hoyt,51.52
Hilda Chester,122.95
Ferguson Jenkins,460.82
Quincy Jones,86.11
1901 Brooklyn Superbas season,96.97
Sporting News,1767.85
Alex Haley,135.57
Ted Bowsfield,119.05
Al Mamaux,113.64
TV.com,40.21
List of Major League Baseball Game of the Week broadcasters,48.65
Craig Biggio,11.83
Ed Walsh,0
Paul Waner,27.21
Don Richmond,0
Frank Verdi,200.0
E. P. Dutton,51.6
Tony Womack,76.82
Mike Dunne (baseball),0
WABC-TV,285.57
1922 Brooklyn Robins season,256.25
Tim Kurkjian,541.62
2020 World Series,335.84
Aaron Sele,0
KTRK-TV,68.34
John Schuerholz,56.88
Michael Fulmer,0
The Spokesman-Review,0
1947 Major League Baseball season,91.88
Johnny Wright (baseball),58.18
Dave Miley,192.31
Earle Combs,105.66
Pee Wee Reese,254.39
Candy Cummings,0
Ben Chapman (baseball),240.77
Willie McCovey,153.95
1939 Brooklyn Dodgers season,0
Jimmy Sheckard,94.59
Chase Park Plaza Hotel,0
Tim Raines,80.41
Nathaniel R. Jones,139.39
John Hope Franklin,0
Buddy Blattner,40.58
List of Major League Baseball All-Star Game broadcasters,111.48
George Wright (sportsman),84.76
Chief Bender,0
Bullet Rogan,98.56
Tony Pérez,0
Bobby Bowden,395.57
1994 in baseball,28.85
"List of University of California, Los Angeles people",0
Honolulu,26.71
Ralph Bunche,142.13
Lonny Frey,57.14
American League,47.55
Kevin Mitchell (baseball),618.63
2020 American League Wild Card Series,64.58
Don Schaly,0
Mark Langston,297.78
Art Devlin (baseball),103.12
1957 Brooklyn Dodgers season,-100.0
Jake Pitler,86.21
The Montreal Gazette,61.29
Kiki Cuyler,7.66
Rose Bowl (stadium),638.75
Deacon White,81.44
Tom Gordon,12.96
Pittsburgh Pirates,38.08
Butch Metzger,150.0
Cal Ripken Jr.,68.54
Walter Alston,132.51
Dave Magadan,53.37
Wendell Smith (sportswriter),190.71
Maury Wills,0
Roy Wilkins,0
Dick Porter,0
George Van Haltren,57.14
1917 Brooklyn Robins season,54.29
Dave McKay (baseball),21.18
Robin Ventura,498.15
Paul Beeston,58.33
Andrew Young,0
Major North American professional sports teams,100.0
Todd Walker,-2.87
1940 UCLA Bruins football team,0
Robert L. Carter,53.1
Ashley Mallett,167.31
Rob Thomson,0
Justin Whitlock Dart Sr.,448.98
Orlando Cepeda,74.14
The Boys of Summer (book),50.97
Vietnam War,76.76
Buzz Arlett,160.0
2019 National League Division Series,522.45
Ben McDonald,-100.0
Tommy Davis (outfielder),72.69
Jim Thome,285.81
1979 Los Angeles Dodgers season,131.58
Billy McMillon,130.77
Rich Wortham,0
Craig McMurtry,61.29
Roger Craig (baseball),260.22
Bill Lange,133.33
Stan Hack,137.5
1988 in baseball,0
Wade Miley,30.62
Morningside Heights,31.91
Ernie Banks,211.28
Bernie Carbo,75.26
Los Angeles Dodgers minor league players,-10.63
Ray Schalk,34.45
Rosa Parks,219.04
1981 Los Angeles Dodgers season,37.19
Ron Hansen (baseball),59.15
Wil Myers,35.48
Major League Baseball on television in the 1970s,0
Bob Emslie,88.57
Spectrum SportsNet LA,12.89
Louis Santop,75.76
Joe Kelley,39.29
2004 Los Angeles Dodgers season,19.75
George H. W. Bush,24.18
1931 Brooklyn Robins season,76.0
1983 World Series,35.14
1959 National League tie-breaker series,49.12
1942 Brooklyn Dodgers season,126.67
Leontyne Price,392.57
James Weldon Johnson,211.98
2017 Los Angeles Dodgers season,39.01
Terry Puhl,1549.25
Skip Bertman,124.22
1965 World Series,193.83
Garret Anderson,324.6
1954 in baseball,0
Safety (American football position),189.81
New York Mets,22.91
Ross Porter (sportscaster),7.06
Ichiro Suzuki,312.1
1992 Los Angeles Dodgers season,0
Wilson Riles,200.0
Johnny Neun,57.14
"Seymour, Connecticut",102.8
1968 United States presidential election,42.08
Andrew Friedman,465.14
Jerry Kindall,33.33
United States Secretary of War,45.46
Harold Alfond,64.19
Dixie Walker,258.45
Charlie Keller,164.6
Shooting guard,92.44
Chris Chambliss,60.92
Chuck Klein,18.97
Biz Mackey,0
Jason Bay,88.89
Dave Rader (baseball),0
Howard Bryant,961.65
Bob Prince,68.26
Benito Santiago,81.04
Burleigh Grimes,50.86
Morgan Bulkeley,37.39
Butch Wynegar,35.96
Broadway theatre,484.0
Jim O'Rourke (baseball),40.56
John Olerud,111.48
Todd Worrell,43.55
Corey Koskie,41.09
2015 Chicago Cubs season,0
Hank Aaron,201.95
Sam Rice,0
Merle Harmon,0
Langston Hughes,175.91
It Happened in Flatbush,2.47
Majestic Park,113.04
Ryan Braun,102.77
Susan Miller Dorsey High School,53.97
1913 Brooklyn Dodgers season,117.65
Negro league baseball,532.0
1994 Los Angeles Dodgers season,0
1956 Major League Baseball season,8.72
Max Yergan,75.86
