File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
2022 United States Senate election in Indiana,261.0,12/05/2022,1974.8,11/09/2022,656.63
Chief Justice,81.2,10/28/2022,187.8,11/09/2022,131.28
2016 United States Senate election in Ohio,220.2,10/22/2022,1547.8,11/09/2022,602.91
2022 United States Senate election in Oklahoma,304.2,12/04/2022,2305.8,11/09/2022,657.99
2022 United States House of Representatives elections in Minnesota,0.0,10/12/2022,840.4,11/09/2022,0
2022 New York gubernatorial election,1766.2,12/02/2022,18085.2,11/09/2022,923.96
List of United States senators from Kansas,79.0,10/15/2022,179.2,11/09/2022,126.84
2002 United States Senate elections,225.6,10/17/2022,1440.0,11/13/2022,538.3
CBS News,528.2,10/15/2022,767.8,11/09/2022,45.36
2022 Vermont lieutenant gubernatorial election,71.0,10/13/2022,329.4,11/09/2022,363.94
Lisa Murkowski,951.2,10/20/2022,6183.0,11/24/2022,550.02
2022 Colorado gubernatorial election,725.0,12/02/2022,2951.0,11/09/2022,307.03
List of United States senators from Illinois,156.4,10/15/2022,436.6,11/09/2022,179.16
Tim Ryan 2020 presidential campaign,4.4,11/27/2022,13.2,11/09/2022,200.0
Green Party of the United States,319.0,12/03/2022,975.4,11/09/2022,205.77
2022 New Hampshire Executive Council election,22.8,10/16/2022,142.4,11/09/2022,524.56
2022 Wyoming Secretary of State election,25.4,10/15/2022,85.8,11/15/2022,237.8
Lucas Kunce,31.2,12/03/2022,92.4,11/09/2022,196.15
United Methodist,28.8,11/03/2022,46.2,11/15/2022,60.42
2022 Minnesota House of Representatives election,48.8,10/13/2022,663.6,11/09/2022,1259.84
"Londonderry, New Hampshire",102.4,12/02/2022,210.4,11/09/2022,105.47
2022 United States House of Representatives elections in Utah,111.8,12/02/2022,234.4,11/09/2022,109.66
2020 Alaska Measure 2,30.8,10/15/2022,227.8,11/24/2022,639.61
1914 United States Senate elections,47.8,10/18/2022,115.8,11/27/2022,142.26
2022 New York's 23rd congressional district special election,35.6,12/03/2022,219.8,11/09/2022,517.42
List of United States senators from Oregon,65.6,12/01/2022,187.4,11/09/2022,185.67
February 2022 San Francisco special election,8.4,11/06/2022,19.6,11/16/2022,133.33
2022 Indiana State Treasurer election,33.8,10/22/2022,193.2,11/08/2022,471.6
2010 United States Senate election in Arkansas,108.8,10/20/2022,298.2,11/13/2022,174.08
2022 South Dakota Attorney General election,29.2,10/17/2022,79.0,11/09/2022,170.55
Raphael Warnock,3339.4,10/24/2022,43650.2,11/09/2022,1207.13
Forbes,2102.0,10/15/2022,3379.6,10/28/2022,60.78
Ted Kennedy,2774.8,10/19/2022,4421.0,10/25/2022,59.33
2022 United States Senate election in New Hampshire,715.4,12/03/2022,5902.0,11/09/2022,724.99
2022 Texas Comptroller of Public Accounts election,35.2,11/30/2022,66.6,11/13/2022,89.2
2022 Wisconsin Attorney General election,108.8,12/03/2022,383.2,11/09/2022,252.21
2022 California State Assembly election,112.6,10/23/2022,474.2,11/09/2022,321.14
1934 United States elections,49.4,10/15/2022,408.8,11/13/2022,727.53
2022 Nevada gubernatorial election,1409.8,10/16/2022,11986.0,11/12/2022,750.19
Kendra Horn,122.2,12/03/2022,1837.8,11/09/2022,1403.93
1998 United States Senate election in Oregon,39.0,10/16/2022,61.0,10/29/2022,56.41
2022 Georgia Secretary of State election,227.6,10/15/2022,975.8,11/09/2022,328.73
Malcolm Kenyatta,56.6,12/04/2022,982.8,11/09/2022,1636.4
Congressional Record,58.2,10/13/2022,102.4,11/09/2022,75.95
2020 Wisconsin elections,28.6,10/23/2022,204.8,11/09/2022,616.08
Oregon Progressive Party,43.4,12/02/2022,228.2,11/09/2022,425.81
2022 Oregon gubernatorial election,721.0,12/04/2022,10684.4,11/09/2022,1381.89
List of United States senators from Georgia,383.2,10/13/2022,1914.2,11/09/2022,399.53
Vote splitting,122.4,10/29/2022,327.0,11/09/2022,167.16
2022 United States House of Representatives elections in Kansas,135.8,10/15/2022,338.8,11/09/2022,149.48
2022 Florida Commissioner of Agriculture election,147.2,10/15/2022,685.2,11/09/2022,365.49
1922 United States Senate elections,34.4,10/14/2022,133.6,11/13/2022,288.37
2022 United States House of Representatives elections in Michigan,405.2,10/16/2022,2087.8,11/09/2022,415.25
"2022 Washington, D.C., mayoral election",70.2,12/04/2022,751.8,11/09/2022,970.94
2022 Maryland gubernatorial election,1238.6,11/30/2022,7783.0,11/09/2022,528.37
1948 United States Senate elections,76.0,10/22/2022,238.6,11/13/2022,213.95
T. W. Shannon,50.6,11/30/2022,125.8,11/09/2022,148.62
KTVI,55.0,11/10/2022,110.6,11/30/2022,101.09
2022 Nevada State Treasurer election,0.0,10/12/2022,315.0,11/12/2022,0
Val Demings,476.6,11/25/2022,9372.0,11/09/2022,1866.43
2022 United States House of Representatives elections in Oregon,153.6,12/05/2022,1017.6,11/13/2022,562.5
2022 Council of the District of Columbia election,44.0,12/01/2022,178.4,11/08/2022,305.45
2022 Arizona Senate election,45.6,10/16/2022,1138.6,11/15/2022,2396.93
2022 United States House of Representatives elections in Wisconsin,179.8,10/30/2022,720.0,11/09/2022,300.44
2022 Kentucky Senate election,14.0,10/20/2022,75.2,11/09/2022,437.14
Approval Voting Party,33.0,12/01/2022,412.2,11/08/2022,1149.09
List of United States senators from Missouri,0.0,10/11/2022,392.4,11/09/2022,0
List of United States senators from Alaska,93.6,10/27/2022,587.2,11/09/2022,527.35
2022 North Dakota Senate election,9.0,10/21/2022,54.4,11/16/2022,504.44
2022 United States Senate election in Colorado,697.0,12/03/2022,3612.4,11/09/2022,418.28
List of United States Senate elections in Ohio,5.2,10/15/2022,15.4,11/09/2022,196.15
2022 United States gubernatorial elections,2738.2,12/04/2022,37920.4,11/09/2022,1284.87
1937 United States Senate special election in Arkansas,6.6,11/06/2022,9.4,11/01/2022,42.42
David McCormick,122.8,12/05/2022,3986.6,11/09/2022,3146.42
Michael Durant,374.8,10/27/2022,459.4,11/09/2022,22.57
Kathy Salvi,53.2,11/30/2022,739.8,11/09/2022,1290.6
2022 Vermont State Treasurer election,7.6,12/01/2022,24.2,11/16/2022,218.42
2026 United States Senate elections,402.0,10/15/2022,5964.2,11/13/2022,1383.63
List of United States senators from Washington,92.2,11/26/2022,435.0,11/09/2022,371.8
2022 Michigan House of Representatives election,51.0,10/15/2022,1781.2,11/10/2022,3392.55
2022 Texas's 34th congressional district special election,49.6,12/05/2022,1385.6,11/09/2022,2693.55
2016 United States Senate election in Oklahoma,61.0,12/01/2022,152.2,11/09/2022,149.51
1980 United States Senate election in Iowa,131.2,10/14/2022,357.0,11/09/2022,172.1
1930 United States Senate elections,57.6,10/19/2022,174.8,11/13/2022,203.47
Mike Lee,262.6,12/05/2022,3303.6,11/09/2022,1158.04
2022 Florida House of Representatives election,32.8,10/14/2022,619.2,11/09/2022,1787.8
2022 United States House of Representatives election ratings,103.6,12/04/2022,2492.8,11/09/2022,2306.18
List of United States senators from Nevada,49.2,12/05/2022,909.2,11/09/2022,1747.97
2022 Ohio Senate election,35.6,10/15/2022,225.6,11/09/2022,533.71
Party leaders of the United States Senate,812.8,10/15/2022,4404.2,11/13/2022,441.86
Chris Van Hollen,444.2,11/26/2022,1784.2,11/09/2022,301.67
Richard Burr,462.2,10/16/2022,2808.4,11/09/2022,507.62
"2022 Providence, Rhode Island, mayoral election",4.4,10/21/2022,24.4,11/16/2022,454.55
2022 Oklahoma Attorney General election,54.0,10/28/2022,138.8,11/08/2022,157.04
Kathy Barnette,93.2,12/02/2022,0.0,10/12/2022,-100.0
2022 United States Senate election in Illinois,707.8,12/03/2022,2486.0,11/09/2022,251.23
"Pine Bluff, Arkansas",321.4,11/11/2022,416.0,11/08/2022,29.43
Brigadier General,169.2,12/01/2022,233.0,11/20/2022,37.71
2022 Massachusetts elections,0.0,10/12/2022,116.8,11/09/2022,0
2022 Arkansas lieutenant gubernatorial election,48.2,11/30/2022,231.2,11/09/2022,379.67
U.S. Supreme Court,187.6,10/15/2022,238.4,11/29/2022,27.08
United States Congress,3107.0,10/15/2022,21439.2,11/09/2022,590.03
2022 Rhode Island lieutenant gubernatorial election,31.6,12/02/2022,123.4,11/09/2022,290.51
1990 United States Senate elections,128.8,10/16/2022,612.4,11/13/2022,375.47
2002 United States Senate election in Oklahoma,29.8,10/30/2022,63.2,11/16/2022,112.08
Utah Democratic Party,24.2,12/05/2022,203.4,11/09/2022,740.5
2022 United States Senate election in North Carolina,840.6,12/03/2022,15512.0,11/09/2022,1745.35
Anchorage Daily News,0.0,10/12/2022,119.8,10/21/2022,0
Rob Portman,588.0,11/27/2022,6123.2,11/09/2022,941.36
2022 United States House of Representatives elections in Arkansas,87.6,10/15/2022,228.4,10/18/2022,160.73
The Washington Post,2207.6,10/22/2022,2864.8,11/09/2022,29.77
Kentucky House of Representatives,93.6,10/14/2022,381.0,11/09/2022,307.05
1956 United States Senate elections,0.0,10/12/2022,253.0,11/13/2022,0
Chuck Morse,98.2,12/04/2022,741.8,11/09/2022,655.4
2018 United States Senate election in Pennsylvania,0.0,10/11/2022,1359.0,11/09/2022,0
Pat Toomey,851.8,11/25/2022,16675.8,11/09/2022,1857.71
Chuck Grassley,1224.6,12/03/2022,20798.6,11/09/2022,1598.4
2010 United States Senate election in Wisconsin,195.6,10/23/2022,1425.6,11/09/2022,628.83
1982 United States Senate elections,142.0,10/15/2022,558.4,11/13/2022,293.24
2016 United States Senate election in Louisiana,115.0,10/22/2022,353.4,11/09/2022,207.3
2010 United States Senate election in Connecticut,0.0,10/12/2022,139.4,11/18/2022,0
2022 United States House of Representatives election in Delaware,53.0,10/15/2022,165.4,11/09/2022,212.08
2022 Delaware House of Representatives election,14.4,10/13/2022,149.8,11/15/2022,940.28
2016 United States Senate election in South Dakota,50.8,10/20/2022,189.0,11/14/2022,272.05
Oregon Public Broadcasting,53.8,11/19/2022,88.8,11/09/2022,65.06
2016 United States Senate election in Missouri,119.4,10/29/2022,383.4,11/13/2022,221.11
2022 United States House of Representatives election in Guam,12.6,10/16/2022,1605.4,11/08/2022,12641.27
2022 Oklahoma House of Representatives election,56.0,10/26/2022,244.0,11/09/2022,335.71
1991 United States Senate special election in Pennsylvania,41.0,10/14/2022,132.0,11/09/2022,221.95
2022 Florida gubernatorial election,2377.0,12/03/2022,26490.2,11/09/2022,1014.44
2022 Massachusetts Attorney General election,76.4,11/24/2022,332.6,11/21/2022,335.34
2022 Georgia State Senate election,25.6,10/16/2022,243.0,11/09/2022,849.22
List of United States senators from Oklahoma,73.4,11/26/2022,285.8,11/09/2022,289.37
2022 New York State Assembly election,103.2,10/15/2022,1255.0,11/09/2022,1116.09
2022 United States House of Representatives elections in Nebraska,142.2,10/27/2022,306.2,11/09/2022,115.33
2022 Ohio gubernatorial election,822.8,12/02/2022,3885.8,11/09/2022,372.27
Jo Rae Perkins,57.8,12/03/2022,1303.4,11/09/2022,2155.02
1944 United States Senate elections,58.4,10/19/2022,219.6,11/13/2022,276.03
1998 United States Senate election in Washington,51.0,10/15/2022,190.0,10/30/2022,272.55
2020 United States Senate election in Oregon,0.0,10/11/2022,149.6,11/09/2022,0
2022 Reno mayoral election,0.0,10/12/2022,88.8,11/09/2022,0
Connecticut House of Representatives,113.0,12/03/2022,409.6,11/09/2022,262.48
Constitution Party (United States),612.0,12/03/2022,2744.0,11/09/2022,348.37
2004 United States Senate election in Alabama,38.4,10/25/2022,122.0,11/13/2022,217.71
2022 United States Senate special election in Oklahoma,333.6,12/03/2022,3669.4,11/09/2022,999.94
2022 Idaho Senate election,13.0,10/15/2022,56.6,11/30/2022,335.38
2022 Nevada Secretary of State election,155.2,10/17/2022,786.0,11/12/2022,406.44
1918 United States Senate elections,41.0,10/16/2022,136.6,11/13/2022,233.17
2022 Tallahassee mayoral election,39.4,10/23/2022,176.4,11/09/2022,347.72
World War II,27905.4,12/03/2022,40323.0,11/11/2022,44.5
2022 Missouri elections,36.8,12/03/2022,541.2,11/08/2022,1370.65
2022 United States Senate elections in California,421.4,12/03/2022,2282.4,11/09/2022,441.62
Brian Kemp,1170.2,10/13/2022,15013.0,11/09/2022,1182.94
List of United States senators from Colorado,122.2,11/27/2022,379.0,11/09/2022,210.15
2010 United States Senate election in Florida,150.4,10/14/2022,1261.0,11/09/2022,738.43
Brian Schatz,401.8,10/16/2022,1738.2,11/09/2022,332.6
2022 United States Senate election in Missouri,614.8,12/03/2022,2826.0,11/09/2022,359.66
Senior Advisor to the President of the United States,200.2,11/25/2022,364.4,11/16/2022,82.02
Coattail effect,71.2,10/22/2022,259.8,11/14/2022,264.89
1972 United States Senate elections,111.0,10/20/2022,368.8,11/13/2022,232.25
Mehmet Oz,2208.2,12/05/2022,148628.0,11/09/2022,6630.73
Ivanka Trump,3636.0,11/01/2022,14743.4,11/16/2022,305.48
"2022 Columbia, Missouri, mayoral election",14.8,10/18/2022,52.0,11/09/2022,251.35
2004 United States Senate election in North Carolina,0.0,10/11/2022,241.4,11/09/2022,0
Blake Masters,751.2,12/03/2022,32978.6,11/12/2022,4290.12
Long Island,2374.6,12/03/2022,3267.2,11/09/2022,37.59
2004 United States Senate election in Iowa,0.0,10/12/2022,267.8,11/09/2022,0
2022 Indiana House of Representatives election,35.4,10/14/2022,207.8,11/09/2022,487.01
2022 United States House of Representatives elections in West Virginia,62.4,10/15/2022,267.8,11/15/2022,329.17
"Nassau County, New York",755.2,10/29/2022,1061.0,11/09/2022,40.49
The Philadelphia Inquirer,200.4,11/26/2022,354.0,10/26/2022,76.65
2022 Arizona gubernatorial election,2787.0,12/03/2022,25287.0,11/09/2022,807.32
2022 North Dakota House of Representatives election,10.8,10/13/2022,65.0,11/16/2022,501.85
Mark Robinson (American politician),274.2,12/02/2022,475.2,11/28/2022,73.3
2022 Northern Mariana Islands gubernatorial election,59.2,10/22/2022,720.0,11/08/2022,1116.22
2022 California State Senate election,0.0,10/11/2022,480.8,11/09/2022,0
2022 United States Senate election in Washington,410.8,12/05/2022,4195.2,11/09/2022,921.23
2022 Michigan gubernatorial election,1020.8,12/04/2022,9766.0,11/09/2022,856.7
Catherine Cortez Masto,628.2,12/03/2022,25241.0,11/13/2022,3917.99
118th United States Congress,506.4,10/15/2022,13420.4,11/09/2022,2550.16
2022 Oakland mayoral election,156.6,12/04/2022,718.2,11/09/2022,358.62
2022 Minnesota Senate election,79.6,10/15/2022,1146.4,11/09/2022,1340.2
2022 Delaware elections,7.2,10/16/2022,24.6,11/16/2022,241.67
Oglala Sioux Tribe,12.0,10/13/2022,22.2,10/18/2022,85.0
Conor Lamb,157.8,12/05/2022,2766.4,11/09/2022,1653.11
2022 United States Senate election in Iowa,732.2,11/25/2022,2843.8,11/09/2022,288.39
2022 New Hampshire House of Representatives election,53.8,10/25/2022,546.0,11/15/2022,914.87
2022 California Secretary of State election,91.2,10/15/2022,257.4,11/08/2022,182.24
"Gilliam County, Oregon",33.6,12/02/2022,77.2,11/09/2022,129.76
2022 Vermont elections,45.0,10/28/2022,346.6,11/09/2022,670.22
List of United States senators from Ohio,97.0,11/26/2022,1228.4,11/09/2022,1166.39
Roy Blunt,309.4,10/15/2022,1416.4,11/09/2022,357.79
Tim Scott,1226.2,11/27/2022,7157.8,11/09/2022,483.74
Katie Britt,329.6,10/15/2022,13147.0,11/09/2022,3888.77
2022 United States Senate election in Florida,850.6,12/03/2022,6428.2,11/09/2022,655.73
2022 Navajo Nation presidential election,27.8,10/29/2022,559.2,11/09/2022,1911.51
Venture capitalist,117.6,11/28/2022,410.6,11/09/2022,249.15
2022 United States Senate election in Hawaii,362.8,11/25/2022,1114.0,11/09/2022,207.06
Democratic Party (US),89.0,10/22/2022,583.4,11/09/2022,555.51
2016 United States Senate election in Illinois,173.4,10/19/2022,583.0,11/09/2022,236.22
1960 United States Senate elections,125.2,10/20/2022,323.6,11/13/2022,158.47
2022 North Dakota elections,22.4,11/30/2022,125.0,11/09/2022,458.04
The Dr. Oz Show,236.4,11/26/2022,5050.4,11/09/2022,2036.38
2022 New York State Senate election,203.4,10/15/2022,1266.4,11/09/2022,522.62
List of United States senators from Wisconsin,108.8,11/26/2022,735.0,11/09/2022,575.55
2022 Georgia House of Representatives election,44.6,10/16/2022,230.4,11/09/2022,416.59
Atlanta,5865.4,12/03/2022,8728.4,11/09/2022,48.81
Colorado House of Representatives,110.4,10/15/2022,483.4,11/09/2022,337.86
Rust Belt,1151.6,10/29/2022,1567.8,11/09/2022,36.14
Majority Leader of the United States Senate,11.6,10/19/2022,113.0,11/13/2022,874.14
Associated Press,1452.4,12/03/2022,2543.6,11/09/2022,75.13
"Yamhill County, Oregon",58.6,12/01/2022,156.0,11/09/2022,166.21
2022 Hennepin County Attorney election,23.8,11/23/2022,163.8,11/08/2022,588.24
Paul Laxalt,140.2,12/04/2022,7182.2,11/13/2022,5022.82
2022 Ohio House of Representatives election,36.6,10/22/2022,223.6,11/09/2022,510.93
"Broome County, New York",132.0,11/26/2022,183.2,11/09/2022,38.79
Politics of New York City,54.4,12/03/2022,217.2,11/09/2022,299.26
List of United States Senate elections,48.6,12/02/2022,452.6,11/09/2022,831.28
2022 Missouri State Auditor election,0.0,10/12/2022,193.8,11/08/2022,0
Bill Redpath,13.2,11/28/2022,379.2,11/08/2022,2772.73
Patrick Leahy,0.0,10/11/2022,7285.8,11/09/2022,0
2022 Massachusetts gubernatorial election,1199.6,12/03/2022,7997.4,11/09/2022,566.67
2022 Minnesota's 1st congressional district special election,59.2,11/30/2022,211.2,11/09/2022,256.76
2022 California Superintendent of Public Instruction election,45.4,11/30/2022,418.8,11/08/2022,822.47
