File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
"United States presidential election, 1800",2541.4,12/03/2016,13190.8,11/09/2016,419.04
Secretary of State of Alabama,24.0,10/23/2016,43.6,11/08/2016,81.67
Elections in the United States Virgin Islands,16.6,10/30/2016,113.0,11/09/2016,580.72
Fielding L. Wright,38.2,10/29/2016,85.2,11/10/2016,123.04
Secretary of State of Arizona,24.4,11/24/2016,89.2,11/07/2016,265.57
Elections in New York (state),51.4,12/05/2016,2324.0,11/09/2016,4421.4
Attorney General of North Carolina,8.6,10/17/2016,13.6,12/05/2016,58.14
United States presidential elections in New Mexico,13.6,10/14/2016,55.0,11/09/2016,304.41
Whitelaw Reid,63.6,10/22/2016,90.0,11/10/2016,41.51
Individualist anarchism in the United States,33.6,10/23/2016,63.2,11/17/2016,88.1
Theodore Roosevelt,11423.6,12/03/2016,35562.0,11/09/2016,211.3
YouTube,25089.2,11/25/2016,99459.6,10/24/2016,296.42
Lieutenant Governor of Arkansas,18.2,12/04/2016,57.8,11/09/2016,217.58
Spiro Agnew,2155.0,12/03/2016,7370.8,11/09/2016,242.03
United States presidential elections in Arkansas,15.0,12/02/2016,51.8,11/09/2016,245.33
United States presidential elections in South Dakota,12.0,10/23/2016,45.8,11/09/2016,281.67
Third party (United States),626.6,12/03/2016,6135.8,11/09/2016,879.22
Maryland,3655.8,10/29/2016,6167.0,11/09/2016,68.69
Attorney General of Florida,0.0,10/11/2016,10.0,11/08/2016,0
Governor of South Dakota,44.4,11/06/2016,134.4,11/15/2016,202.7
Zachary Taylor,2486.6,10/15/2016,10737.2,11/09/2016,331.8
US presidential election,15.8,12/03/2016,358.0,11/09/2016,2165.82
United States presidential elections in Arizona,17.0,10/23/2016,81.0,11/09/2016,376.47
Attorney General of Arkansas,8.6,12/03/2016,16.6,11/09/2016,93.02
Permanent members of the United Nations Security Council,928.2,11/05/2016,1245.4,11/14/2016,34.17
Secretary of State of Idaho,12.6,10/23/2016,25.0,11/15/2016,98.41
Horse and buggy,160.6,11/19/2016,209.6,11/02/2016,30.51
United States presidential elections in Alabama,14.0,10/21/2016,88.0,11/09/2016,528.57
Pennsylvania,5402.8,10/29/2016,14886.6,11/09/2016,175.53
"United States presidential election, 1948",3298.4,10/29/2016,29790.6,11/09/2016,803.18
District of Columbia State Board of Education,0.0,10/12/2016,23.6,11/09/2016,0
Governor of Texas,327.4,11/25/2016,970.0,11/09/2016,196.27
"United States presidential election, 1960",4676.6,12/03/2016,43681.0,11/09/2016,834.03
Elections in Arizona,11.0,11/23/2016,57.4,11/09/2016,421.82
State Treasurer,10.2,11/04/2016,18.8,11/09/2016,84.31
United States presidential elections in Nebraska,12.8,10/23/2016,56.2,11/09/2016,339.06
Secretary of State of North Carolina,2.6,10/22/2016,4.6,11/10/2016,76.92
Governor of Oklahoma,92.8,10/26/2016,265.6,11/09/2016,186.21
Roger MacBride,71.2,12/03/2016,328.6,11/09/2016,361.52
Dan Quayle,1875.8,12/04/2016,12341.0,11/30/2016,557.91
Robert Goodloe Harper,18.8,11/05/2016,72.0,11/28/2016,282.98
Secretary of State of Nebraska,6.8,12/05/2016,38.0,11/09/2016,458.82
Francis Granger,25.0,11/02/2016,43.6,11/16/2016,74.4
United States presidential inauguration,1229.0,10/15/2016,23053.4,11/09/2016,1775.79
Stephen Colbert,3487.4,10/16/2016,14902.8,11/09/2016,327.33
List of United States state legislatures,319.6,10/29/2016,2848.8,11/14/2016,791.36
List of social networking websites,3600.0,11/26/2016,3852.2,11/28/2016,7.01
Elections in Alabama,61.4,11/25/2016,544.2,11/09/2016,786.32
John Kerry,5387.6,12/03/2016,21510.6,11/09/2016,299.26
Sargent Shriver,593.8,10/29/2016,1192.6,11/09/2016,100.84
United States presidential elections in Utah,15.2,10/18/2016,64.6,11/09/2016,325.0
Twenty-sixth Amendment to the United States Constitution,873.6,12/03/2016,3497.0,11/08/2016,300.3
Plurality voting,42.0,10/23/2016,554.4,11/09/2016,1220.0
Wendell Willkie,443.2,12/02/2016,0.0,10/11/2016,-100.0
"Progressive Party (United States, 1924)",74.6,12/03/2016,295.2,11/09/2016,295.71
Secretary of State of Mississippi,17.6,12/04/2016,31.8,11/08/2016,80.68
Colin Powell,4310.4,10/22/2016,9479.8,10/26/2016,119.93
Elections in Alaska,21.0,11/20/2016,566.8,11/09/2016,2599.05
United States presidential elections in Hawaii,10.4,10/21/2016,54.0,11/09/2016,419.23
Democratization,251.6,10/29/2016,228.2,12/05/2016,-9.3
Democratic Party (United States),7684.6,12/03/2016,86374.8,11/09/2016,1024.0
Grassroots fundraising,27.8,11/24/2016,46.0,11/10/2016,65.47
Mickey Mouse,0.0,10/11/2016,15040.2,11/18/2016,0
Dwight D. Eisenhower,8637.2,10/29/2016,35011.4,11/09/2016,305.36
Populist Party (United States),137.6,10/29/2016,475.4,11/09/2016,245.49
Governor of Alaska,98.4,10/23/2016,272.0,11/09/2016,176.42
Hiram Johnson,167.4,10/29/2016,340.8,11/11/2016,103.58
Title 3 of the United States Code,63.6,11/22/2016,235.0,11/10/2016,269.5
John Langdon (politician),85.6,11/06/2016,166.0,11/10/2016,93.93
Xcel Energy Center,192.6,11/08/2016,314.0,10/21/2016,63.03
United States presidential elections in Connecticut,0.0,10/11/2016,55.0,11/09/2016,0
United States district court,517.6,11/25/2016,917.2,11/14/2016,77.2
Thomas Pinckney,151.0,11/05/2016,225.2,11/10/2016,49.14
Semi-presidential system,820.0,10/29/2016,1253.6,11/09/2016,52.88
Governor of Nevada,29.6,10/23/2016,62.8,11/09/2016,112.16
Levi P. Morton,171.2,10/24/2016,625.0,11/09/2016,265.07
Party leaders of the United States House of Representatives,1241.6,10/15/2016,3603.2,11/09/2016,190.21
Elections in Wisconsin,11.0,10/18/2016,60.8,11/09/2016,452.73
Exploratory committee,63.2,10/29/2016,229.0,11/09/2016,262.34
Sixth Party System,229.4,10/29/2016,895.4,11/09/2016,290.32
Texas,6822.8,12/03/2016,14513.4,11/09/2016,112.72
United States presidential elections in New Jersey,19.8,10/23/2016,54.6,11/09/2016,175.76
Margarette Leach,22.6,12/03/2016,333.2,11/09/2016,1374.34
Governor of Virginia,268.0,10/29/2016,921.8,11/09/2016,243.96
FactCheck.org,287.4,12/03/2016,855.8,10/20/2016,197.77
Governor of Montana,31.4,10/19/2016,69.0,11/09/2016,119.75
Governor of New York,412.4,12/02/2016,1185.2,11/09/2016,187.39
"United States presidential election, 1964",4075.6,12/03/2016,41364.0,11/09/2016,914.92
Colorado State Board of Education,7.8,11/11/2016,18.4,11/07/2016,135.9
Sonia Sotomayor,1949.4,12/03/2016,7497.4,11/09/2016,284.6
John M. Palmer (politician),40.6,10/24/2016,58.0,11/03/2016,42.86
"Progressive Party (United States, 1948)",116.8,10/22/2016,279.2,11/11/2016,139.04
List of presidents of the United States,12.6,10/19/2016,22.8,11/09/2016,80.95
Green Party of the United States,2520.4,11/23/2016,29954.6,11/09/2016,1088.49
Lieutenant Governor of Rhode Island,8.0,11/07/2016,9.0,10/21/2016,12.5
Free Soil Party,557.6,10/15/2016,1677.4,11/09/2016,200.82
Franklin D. Roosevelt,14496.2,10/29/2016,56000.0,11/09/2016,286.31
Political party,1442.0,12/03/2016,2980.0,11/09/2016,106.66
Red states and blue states,2444.6,12/03/2016,91110.0,11/09/2016,3626.99
Joseph J. Thorndike,4.4,10/26/2016,11.2,10/15/2016,154.55
"United States presidential election, 1804",880.8,10/16/2016,6905.8,11/09/2016,684.04
Southern Democratic (United States),23.6,12/05/2016,173.6,11/10/2016,635.59
Elections in Vermont,37.4,11/19/2016,212.6,11/09/2016,468.45
Hawaii,8209.8,10/29/2016,12893.2,11/09/2016,57.05
Alabama State Board of Education,22.0,11/06/2016,26.2,11/08/2016,19.09
Governor of Iowa,25.0,10/31/2016,56.6,10/24/2016,126.4
"United States presidential election, 1812",830.0,12/03/2016,6298.8,11/09/2016,658.89
Ronald Reagan,17927.8,12/03/2016,153406.0,11/09/2016,755.69
Elizabeth Warren,4924.8,10/16/2016,45600.0,11/11/2016,825.93
Mike Pence,10243.6,10/22/2016,262896.2,11/09/2016,2466.44
List of United States congressional districts,1047.6,12/03/2016,5427.8,11/09/2016,418.12
Texas Agriculture Commissioner,0.0,10/11/2016,10.4,11/21/2016,0
Governor of Indiana,343.2,10/29/2016,3549.8,11/09/2016,934.32
Calvin Coolidge,3597.4,10/29/2016,14978.4,11/09/2016,316.37
Schuyler Colfax,318.0,10/19/2016,760.6,11/10/2016,139.18
Federal Election Commission,325.0,12/03/2016,1198.8,11/09/2016,268.86
Governor of Kansas,88.6,10/14/2016,356.6,11/09/2016,302.48
Big Three television networks,426.0,12/03/2016,797.0,11/09/2016,87.09
Presidential election,103.4,12/03/2016,1595.8,11/09/2016,1443.33
United States,42211.8,10/29/2016,107137.4,11/09/2016,153.81
Elections in Georgia (U.S. state),56.4,11/20/2016,816.8,11/09/2016,1348.23
United States presidential elections in North Carolina,18.6,10/31/2016,76.8,11/09/2016,312.9
Sarah Palin,7733.2,11/29/2016,23306.6,11/09/2016,201.38
"United States presidential election, 1972",4733.2,12/03/2016,55113.8,11/09/2016,1064.41
Governor of Oregon,0.0,10/12/2016,422.6,11/09/2016,0
"United States presidential election, 1796",1427.2,10/15/2016,9574.8,11/09/2016,570.88
Japan–United States relations,486.6,10/29/2016,0.0,10/11/2016,-100.0
Anti-Administration Party,15.2,10/29/2016,14.8,10/28/2016,-2.63
Running mate,184.2,12/03/2016,1375.2,11/09/2016,646.58
Attorney General of Georgia,18.2,11/20/2016,41.6,11/01/2016,128.57
Governor of Puerto Rico,144.6,10/30/2016,721.0,11/09/2016,398.62
George M. Dallas,166.8,10/15/2016,412.6,11/09/2016,147.36
Secretary of State of Vermont,11.2,10/26/2016,31.4,11/11/2016,180.36
1976 United States presidential election,4.4,11/05/2016,13.6,11/10/2016,209.09
Herbert Hoover,4490.6,10/15/2016,22960.0,11/09/2016,411.29
Bob Dole,1646.2,12/03/2016,8597.8,11/09/2016,422.28
Nicholas Murray Butler,120.0,11/06/2016,196.0,11/11/2016,63.33
Lieutenant Governor of Louisiana,35.2,10/29/2016,54.4,11/10/2016,54.55
Elections in Minnesota,13.8,10/29/2016,62.0,11/09/2016,349.28
James S. Sherman,203.4,10/29/2016,802.8,11/09/2016,294.69
Governor of West Virginia,45.8,10/25/2016,144.4,11/09/2016,215.28
Wayback Machine,2134.4,10/29/2016,3105.4,11/30/2016,45.49
John Rutledge,303.6,10/29/2016,503.4,11/09/2016,65.81
United States presidential elections in Vermont,13.0,10/23/2016,51.8,11/09/2016,298.46
Ross Perot,2121.4,12/04/2016,22452.0,11/09/2016,958.36
Arab–American relations,22.8,11/06/2016,32.4,11/15/2016,42.11
1980 United States presidential election,10.6,10/22/2016,20.0,11/08/2016,88.68
United States Constitution,7434.8,12/03/2016,20279.4,11/09/2016,172.76
Democratic-Republican Party,2320.0,12/03/2016,12268.4,11/09/2016,428.81
Tennessee,3145.6,10/29/2016,4263.2,11/09/2016,35.53
Theodore Frelinghuysen,0.0,10/11/2016,90.6,11/09/2016,0
Attorney General of Rhode Island,13.2,11/05/2016,22.2,11/29/2016,68.18
Edmund Muskie,377.8,12/03/2016,742.6,11/08/2016,96.56
Elections in the United States,1596.0,12/03/2016,37746.2,11/09/2016,2265.05
Secretary of State of West Virginia,20.8,10/16/2016,58.8,11/09/2016,182.69
Party leaders of the United States Senate,1478.2,10/29/2016,5427.6,11/09/2016,267.18
Anti-Masonic Party,493.2,11/26/2016,1445.0,11/09/2016,192.98
Social conservatism in the United States,154.6,10/22/2016,637.4,11/09/2016,312.29
Washington (state),3612.6,10/29/2016,7846.2,11/09/2016,117.19
United States presidential elections in Minnesota,0.0,10/11/2016,73.4,11/09/2016,0
United States Department of State,1700.2,10/22/2016,2824.0,11/09/2016,66.1
District of Columbia,653.8,12/03/2016,3814.8,11/09/2016,483.48
1972 United States presidential election,11.6,10/18/2016,36.6,11/09/2016,215.52
"United States presidential election, 1848",937.8,10/15/2016,7261.4,11/09/2016,674.3
Attorney General of Wisconsin,0.0,10/11/2016,5.2,11/14/2016,0
Lieutenant Governor of Mississippi,15.0,10/24/2016,28.4,11/29/2016,89.33
"United States presidential election, 1860",2621.6,10/29/2016,14325.0,11/09/2016,446.42
Speaker of the United States House of Representatives,2890.6,12/03/2016,13491.0,11/09/2016,366.72
"Iowa City, Iowa",587.4,11/24/2016,929.8,11/13/2016,58.29
Arkansas,2407.8,12/03/2016,5271.6,11/09/2016,118.94
Carly Fiorina,1078.8,12/03/2016,3573.0,11/09/2016,231.2
United States presidential elections in Iowa,11.0,10/21/2016,63.6,11/09/2016,478.18
United States Congress,6163.2,12/03/2016,57779.8,11/09/2016,837.5
Supreme Court of the United States,4811.6,12/03/2016,33514.6,11/09/2016,596.54
Richard Mentor Johnson,275.0,10/23/2016,3959.4,11/09/2016,1339.78
Attorney General of Maryland,16.6,11/25/2016,47.8,11/08/2016,187.95
Ohio,3786.6,12/03/2016,9644.6,11/09/2016,154.7
Thomas A. Hendricks,182.4,10/24/2016,665.6,11/09/2016,264.91
Henry Lee (economist),10.4,10/25/2016,15.0,11/07/2016,44.23
"United States presidential election, 2004",8717.6,12/03/2016,172491.0,11/09/2016,1878.65
Charles W. Fairbanks,200.0,10/15/2016,597.4,11/09/2016,198.7
United States presidential elections in Maryland,10.4,10/23/2016,53.8,11/09/2016,417.31
Elbridge Gerry,370.0,10/16/2016,702.2,11/09/2016,89.78
Fourteenth Amendment to the United States Constitution,4478.2,10/29/2016,11624.8,11/10/2016,159.59
Walter Burgwyn Jones,28.4,10/30/2016,101.8,11/10/2016,258.45
Michael Dukakis,866.0,12/05/2016,8894.6,11/09/2016,927.09
1984 United States presidential election,4.0,10/29/2016,20.6,11/09/2016,415.0
"United States presidential election, 1928",1956.6,12/03/2016,20539.2,11/09/2016,949.74
Andrew Johnson,4301.4,12/03/2016,12694.2,11/09/2016,195.12
New International Encyclopedia,153.4,10/15/2016,318.2,11/21/2016,107.43
"United States presidential election, 1900",1339.2,10/15/2016,11044.4,11/09/2016,724.7
National Republican Party,466.0,12/03/2016,1726.6,11/09/2016,270.52
John Tyler,2303.2,10/15/2016,8182.8,11/09/2016,255.28
Nebraska,2205.4,10/29/2016,4677.4,11/09/2016,112.09
Governor of New Mexico,106.2,11/30/2016,605.6,11/09/2016,470.24
Attorney General of Massachusetts,5.6,10/22/2016,8.0,11/08/2016,42.86
People's Party (United States),836.4,10/15/2016,1970.0,11/03/2016,135.53
2008 United States presidential election,28.0,12/03/2016,201.6,11/09/2016,620.0
Alexander Hamilton,18565.8,10/15/2016,40267.8,10/22/2016,116.89
Jimmy Carter,8800.6,12/04/2016,57943.6,12/01/2016,558.41
Twelfth Amendment to the United States Constitution,1998.8,12/04/2016,16461.4,11/09/2016,723.56
United States Secretary of Commerce,328.8,10/29/2016,2153.4,11/30/2016,554.93
Steve Scalise,220.2,11/25/2016,709.6,11/09/2016,222.25
Governor of Florida,97.2,10/23/2016,371.0,11/09/2016,281.69
Paul Ryan,6940.0,12/03/2016,42038.0,11/09/2016,505.73
Caucus,614.2,12/03/2016,2079.2,11/09/2016,238.52
Richard A. Epstein,15.2,12/04/2016,26.4,11/23/2016,73.68
Lieutenant Governor of Vermont,15.2,10/27/2016,57.0,11/09/2016,275.0
United States Electoral College,493.2,10/15/2016,5238.4,11/09/2016,962.12
William S. Groesbeck,5.8,10/17/2016,9.6,11/17/2016,65.52
First Party System,444.0,11/25/2016,1289.2,11/09/2016,190.36
"United States presidential election, 1888",1338.8,10/15/2016,16069.8,11/09/2016,1100.31
Tim Kaine,2273.8,12/03/2016,43755.8,11/09/2016,1824.35
Gallup (company),429.6,11/26/2016,755.8,10/25/2016,75.93
Emil Seidel,0.0,10/12/2016,71.0,11/09/2016,0
Constitution of the United States,208.2,10/22/2016,539.4,11/09/2016,159.08
Indiana,2803.6,10/29/2016,6684.4,11/09/2016,138.42
E-mail,228.4,11/05/2016,377.6,11/24/2016,65.32
Michigan Attorney General,0.0,10/12/2016,136.0,12/02/2016,0
Coattail effect,120.6,12/03/2016,553.0,11/09/2016,358.54
Article One of the United States Constitution,1331.4,10/15/2016,2616.8,11/09/2016,96.54
Second Party System,542.6,10/29/2016,1120.4,11/09/2016,106.49
Governor of California,679.2,10/29/2016,3488.4,11/09/2016,413.6
Governor of Kentucky,104.6,10/23/2016,315.6,11/09/2016,201.72
Mason–Dixon line,1957.4,12/03/2016,2854.2,11/09/2016,45.82
CNN,3142.6,12/03/2016,9323.0,11/09/2016,196.67
Governor of Delaware,0.0,10/11/2016,136.0,11/09/2016,0
Nebraska Department of Education,7.2,11/25/2016,8.4,11/10/2016,16.67
James Buchanan,3515.6,10/29/2016,14541.6,11/09/2016,313.63
Governor of Northern Mariana Islands,7.8,11/02/2016,8.6,10/16/2016,10.26
"United States presidential election, 1916",1760.6,12/03/2016,15807.4,11/09/2016,797.84
United States presidential elections in New Hampshire,0.0,10/11/2016,65.6,11/09/2016,0
William Hayden English,44.0,10/26/2016,87.8,11/09/2016,99.55
Governor of Guam,21.2,10/23/2016,33.4,11/09/2016,57.55
William R. King,311.2,10/16/2016,527.2,11/23/2016,69.41
List of elections in Massachusetts,17.6,11/20/2016,36.2,11/12/2016,105.68
Visa policy of the United States,621.2,12/04/2016,1202.6,11/09/2016,93.59
Convention bounce,29.8,12/01/2016,68.2,11/09/2016,128.86
Hubert Humphrey,1480.0,12/03/2016,4378.2,11/08/2016,195.82
James Ross (Pennsylvania politician),11.4,11/07/2016,14.2,10/30/2016,24.56
Campaign finance in the United States,359.2,11/26/2016,1402.0,11/09/2016,290.31
Lloyd Bentsen,526.4,12/03/2016,826.8,11/30/2016,57.07
Governor of Pennsylvania,63.4,10/28/2016,120.6,11/09/2016,90.22
"United States presidential election, 2012",10177.8,12/05/2016,524108.0,11/09/2016,5049.52
Faithless electors,16.2,10/30/2016,314.4,11/09/2016,1840.74
Whitehouse.gov,43.6,11/28/2016,113.6,11/10/2016,160.55
Alfred H. Colquitt,22.4,10/14/2016,29.8,10/28/2016,33.04
U.S. Census Bureau,175.0,10/22/2016,203.2,10/19/2016,16.11
United States presidential elections in Pennsylvania,22.6,10/23/2016,120.2,11/09/2016,431.86
Howard Dean,1029.4,10/28/2016,6851.6,11/11/2016,565.59
Alf Landon,294.4,12/03/2016,1104.4,11/09/2016,275.14
Reform Party (United States),30.8,11/28/2016,123.0,11/09/2016,299.35
Elections in Maryland,10.0,10/22/2016,42.6,11/09/2016,326.0
"United States presidential election, 1876",1819.2,10/15/2016,18346.6,11/09/2016,908.5
George Washington,14942.2,12/03/2016,43786.2,11/09/2016,193.04
Hillary Clinton email controversy,1679.0,12/03/2016,57140.8,11/09/2016,3303.26
Northern Democrats,52.0,11/28/2016,123.6,11/10/2016,137.69
Elections in Connecticut,22.2,11/29/2016,150.0,11/09/2016,575.68
Martin Van Buren,3145.6,10/15/2016,10800.4,11/09/2016,243.35
United States presidential elections in Wisconsin,17.6,10/31/2016,105.0,11/09/2016,496.59
List of United States presidential candidates,586.4,12/03/2016,13768.8,11/09/2016,2248.02
William Plumer,26.2,10/31/2016,51.8,11/09/2016,97.71
Ketanji Brown Jackson,49.0,11/27/2016,553.8,10/27/2016,1030.2
Elections in Pennsylvania,24.8,10/15/2016,300.0,11/09/2016,1109.68
Governor of Georgia,86.4,10/29/2016,240.0,11/09/2016,177.78
Liberal Republican Party (United States),180.0,10/29/2016,564.6,11/10/2016,213.67
List of U.S. presidential campaign slogans,709.4,12/03/2016,4858.8,11/09/2016,584.92
Winfield Scott,626.2,10/15/2016,1039.2,10/31/2016,65.95
"United States presidential election, 1872",1124.8,10/15/2016,9019.2,11/09/2016,701.85
United States presidential elections in Michigan,0.0,10/11/2016,116.4,11/09/2016,0
John Milton (Georgia politician),7.0,10/18/2016,10.8,11/01/2016,54.29
Secretary of State of Michigan,6.8,10/30/2016,11.4,10/15/2016,67.65
Thomas E. Watson,78.0,10/15/2016,136.4,11/03/2016,74.87
Henry Clay,1580.4,10/15/2016,3105.2,11/09/2016,96.48
Governor of North Carolina,199.6,10/22/2016,1340.2,11/09/2016,571.44
"United States presidential election, 2016",53542.6,10/15/2016,973023.8,11/09/2016,1717.29
Attorney General of Texas,12.2,11/06/2016,22.6,11/10/2016,85.25
Lieutenant Governor of Alabama,19.8,11/05/2016,25.6,11/18/2016,29.29
James Monroe,2380.6,10/15/2016,7519.6,11/09/2016,215.87
Charles Evans Hughes,464.2,10/16/2016,1113.6,11/14/2016,139.9
Richard M. Nixon,179.2,10/31/2016,733.2,11/09/2016,309.15
Governor of Wyoming,26.4,10/23/2016,49.0,11/09/2016,85.61
Secretary of State of Pennsylvania,4.2,10/18/2016,6.0,11/27/2016,42.86
"United States presidential election, 1912",2278.2,12/03/2016,16450.8,11/09/2016,622.1
John B. Anderson,253.0,12/04/2016,1689.2,11/09/2016,567.67
Republican Party (United States),8853.8,12/03/2016,120997.0,11/09/2016,1266.61
John W. Davis,143.0,10/29/2016,217.2,10/21/2016,51.89
Garret Hobart,199.4,10/29/2016,965.4,11/03/2016,384.15
China–United States relations,707.4,10/15/2016,2462.8,11/09/2016,248.15
Thomas E. Dewey,719.4,10/14/2016,3197.8,11/09/2016,344.51
Super Tuesday,223.8,12/03/2016,2313.6,11/08/2016,933.78
Nathaniel Macon,0.0,10/11/2016,67.0,10/21/2016,0
Voting,589.6,11/26/2016,4027.4,11/09/2016,583.07
Governor of Missouri,43.2,12/03/2016,205.4,11/10/2016,375.46
Elections in South Carolina,0.0,10/11/2016,21.2,11/09/2016,0
Anti-Administration Party (United States),49.8,10/25/2016,107.2,11/09/2016,115.26
United States presidential elections in Texas,0.0,10/11/2016,116.4,11/09/2016,0
Group of Seven,0.0,10/11/2016,537.4,12/05/2016,0
United States presidential elections in Tennessee,12.6,10/21/2016,53.0,11/09/2016,320.63
Clarence Thomas,2653.8,12/03/2016,7084.8,10/27/2016,166.97
New York (state),3271.8,10/29/2016,6222.8,11/09/2016,90.19
Governor of Utah,25.6,10/29/2016,52.2,11/09/2016,103.91
John F. Kennedy,18295.4,10/29/2016,69982.4,11/09/2016,282.51
United States Secretary of State,6327.0,10/15/2016,26913.6,11/09/2016,325.38
Arena,0.0,10/11/2016,315.6,11/04/2016,0
Attorney General of Montana,3.8,11/05/2016,5.4,10/27/2016,42.11
Mississippi,2534.2,10/29/2016,4437.4,11/09/2016,75.1
Twitter,8737.8,12/03/2016,11750.0,10/27/2016,34.47
Elections in Ohio,19.0,12/01/2016,122.6,11/09/2016,545.26
Estes Kefauver,255.8,10/29/2016,460.4,11/08/2016,79.98
Chester A. Arthur,2315.8,10/30/2016,7334.2,11/09/2016,216.7
NARA,9.8,11/06/2016,15.4,11/30/2016,57.14
John McCain,5317.8,12/03/2016,30182.8,11/09/2016,467.58
Social media,4754.0,10/29/2016,6355.0,10/26/2016,33.68
Third Party System,300.8,12/03/2016,837.8,11/09/2016,178.52
United States and the United Nations,214.6,12/03/2016,373.0,11/09/2016,73.81
Henry A. Wallace,772.0,10/29/2016,5373.2,11/27/2016,596.01
Nineteenth Amendment to the United States Constitution,1187.0,11/24/2016,16901.6,10/13/2016,1323.89
Adlai Stevenson II,1092.4,10/29/2016,2828.8,11/09/2016,158.95
2004 United States presidential election,11.4,12/01/2016,19.8,11/08/2016,73.68
