File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
Perjury,755.2,07/07/2018,1478.6,07/15/2018,95.79
Norman Thomas,131.8,06/01/2018,167.6,06/27/2018,27.16
Revolutionary Socialist League (U.S.),3.6,05/31/2018,3.6,07/06/2018,0.0
Double majors in the United States,158.2,06/02/2018,203.2,06/15/2018,28.45
People (magazine),1510.2,07/06/2018,3593.0,07/18/2018,137.92
David Graeber,368.2,06/16/2018,596.4,07/18/2018,61.98
Tom Cole,78.2,07/22/2018,188.8,06/06/2018,141.43
Vermont Progressive Party,129.6,07/21/2018,156.4,06/05/2018,20.68
Democratic socialism,1157.6,06/15/2018,6254.6,06/27/2018,440.31
Emma Goldman,853.2,06/16/2018,1303.2,06/27/2018,52.74
Sephardic Jewish,118.4,06/14/2018,173.2,07/15/2018,46.28
Sanford Bishop,52.0,06/03/2018,86.0,06/27/2018,65.38
Chris Pappas (politician),0.0,05/30/2018,33.0,07/23/2018,0
Saudi Arabian-led intervention in Yemen,775.4,07/21/2018,3243.4,06/15/2018,318.29
Individualist anarchism in the United States,22.6,07/01/2018,31.0,06/20/2018,37.17
White supremacy,1307.8,06/16/2018,1915.4,06/07/2018,46.46
Yvette Clarke,120.2,06/03/2018,1262.4,06/27/2018,950.25
YouTube,22672.6,06/23/2018,31024.6,07/17/2018,36.84
Reuters,1110.6,06/09/2018,1859.8,07/10/2018,67.46
Debbie Wasserman Schultz,466.6,06/16/2018,1977.4,06/01/2018,323.79
Spark (U.S. organization),5.6,06/06/2018,8.4,06/24/2018,50.0
Jacobin (magazine),185.2,06/23/2018,234.4,07/18/2018,26.57
Mike Simpson,47.6,06/10/2018,282.8,06/14/2018,494.12
Matt Gaetz,189.2,06/02/2018,4223.0,07/13/2018,2132.03
Cook Partisan Voting Index,410.8,06/16/2018,1072.2,06/27/2018,161.0
Civil rights movement,1180.6,07/21/2018,2927.8,05/31/2018,147.99
Socialist Action (United States),24.2,06/20/2018,35.8,07/09/2018,47.93
Carl Sandburg,397.6,06/20/2018,370.8,07/22/2018,-6.74
Tom McClintock,126.6,06/24/2018,403.6,06/06/2018,218.8
Howard Zinn,593.2,06/16/2018,1045.4,07/06/2018,76.23
Vern Buchanan,69.6,06/02/2018,423.8,07/12/2018,508.91
Earl Browder,143.4,06/08/2018,1381.8,07/17/2018,863.6
Bruce Westerman,48.0,07/21/2018,73.4,07/17/2018,52.92
Social Democratic Federation (United States),7.0,07/11/2018,12.0,07/01/2018,71.43
Standing Rock Indian Reservation,271.8,06/05/2018,659.2,06/10/2018,142.53
Nematode,1579.6,07/21/2018,2057.4,06/11/2018,30.25
Carol Miller (politician),24.6,06/09/2018,87.4,06/20/2018,255.28
Steven Horsford,42.2,07/17/2018,337.0,06/13/2018,698.58
Robert Owen,433.6,06/23/2018,542.6,06/30/2018,25.14
Cum laude,316.6,07/07/2018,569.0,07/10/2018,79.72
Albert Parsons,46.6,06/23/2018,121.6,06/11/2018,160.94
Campaign finance,74.6,07/07/2018,115.0,06/01/2018,54.16
1877 St. Louis general strike,22.4,06/09/2018,0.0,05/29/2018,-100.0
Brad Schneider,67.0,06/02/2018,147.4,06/28/2018,120.0
Stephen Lynch (politician),30.6,06/16/2018,70.4,07/12/2018,130.07
Alexander Cockburn,101.8,07/03/2018,0.0,05/30/2018,-100.0
Alma Adams,77.0,07/04/2018,250.2,06/21/2018,224.94
New York Daily News,734.2,07/03/2018,1624.8,07/23/2018,121.3
Russ Fulcher,17.4,07/09/2018,30.6,06/19/2018,75.86
Paul Tonko,69.8,06/11/2018,144.0,06/27/2018,106.3
"Jackson Heights, Queens",309.8,06/08/2018,461.0,06/27/2018,48.81
LGBT rights,133.8,07/06/2018,187.8,06/13/2018,40.36
Tom Reed (politician),86.4,06/09/2018,360.6,07/17/2018,317.36
Democratic Party (United States),5009.0,06/16/2018,7103.4,06/27/2018,41.81
Freedom Road Socialist Organization,48.4,07/13/2018,65.0,06/19/2018,34.3
Everytown for Gun Safety,126.8,06/16/2018,234.0,06/01/2018,84.54
Kirsten Gillibrand,1049.0,06/08/2018,4236.0,06/29/2018,303.81
Seth Moulton,216.8,06/09/2018,1496.2,07/22/2018,590.13
List of current members of the United States House of Representatives,469.0,06/16/2018,1018.0,07/12/2018,117.06
Kevin Mullin,19.2,06/30/2018,127.6,06/05/2018,564.58
New York Media,3.4,05/31/2018,10.0,06/22/2018,194.12
The Wall Street Journal,1827.8,07/15/2018,0.0,05/29/2018,-100.0
Daily Worker,65.2,06/03/2018,105.8,06/29/2018,62.27
Mainstream economics,104.0,07/08/2018,146.4,06/12/2018,40.77
Jeff Duncan (politician),43.8,07/05/2018,138.4,07/12/2018,215.98
Working Families Party,202.0,06/16/2018,489.4,06/27/2018,142.28
2018 Gaza border protests,515.0,06/23/2018,1480.0,06/03/2018,187.38
Max Rose,47.2,06/16/2018,151.0,07/14/2018,219.92
Peter T. King,376.4,06/09/2018,796.6,06/27/2018,111.64
Anime,4707.2,06/15/2018,5382.8,07/10/2018,14.35
MIT Lincoln Laboratory,60.2,07/22/2018,111.8,07/17/2018,85.71
Matt Cartwright,53.4,06/03/2018,116.6,07/12/2018,118.35
Norway,8760.0,06/02/2018,10997.0,06/15/2018,25.54
Jabari Brisport,5.0,06/14/2018,23.6,06/27/2018,372.0
Leslie Feinberg,94.4,06/16/2018,747.8,06/24/2018,692.16
Jennifer McClellan,12.4,06/03/2018,17.0,06/14/2018,37.1
Media Matters for America,132.6,07/14/2018,235.0,05/31/2018,77.22
Trotskyism,857.4,06/02/2018,1140.0,07/17/2018,32.96
Marc Veasey,69.4,07/15/2018,75.0,07/03/2018,8.07
Max Shachtman,41.4,06/10/2018,46.6,06/26/2018,12.56
Hysterectomy,1474.0,07/07/2018,2250.0,06/13/2018,52.65
Charles Ruthenberg,15.0,06/17/2018,19.2,06/14/2018,28.0
John Humphrey Noyes,35.8,07/23/2018,0.0,05/29/2018,-100.0
Jared Moskowitz,10.8,06/22/2018,15.4,07/10/2018,42.59
Diana DeGette,76.8,07/21/2018,415.0,06/26/2018,440.36
CBS News,471.6,07/07/2018,528.0,06/14/2018,11.96
The Intercept,355.0,06/16/2018,813.0,06/27/2018,129.01
Jim Banks,63.2,07/05/2018,91.8,07/20/2018,45.25
Richard Neal,79.0,06/03/2018,135.0,06/27/2018,70.89
Joseph Morelle,24.4,07/07/2018,56.4,06/27/2018,131.15
David Rouzer,46.6,06/09/2018,70.4,06/20/2018,51.07
Kweisi Mfume,69.2,06/02/2018,579.0,06/20/2018,736.71
House Democratic Caucus,7.0,06/10/2018,70.8,06/27/2018,911.43
HuffPost,728.0,07/01/2018,1120.8,07/12/2018,53.96
The Bronx,2389.0,06/16/2018,4348.2,06/27/2018,82.01
Nita Lowey,99.0,06/16/2018,214.6,06/27/2018,116.77
Catechism of the Catholic Church,417.6,06/01/2018,0.0,05/29/2018,-100.0
Jagmeet Singh,620.8,07/17/2018,3871.0,06/08/2018,523.55
Shri Thanedar,397.2,06/10/2018,1871.0,07/20/2018,371.05
Marxism,3934.8,06/23/2018,0.0,05/30/2018,-100.0
The Guardian,3126.2,06/16/2018,3937.2,07/09/2018,25.94
Houston Rockets,2102.6,06/30/2018,0.0,05/29/2018,-100.0
C-SPAN,392.0,06/10/2018,544.8,07/12/2018,38.98
Suzanne Bonamici,57.0,06/09/2018,65.6,06/13/2018,15.09
David Valadao,98.8,07/08/2018,385.6,07/18/2018,290.28
Thomas Kean Jr.,0.0,05/29/2018,32.6,06/18/2018,0
Brian Higgins,60.8,06/09/2018,165.8,06/14/2018,172.7
Finland,6882.0,06/02/2018,15832.4,07/16/2018,130.06
Florida,4980.0,06/16/2018,6121.4,06/04/2018,22.92
Social Democratic Party of America,41.0,06/12/2018,100.2,06/27/2018,144.39
Microbiology,981.8,06/16/2018,1303.0,07/17/2018,32.72
Ted Kennedy,3664.0,06/22/2018,21889.6,07/15/2018,497.42
Democratic Socialist Organizing Committee,32.8,06/14/2018,113.2,06/27/2018,245.12
Debbie Lesko,119.8,07/14/2018,381.6,06/06/2018,218.53
Michigan,3725.8,06/09/2018,4010.4,06/04/2018,7.64
Garret Graves,54.0,06/09/2018,87.0,07/18/2018,61.11
Abbie Hoffman,686.8,07/11/2018,0.0,05/29/2018,-100.0
Henry Cuellar,93.0,06/03/2018,218.2,06/18/2018,134.62
Elizabeth Warren,2063.2,06/03/2018,12602.6,07/06/2018,510.83
Lucy McBath,36.4,06/17/2018,168.4,07/23/2018,362.64
Fred Hampton,538.8,06/16/2018,795.4,07/23/2018,47.62
Jimmy Dore,258.8,06/02/2018,279.6,07/23/2018,8.04
Joyce Beatty,41.2,06/01/2018,134.0,07/22/2018,225.24
Moors,2776.6,06/08/2018,0.0,05/30/2018,-100.0
Political action committee,461.0,06/16/2018,819.4,07/15/2018,77.74
National Post,262.8,07/07/2018,1026.4,06/08/2018,290.56
John Zerzan,125.6,06/09/2018,165.0,06/06/2018,31.37
Democratic Socialists of America,493.2,06/16/2018,9878.8,06/27/2018,1903.0
The Indypendent,7.4,06/20/2018,10.0,06/15/2018,35.14
1912 Lawrence textile strike,52.4,06/09/2018,83.6,07/17/2018,59.54
Vote Smart,24.4,06/15/2018,83.8,06/26/2018,243.44
Individualist anarchism,219.4,07/04/2018,364.0,07/19/2018,65.91
Federal Election Commission,153.6,07/07/2018,188.4,05/31/2018,22.66
Elise Stefanik,268.4,06/16/2018,4422.6,06/27/2018,1547.76
The New Yorker,1093.8,07/07/2018,1411.4,06/08/2018,29.04
New York's 15th congressional district,124.6,06/04/2018,663.6,07/11/2018,432.58
Greg Stanton,119.0,07/08/2018,0.0,05/30/2018,-100.0
Scott Peters (politician),73.0,07/07/2018,249.8,06/06/2018,242.19
Mexico–United States border,877.4,06/09/2018,2932.4,06/20/2018,234.21
Marilyn Strickland,10.0,07/03/2018,22.8,06/13/2018,128.0
Non-binding resolution,29.2,07/08/2018,163.2,07/11/2018,458.9
U.S. Immigration and Customs Enforcement,1276.2,06/03/2018,18431.4,06/30/2018,1344.24
Socialist Labor Party of America,114.4,07/01/2018,159.6,06/08/2018,39.51
Marcy Kaptur,112.0,06/16/2018,270.6,07/02/2018,141.61
Dusty Johnson,23.4,07/14/2018,311.4,06/06/2018,1230.77
New Afrikan Black Panther Party,40.6,06/07/2018,77.0,07/02/2018,89.66
Climate change mitigation,332.0,07/21/2018,469.6,06/19/2018,41.45
Barry Loudermilk,52.4,06/02/2018,87.4,06/12/2018,66.79
Earl Blumenauer,73.6,07/15/2018,179.4,06/25/2018,143.75
Emanuel Cleaver,79.8,06/16/2018,177.8,07/10/2018,122.81
Tony Cárdenas,59.4,07/21/2018,180.6,06/06/2018,204.04
Women's Equality Party (New York),34.8,06/17/2018,94.6,06/27/2018,171.84
Maxine Waters,754.2,06/17/2018,33899.2,06/26/2018,4394.72
Pat Fallon,12.4,06/21/2018,12.0,07/10/2018,-3.23
Amy Coney Barrett,79.8,06/16/2018,65605.4,07/03/2018,82112.28
Ozy (magazine),64.4,06/03/2018,393.6,07/23/2018,511.18
Harry Hay,253.2,06/30/2018,355.0,06/17/2018,40.21
Rikers Island,1544.6,06/16/2018,3929.8,07/13/2018,154.42
Facebook,26407.6,06/20/2018,32981.0,07/10/2018,24.89
Jeremy Scahill,123.6,06/08/2018,174.2,06/27/2018,40.94
Robert Garcia (California politician),50.0,07/07/2018,82.0,06/11/2018,64.0
North Texas Food Bank,10.6,06/25/2018,11.8,06/20/2018,11.32
Trump administration,29.6,06/03/2018,137.6,06/30/2018,364.86
Suzan DelBene,59.4,06/03/2018,114.8,06/29/2018,93.27
United States Supreme Court Building,207.8,06/17/2018,701.4,07/10/2018,237.54
Bill Haywood,113.4,06/10/2018,180.0,07/02/2018,58.73
International Socialist Review (1900),7.4,06/02/2018,12.6,06/18/2018,70.27
Jay Obernolte,19.0,07/07/2018,45.8,07/19/2018,141.05
Antonio Delgado,0.0,05/29/2018,108.2,06/27/2018,0
Seattle General Strike,31.8,06/23/2018,67.2,07/09/2018,111.32
Mike Quigley (politician),63.2,07/22/2018,171.0,07/18/2018,170.57
Daniel De Leon,71.2,06/25/2018,108.4,06/06/2018,52.25
Vogue (magazine),998.2,06/28/2018,1238.2,07/01/2018,24.04
Al Green (politician),167.6,07/21/2018,286.2,06/13/2018,70.76
Bobby Scott (politician),74.8,06/24/2018,105.6,06/13/2018,41.18
W. E. B. Du Bois,1444.0,06/23/2018,1822.0,06/11/2018,26.18
Freedom Party of New York (2010),11.0,07/13/2018,11.4,07/17/2018,3.64
David Weigel,42.4,06/16/2018,90.2,06/28/2018,112.74
Eugene Dennis,27.6,06/22/2018,51.6,07/17/2018,86.96
Norma Torres,60.0,07/08/2018,496.6,06/20/2018,727.67
Civil disobedience,716.0,07/21/2018,0.0,05/29/2018,-100.0
Scott Perry (politician),85.6,07/21/2018,355.8,06/02/2018,315.65
Bill Keating (politician),52.6,06/17/2018,69.8,07/17/2018,32.7
Richard Hudson (American politician),31.0,07/01/2018,54.6,07/17/2018,76.13
Speaker of the United States House of Representatives,1028.2,06/09/2018,1402.8,06/27/2018,36.43
Mario Díaz-Balart,89.2,06/02/2018,359.8,07/11/2018,303.36
Intel International Science and Engineering Fair,52.6,06/24/2018,339.0,06/27/2018,544.49
Tom Emmer,253.8,06/25/2018,280.6,06/27/2018,10.56
Hank Johnson,249.8,06/17/2018,657.6,06/28/2018,163.25
History of the socialist movement in the United States,230.2,06/16/2018,443.6,06/27/2018,92.7
Mike Pompeo,1961.6,06/24/2018,11987.0,06/12/2018,511.08
Nancy Pelosi,3787.8,06/17/2018,7823.8,06/27/2018,106.55
Marxism–Leninism,1107.8,06/29/2018,1274.2,06/08/2018,15.02
Jesuit,471.0,07/13/2018,549.4,07/21/2018,16.65
United States Congress,2837.4,07/07/2018,4175.8,06/27/2018,47.17
Supreme Court of the United States,4671.8,06/02/2018,72160.4,06/27/2018,1444.6
United Nations Security Council Resolution 2334,82.0,06/30/2018,146.4,06/06/2018,78.54
Puerto Rico,8212.6,06/16/2018,19195.4,07/10/2018,133.73
Jo Labadie,5.8,07/01/2018,13.6,06/09/2018,134.48
Maoist Internationalist Movement,24.8,06/25/2018,41.2,07/16/2018,66.13
John Katko,76.4,06/09/2018,277.8,07/23/2018,263.61
United Kingdom,23002.4,06/02/2018,33087.0,07/11/2018,43.84
Gus Hall,128.8,06/22/2018,1507.0,07/17/2018,1070.03
Becca Balint,8.6,07/11/2018,15.0,07/05/2018,74.42
The Washington Post,2691.0,07/03/2018,2192.6,07/23/2018,-18.52
Slavery in the Spanish New World colonies,196.8,06/09/2018,282.8,07/22/2018,43.7
Incarceration in the United States,1044.4,07/07/2018,1394.6,06/07/2018,33.53
John Garamendi,139.4,07/08/2018,494.4,07/21/2018,254.66
Lois Frankel,75.0,07/21/2018,134.6,06/24/2018,79.47
Mikie Sherrill,39.8,05/31/2018,995.0,06/06/2018,2400.0
Esquire (magazine),450.4,06/22/2018,697.4,06/12/2018,54.84
Eric Burlison,4.0,05/31/2018,8.0,07/16/2018,100.0
New York (magazine),400.0,06/09/2018,613.0,07/09/2018,53.25
Chris Hedges,341.0,06/24/2018,521.0,07/09/2018,52.79
Doug LaMalfa,80.4,06/23/2018,430.0,06/07/2018,434.83
Dakota Access Pipeline protests,262.6,06/23/2018,2147.6,06/03/2018,717.82
John Sarbanes,75.2,06/02/2018,315.8,06/14/2018,319.95
Trent Kelly,27.8,07/08/2018,55.2,06/14/2018,98.56
Bill Pascrell,61.2,07/08/2018,179.4,06/18/2018,193.14
First Look Media,83.6,06/16/2018,140.0,07/09/2018,67.46
Steve Scalise,377.4,06/03/2018,1734.8,06/14/2018,359.67
Ronny Jackson,170.6,06/30/2018,502.2,07/05/2018,194.37
Ro Khanna,274.4,06/23/2018,837.2,06/27/2018,205.1
Green anarchism,209.6,06/05/2018,254.4,07/19/2018,21.37
Al Jazeera,3152.4,06/08/2018,0.0,05/29/2018,-100.0
Psilocybin,1762.6,07/14/2018,2783.0,06/08/2018,57.89
Black Power movement,190.2,07/07/2018,555.4,05/31/2018,192.01
Hanukkah,906.2,06/30/2018,0.0,05/29/2018,-100.0
Jeff Van Drew,39.0,07/07/2018,328.2,06/06/2018,741.54
Upton Sinclair,717.4,06/02/2018,0.0,05/29/2018,-100.0
Emil Seidel,27.2,06/03/2018,0.0,05/30/2018,-100.0
Burgess Owens,50.8,06/16/2018,102.8,07/23/2018,102.36
Oneida Community,322.4,06/09/2018,510.4,07/02/2018,58.31
Brittany Pettersen,7.2,07/07/2018,17.2,06/26/2018,138.89
Clay Higgins,92.0,07/14/2018,387.2,06/25/2018,320.87
List of Hispanic and Latino Americans in the United States Congress,95.2,07/22/2018,186.4,06/27/2018,95.8
Gregory Meeks,76.0,06/10/2018,323.6,07/17/2018,325.79
Kuwasi Balagoon,24.0,06/03/2018,0.0,05/29/2018,-100.0
NPR,961.0,06/09/2018,1466.6,06/20/2018,52.61
John Moolenaar,38.2,07/04/2018,59.2,06/18/2018,54.97
Jack Bergman,89.0,07/14/2018,104.6,06/15/2018,17.53
"Wichita, Kansas",1281.6,07/07/2018,0.0,05/30/2018,-100.0
PBS,3252.8,06/24/2018,4525.0,07/05/2018,39.11
Bon Appétit,0.0,05/30/2018,1159.6,06/28/2018,0
Labor unions in the United States,448.8,06/23/2018,1043.8,06/27/2018,132.58
Gangnam Style,1204.6,07/03/2018,1541.8,06/04/2018,27.99
Carbon neutrality,175.0,06/16/2018,223.6,06/02/2018,27.77
Childcare,28.6,07/13/2018,43.0,06/14/2018,50.35
100% renewable energy,93.8,07/22/2018,160.0,06/04/2018,70.58
116th United States Congress,162.2,06/02/2018,371.6,06/27/2018,129.1
Tax break,33.0,07/01/2018,46.6,06/13/2018,41.21
Youth International Party,242.2,06/22/2018,0.0,05/29/2018,-100.0
Universal health care,673.4,06/02/2018,602.0,07/23/2018,-10.6
Axios (website),375.2,07/07/2018,597.0,07/02/2018,59.12
International relations,1055.0,06/16/2018,1298.4,06/28/2018,23.07
Netflix,10305.8,06/02/2018,15257.2,07/17/2018,48.04
Smith Act trials of Communist Party leaders,24.6,07/23/2018,64.8,07/16/2018,163.41
Jim Jordan (American politician),242.2,06/09/2018,8848.6,06/29/2018,3553.43
East Jerusalem,328.6,07/13/2018,0.0,05/29/2018,-100.0
CNN,2487.8,07/04/2018,4047.6,07/15/2018,62.7
Appeal to Reason (newspaper),30.6,06/27/2018,46.4,07/09/2018,51.63
Raja Krishnamoorthi,396.6,06/09/2018,1002.6,07/12/2018,152.8
United States labor law,258.6,07/14/2018,369.4,06/28/2018,42.85
Chuck Fleischmann,43.0,06/02/2018,64.0,07/06/2018,48.84
David McReynolds,17.0,06/09/2018,29.6,07/10/2018,74.12
Fossil fuel,1380.2,06/16/2018,1833.2,06/05/2018,32.82
Economics,4061.2,06/16/2018,6623.8,06/05/2018,63.1
Splinter News,73.4,06/03/2018,383.4,06/26/2018,422.34
Paula Jean Swearengin,50.2,07/17/2018,133.2,06/27/2018,165.34
Labor history of the United States,278.2,06/09/2018,430.4,07/08/2018,54.71
Michelle Fischbach,88.4,07/07/2018,275.4,05/31/2018,211.54
Nola.com,5.8,06/05/2018,8.8,06/02/2018,51.72
PAYGO,50.0,07/07/2018,336.4,06/07/2018,572.8
Betty McCollum,52.2,07/22/2018,118.6,06/28/2018,127.2
Weather Underground,1015.0,06/08/2018,1780.8,06/26/2018,75.45
United States House Committee on Financial Services,65.0,06/03/2018,403.2,07/02/2018,520.31
Immigration,1215.8,06/10/2018,1586.0,07/10/2018,30.45
Ralph Norman,66.2,07/21/2018,183.4,06/13/2018,177.04
Tim Walberg,54.2,06/06/2018,86.0,07/18/2018,58.67
Edward Bellamy,96.2,07/07/2018,103.6,07/02/2018,7.69
Human rights in the United States,325.8,07/21/2018,647.6,06/20/2018,98.77
Associated Press,1198.2,06/03/2018,1496.2,07/19/2018,24.87
Hal Rogers,69.4,06/09/2018,94.2,06/27/2018,35.73
Progressive Labor Party (United States),63.2,06/03/2018,183.8,07/22/2018,190.82
Sexual assault,2019.0,07/14/2018,2441.2,06/20/2018,20.91
Library of Congress,1242.0,06/10/2018,0.0,05/30/2018,-100.0
Mike Turner,66.4,06/09/2018,322.2,07/18/2018,385.24
Guy Reschenthaler,32.6,06/24/2018,49.6,06/27/2018,52.15
Mark Amodei,45.8,07/22/2018,188.2,06/13/2018,310.92
William Timmons (politician),33.2,07/08/2018,590.6,06/27/2018,1678.92
Blake Moore,8.8,07/07/2018,13.0,06/09/2018,47.73
Bank fraud,308.0,07/01/2018,410.2,07/18/2018,33.18
Adam Schiff,802.8,06/16/2018,1411.0,06/05/2018,75.76
Lance Gooden,12.4,06/23/2018,0.0,05/29/2018,-100.0
Bob Latta,0.0,05/30/2018,65.4,07/18/2018,0
Women's suffrage in the United States,750.0,07/07/2018,895.2,07/02/2018,19.36
The Jungle,695.8,06/30/2018,979.2,06/13/2018,40.73
Democratic Caucus Chairman of the United States House of Representatives,0.0,05/29/2018,897.6,06/27/2018,0
Workers Party (United States),8.8,06/16/2018,16.6,06/27/2018,88.64
Joseph Crowley,108.8,07/23/2018,33375.6,06/27/2018,30576.1
Congressional Progressive Caucus,198.6,06/17/2018,476.8,06/27/2018,140.08
Dwight Evans (politician),46.6,06/16/2018,76.0,06/27/2018,63.09
Students for a Democratic Society,239.6,06/22/2018,0.0,05/29/2018,-100.0
Proletarian Party of America,14.4,06/22/2018,20.8,07/02/2018,44.44
Mary Gay Scanlon,19.8,07/07/2018,44.8,06/21/2018,126.26
Darrell Issa,429.2,06/16/2018,1398.2,07/12/2018,225.77
"Tornillo, Texas",26.6,06/09/2018,793.0,06/20/2018,2881.2
Capitalism,2907.6,07/07/2018,2551.4,07/23/2018,-12.25
Human rights,2651.4,07/07/2018,3644.6,06/20/2018,37.46
The Atlantic,849.0,06/30/2018,1248.0,07/17/2018,47.0
Presidency of George W. Bush,540.0,06/09/2018,687.2,06/04/2018,27.26
Mike Bost,47.6,06/04/2018,330.8,06/24/2018,594.96
Donald Payne Jr.,42.0,07/21/2018,121.0,06/05/2018,188.1
I. F. Stone,101.6,06/30/2018,322.0,07/12/2018,216.93
Lou Correa,81.2,07/14/2018,199.4,06/06/2018,145.57
Foreclosure,577.0,07/15/2018,707.2,06/18/2018,22.56
Republican Party (United States),5600.8,06/09/2018,7427.4,06/01/2018,32.61
United States congressional delegations from New York,158.8,06/09/2018,784.0,06/27/2018,393.7
Firing Line (TV series),122.0,06/20/2018,490.4,06/27/2018,301.97
Asteroid,1288.0,06/02/2018,1923.6,06/28/2018,49.35
Darin LaHood,80.4,06/16/2018,76.0,07/01/2018,-5.47
Puerto Ricans in the United States,281.8,06/21/2018,360.0,06/10/2018,27.75
"Yorktown Heights, New York",86.4,06/23/2018,3315.8,07/02/2018,3737.73
Nonpartisan League,22.6,06/22/2018,49.6,07/10/2018,119.47
Anarcho-syndicalism,729.2,06/16/2018,879.2,06/30/2018,20.57
McCarthyism,1502.2,06/23/2018,0.0,05/29/2018,-100.0
Democracy for America,32.0,06/16/2018,127.0,06/27/2018,296.88
Bobby Seale,481.6,07/07/2018,0.0,05/29/2018,-100.0
Carolyn Maloney,145.6,07/07/2018,1557.6,06/27/2018,969.78
Mike Kelly (Pennsylvania politician),57.0,06/16/2018,72.2,05/31/2018,26.67
Jack London,1425.6,06/30/2018,3816.8,06/03/2018,167.73
Michael Cohen (lawyer),2934.6,07/01/2018,4687.4,07/21/2018,59.73
Reform Party of New York State,27.2,07/22/2018,108.0,07/11/2018,297.06
Seniority,62.8,06/16/2018,0.0,05/29/2018,-100.0
James Comer (politician),49.8,06/02/2018,494.4,07/12/2018,892.77
