File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
George Floyd protests in New Mexico,0.0,03/24/2021,13.4,03/26/2021,0
George Floyd protests in South Carolina,11.4,04/09/2021,25.6,04/21/2021,124.56
George Floyd protests in Minnesota,16.4,05/16/2021,110.6,04/21/2021,574.39
Blackout Tuesday,157.8,05/16/2021,483.2,04/21/2021,206.21
Republican Party (United States),8895.8,04/17/2021,12271.4,05/12/2021,37.95
List of changes made due to the George Floyd protests,122.0,05/08/2021,356.0,04/21/2021,191.8
Killing of Dijon Kizzee,19.8,05/09/2021,68.2,04/14/2021,244.44
Felony murder,31.6,05/17/2021,1613.4,04/20/2021,5005.7
George Floyd protests in Arizona,10.4,04/30/2021,33.4,04/21/2021,221.15
History of the Hmong in Minneapolis–Saint Paul,138.6,05/16/2021,28718.4,04/21/2021,20620.35
Domestic violence,2268.6,04/03/2021,2729.2,05/10/2021,20.3
Minnesota Supreme Court,61.2,05/09/2021,1018.8,03/28/2021,1564.71
George Floyd protests in Alabama,15.6,04/28/2021,56.6,04/21/2021,262.82
George Floyd protests in Canada,35.8,05/15/2021,94.4,04/21/2021,163.69
George Floyd protests in Ohio,11.8,05/07/2021,39.4,04/20/2021,233.9
Actions against memorials in Great Britain during the George Floyd protests,17.8,04/02/2021,40.6,04/21/2021,128.09
George Floyd protests in New York City,62.0,05/08/2021,0.0,03/23/2021,-100.0
BBC News,1783.2,04/24/2021,2153.8,04/09/2021,20.78
Second-degree murder,262.4,03/26/2021,5667.4,04/20/2021,2059.83
8 to Abolition,22.0,05/05/2021,65.8,04/21/2021,199.09
Nightclub,776.2,05/14/2021,855.2,04/03/2021,10.18
Violence and controversies during the George Floyd protests,447.0,05/15/2021,1481.8,04/21/2021,231.5
Killing of Rayshard Brooks,222.8,05/17/2021,5415.6,05/05/2021,2330.7
George Floyd protests in Seattle,66.6,05/16/2021,161.4,04/16/2021,142.34
George Floyd protests in Texas,15.0,05/16/2021,78.2,04/20/2021,421.33
Lesser included offense,34.6,05/16/2021,1463.8,04/21/2021,4130.64
George Floyd protests in Nebraska,13.4,05/14/2021,31.4,04/21/2021,134.33
Kenosha unrest shooting,2515.2,05/14/2021,16734.2,04/22/2021,565.32
PolitiFact,257.8,05/01/2021,403.0,03/26/2021,56.32
Time served,70.2,04/10/2021,111.0,05/03/2021,58.12
George Floyd protests in Wisconsin,15.2,05/01/2021,50.4,04/21/2021,231.58
"Newport, Minnesota",0.0,03/24/2021,16.0,04/19/2021,0
Minnesota Court of Appeals,12.4,05/16/2021,246.6,04/20/2021,1888.71
George Floyd protests in California,26.6,04/29/2021,67.6,04/20/2021,154.14
George Floyd protests in Arkansas,10.2,04/04/2021,20.2,04/20/2021,98.04
"Hohenfels, Bavaria",50.6,04/02/2021,129.4,05/16/2021,155.73
New York Times,511.0,05/15/2021,596.6,03/31/2021,16.75
"Cottage Grove, Minnesota",74.6,05/14/2021,470.8,04/21/2021,531.1
Killing of Andre Hill,60.8,04/04/2021,1649.6,05/15/2021,2613.16
Grand jury,457.0,05/15/2021,1033.0,04/02/2021,126.04
Body worn video,26.2,05/14/2021,173.4,04/21/2021,561.83
United States Army Reserve,387.6,03/27/2021,1601.2,04/21/2021,313.11
2020 deployment of federal forces in the United States,87.6,05/09/2021,244.2,04/20/2021,178.77
Police abolition movement,223.8,04/09/2021,1242.2,04/21/2021,455.05
George Floyd protests in Utah,11.6,04/30/2021,35.8,04/20/2021,208.62
George Floyd protests in New Zealand,14.8,05/08/2021,33.0,04/21/2021,122.97
Murder (United States law),1415.6,03/26/2021,44793.4,04/20/2021,3064.27
Title 18 of the United States Code,316.2,04/10/2021,472.2,04/21/2021,49.34
George Floyd protests in North Dakota,6.8,05/15/2021,18.0,04/20/2021,164.71
George Floyd protests in Virginia,14.8,05/08/2021,24.4,04/08/2021,64.86
George Floyd protests in the Netherlands,14.2,05/14/2021,38.8,04/21/2021,173.24
African Americans,3046.2,05/08/2021,5035.4,05/01/2021,65.3
Joint custody,68.8,05/09/2021,105.8,04/13/2021,53.78
"Washington, D.C.",9401.4,04/10/2021,29677.4,04/22/2021,215.67
Certified public accountant,23.8,05/10/2021,435.4,04/21/2021,1729.41
ABC News,636.0,05/16/2021,1020.6,03/25/2021,60.47
"Oakdale, Minnesota",107.4,03/27/2021,1428.4,04/21/2021,1229.98
"George Floyd protests in Columbus, Ohio",24.0,04/02/2021,212.8,04/21/2021,786.67
George Floyd protests in Florida,23.8,05/08/2021,98.0,04/20/2021,311.76
List of police reforms related to the George Floyd protests,157.6,05/15/2021,707.8,04/21/2021,349.11
Timeline of race relations and policing in Minneapolis–Saint Paul,8.4,05/10/2021,65.6,04/14/2021,680.95
"George Floyd protests in Richmond, Virginia",28.8,04/30/2021,50.4,04/15/2021,75.0
Shooting of Sean Monterrosa,56.6,04/08/2021,1212.6,04/26/2021,2042.4
George Floyd protests in Minneapolis–Saint Paul,245.2,05/09/2021,2020.2,04/21/2021,723.9
Murder of George Floyd,8.6,04/06/2021,44320.4,04/21/2021,515253.49
Reactions to the George Floyd protests,67.0,05/09/2021,221.4,04/21/2021,230.45
George Floyd protests in Colorado,17.2,04/03/2021,35.4,04/20/2021,105.81
Gypsy cop,0.0,03/24/2021,146.0,03/25/2021,0
Killing of Dolal Idd,56.2,05/10/2021,345.8,04/21/2021,515.3
George Floyd protests in Georgia,22.8,05/12/2021,50.8,04/20/2021,122.81
Lists of George Floyd protests,0.0,03/23/2021,45.0,04/20/2021,0
Wall of Moms,25.6,05/14/2021,50.8,04/21/2021,98.44
George Floyd protests in Oklahoma,11.8,04/02/2021,37.0,04/23/2021,213.56
Conviction,371.2,04/06/2021,432.0,04/14/2021,16.38
Adjudication,165.2,05/16/2021,348.4,03/25/2021,110.9
"Rochester, Minnesota",446.4,05/15/2021,569.8,04/20/2021,27.64
George Floyd protests in Wyoming,10.6,03/30/2021,20.6,04/21/2021,94.34
"George Floyd protests in Washington, D.C.",71.0,03/28/2021,175.6,04/20/2021,147.32
George Floyd Law Enforcement Trust and Integrity Act,21.2,05/08/2021,166.0,04/21/2021,683.02
Bob Kroll (police officer),53.6,05/08/2021,806.6,04/21/2021,1404.85
Minneapolis Police Department,196.2,05/15/2021,3062.6,04/21/2021,1460.96
Ojibwe,1256.8,05/14/2021,1477.0,05/06/2021,17.52
Use of torture by police in the United States,8.0,03/26/2021,27.8,03/31/2021,247.5
George Floyd protests in Idaho,8.0,04/30/2021,31.6,04/20/2021,295.0
Ending Qualified Immunity Act,58.0,05/08/2021,199.0,04/21/2021,243.1
USA Today,1063.8,04/17/2021,0.0,03/23/2021,-100.0
NBC News,661.0,03/28/2021,838.4,05/11/2021,26.84
Killing of Marcellis Stinnette,17.0,05/08/2021,94.8,04/21/2021,457.65
Minneapolis Domestic Violence Experiment,23.0,05/08/2021,31.6,04/15/2021,37.39
Journal of Black Studies,0.0,03/23/2021,68.4,04/21/2021,0
George Floyd protests in Missouri,17.2,05/15/2021,56.2,04/21/2021,226.74
ISSN (identifier),1036.4,04/25/2021,2591.0,04/17/2021,150.0
George Floyd protests in Maine,9.0,05/15/2021,28.4,04/20/2021,215.56
Michael O. Freeman,55.2,05/15/2021,2312.0,04/20/2021,4088.41
George Floyd Justice in Policing Act,196.2,04/03/2021,6561.4,04/21/2021,3244.24
Anonymous (hacker group),1849.6,04/18/2021,3447.4,05/05/2021,86.39
"George Floyd protests in Portland, Oregon",257.0,05/15/2021,613.6,04/21/2021,138.75
Pepper spray,736.4,05/09/2021,1036.4,04/21/2021,40.74
George Floyd protests in Kansas,5.8,04/29/2021,13.6,04/21/2021,134.48
George Floyd protests in Puerto Rico,10.6,03/28/2021,15.2,04/21/2021,43.4
Commission for Diversity in the Public Realm,28.2,03/26/2021,92.6,05/09/2021,228.37
Black Lives Matter,7066.0,05/15/2021,16912.4,04/21/2021,139.35
George Floyd protests in Oregon,10.2,04/30/2021,20.6,03/28/2021,101.96
Black Lives Matter Plaza,152.4,03/25/2021,454.0,04/21/2021,197.9
Keith Ellison,0.0,03/24/2021,17906.6,04/20/2021,0
List of name changes due to the George Floyd protests,243.4,05/08/2021,559.8,04/21/2021,129.99
Doi (identifier),2057.6,03/27/2021,3896.4,05/04/2021,89.37
George Floyd protests in the United Kingdom,123.2,05/08/2021,244.0,04/21/2021,98.05
Defund the police,585.4,03/27/2021,1805.0,04/21/2021,208.34
George Floyd,7183.8,05/15/2021,149259.0,04/21/2021,1977.72
Minnesota Department of Human Rights,0.0,03/23/2021,110.6,04/21/2021,0
Politico,769.2,04/25/2021,1117.8,03/26/2021,45.32
George Floyd protests in Illinois,10.6,05/09/2021,35.4,04/21/2021,233.96
George Floyd protests in Louisiana,11.4,03/30/2021,26.2,04/20/2021,129.82
Police use of deadly force in the United States,307.2,03/27/2021,2767.8,04/21/2021,800.98
Law enforcement,480.2,05/16/2021,1152.6,04/21/2021,140.02
State income tax,1552.8,03/28/2021,2331.8,04/02/2021,50.17
George Floyd protests in Alaska,8.6,05/15/2021,31.4,04/20/2021,265.12
Supervised release,0.0,03/23/2021,8.2,04/13/2021,0
George Floyd protests in Iowa,6.0,04/29/2021,20.8,04/20/2021,246.67
George Floyd protests in Nevada,8.8,04/29/2021,16.6,04/20/2021,88.64
Alaska Natives,450.0,05/15/2021,555.6,03/25/2021,23.47
Hennepin County Government Center,21.0,05/15/2021,671.8,04/20/2021,3099.05
George Floyd protests in Indiana,10.4,04/29/2021,32.2,04/20/2021,209.62
Breonna Taylor protests,72.6,04/04/2021,233.0,04/21/2021,220.94
Police accountability,60.2,05/15/2021,272.6,04/21/2021,352.82
List of monument and memorial controversies in the United States,51.4,05/08/2021,86.2,04/20/2021,67.7
I can't breathe,617.6,05/15/2021,7944.6,04/21/2021,1186.37
George Floyd protests in Australia,45.6,04/09/2021,118.0,04/21/2021,158.77
Newshub,67.8,04/16/2021,57.4,05/17/2021,-15.34
Military Police Corps (United States),350.8,05/08/2021,651.6,04/21/2021,85.75
Metropolitan State University,65.4,05/16/2021,3901.6,04/21/2021,5865.75
The New York Times,5312.2,04/24/2021,6147.0,05/12/2021,15.71
George Floyd protests in Rhode Island,8.8,05/08/2021,29.0,04/18/2021,229.55
George Floyd protests in the San Francisco Bay Area,20.8,04/03/2021,84.2,04/20/2021,304.81
George Floyd protests in New Hampshire,6.4,05/08/2021,17.2,04/20/2021,168.75
The Mercury News,113.0,05/08/2021,128.0,04/25/2021,13.27
Depraved-heart murder,160.4,05/16/2021,6961.0,04/20/2021,4239.78
2020 American athlete strikes,28.4,05/16/2021,137.2,04/21/2021,383.1
Shooting of Jacob Blake,552.6,05/10/2021,7519.4,04/14/2021,1260.73
Aiding and abetting,232.0,05/12/2021,1697.4,04/21/2021,631.64
George Floyd protests in Germany,18.0,03/27/2021,51.8,04/21/2021,187.78
George Floyd protests in Montana,8.4,04/04/2021,22.8,04/20/2021,171.43
George Floyd protests in North Carolina,12.8,05/08/2021,82.2,04/20/2021,542.19
George Floyd protests in Kentucky,16.6,05/08/2021,39.0,05/05/2021,134.94
Solitary confinement,817.6,05/15/2021,2091.2,04/22/2021,155.77
George Floyd protests in Mississippi,9.6,03/30/2021,26.4,04/21/2021,175.0
George Floyd protests in Delaware,0.0,03/23/2021,19.4,04/20/2021,0
Operation Legend,143.8,05/09/2021,502.2,04/21/2021,249.24
