File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
Murmansk Oblast,210.0,10/01/2021,299.0,09/15/2021,42.38
New People (political party),129.4,08/28/2021,4464.2,09/20/2021,3349.92
Mari El,204.8,09/11/2021,340.0,09/21/2021,66.02
Magadan Oblast,167.0,08/27/2021,275.8,09/08/2021,65.15
Yabloko,262.2,10/01/2021,1536.6,10/08/2021,486.04
Khakassia,225.6,09/11/2021,264.8,09/20/2021,17.38
Komi Republic,357.8,09/07/2021,410.2,09/20/2021,14.65
Zakhar Prilepin,47.6,10/09/2021,143.6,09/20/2021,201.68
Zabaykalsky Krai,172.0,09/10/2021,219.8,09/15/2021,27.79
Big tent,679.2,09/05/2021,1042.6,09/27/2021,53.5
Ivanovo Oblast,56.6,09/12/2021,85.4,09/18/2021,50.88
1995 Russian legislative election,109.4,09/04/2021,968.6,09/20/2021,785.37
Khanty-Mansi Autonomous Okrug,189.0,09/09/2021,242.8,09/20/2021,28.47
Presidential Administration of Russia,50.0,09/18/2021,46.4,09/20/2021,-7.2
Sergey Shnurov,49.8,09/01/2021,70.4,09/19/2021,41.37
Russian Party of Freedom and Justice,36.6,10/06/2021,684.8,09/20/2021,1771.04
Putinism,150.6,09/12/2021,228.2,09/21/2021,51.53
Karachay-Cherkessia,255.4,09/10/2021,245.8,09/12/2021,-3.76
Voter turnout,0.0,08/23/2021,437.8,09/21/2021,0
Communists of Russia,68.8,10/16/2021,1180.2,09/20/2021,1615.41
8th State Duma,11.4,09/05/2021,267.8,09/20/2021,2249.12
Tyumen Oblast,189.2,09/03/2021,227.8,09/17/2021,20.4
Social democracy,1968.8,08/28/2021,4521.0,09/27/2021,129.63
1991–92 Russian gubernatorial elections,0.0,08/22/2021,10.4,09/19/2021,0
Statism,324.2,08/28/2021,574.0,09/20/2021,77.05
Ryazan,172.6,10/13/2021,220.4,09/01/2021,27.69
1993 Russian constitutional referendum,22.4,09/01/2021,34.6,09/20/2021,54.46
Sergey Neverov,23.6,09/04/2021,89.4,09/20/2021,278.81
Chairman of the State Duma,32.4,08/29/2021,119.0,09/20/2021,267.28
Vedomosti,28.6,09/05/2021,0.0,08/22/2021,-100.0
Monarchism,377.2,09/05/2021,471.0,09/10/2021,24.87
Lev Schlossberg,10.0,09/29/2021,33.6,09/14/2021,236.0
Nizhny Novgorod Oblast,132.4,09/24/2021,177.4,09/16/2021,33.99
President for life,191.2,10/04/2021,251.2,09/22/2021,31.38
Yamalo-Nenets Autonomous Okrug,212.0,10/08/2021,274.8,09/20/2021,29.62
1991 Russian presidential election,143.0,10/05/2021,398.6,09/20/2021,178.74
Russian foreign agent law,63.2,09/24/2021,95.6,10/01/2021,51.27
Russian presidential elections,62.2,10/15/2021,291.0,09/20/2021,367.85
Bryansk Oblast,0.0,08/22/2021,144.8,09/16/2021,0
Adygea,349.6,10/07/2021,392.0,09/17/2021,12.13
Saratov Oblast,116.4,09/10/2021,133.8,09/20/2021,14.95
Novosibirsk Oblast,142.0,09/30/2021,195.0,09/20/2021,37.32
Tatarstan,964.8,10/02/2021,2650.6,10/10/2021,174.73
Neo-Stalinism,45.0,10/16/2021,137.8,09/20/2021,206.22
Prime Minister of Russia,252.8,10/16/2021,701.0,09/20/2021,177.29
Crimean problem,70.0,10/15/2021,0.0,08/23/2021,-100.0
Governor (Russia),13.8,09/04/2021,24.8,09/21/2021,79.71
Altai Krai,179.0,09/24/2021,427.6,09/17/2021,138.88
Volgograd Oblast,151.8,09/03/2021,380.8,09/17/2021,150.86
Nationalism,0.0,08/22/2021,2835.4,09/21/2021,0
National Assembly of Belarus,69.6,09/04/2021,98.0,08/30/2021,40.8
Voronezh Oblast,89.2,09/23/2021,299.0,09/16/2021,235.2
Amur Oblast,198.4,09/02/2021,413.8,09/16/2021,108.57
Anna Kuznetsova,23.4,09/04/2021,47.2,09/19/2021,101.71
Andrey Turchak,38.6,10/11/2021,137.6,09/20/2021,256.48
Federal subjects of Russia,1089.6,09/11/2021,0.0,08/23/2021,-100.0
Dagestan,2251.4,09/22/2021,2593.2,09/26/2021,15.18
Communist Party of the Russian Federation,677.6,10/16/2021,9200.8,09/20/2021,1257.85
Miass,30.6,10/02/2021,222.4,08/27/2021,626.8
1999 Russian legislative election,115.8,10/13/2021,1096.6,09/20/2021,846.98
Complexity Science Hub Vienna,8.2,09/12/2021,14.8,10/14/2021,80.49
Kirov Oblast,84.4,09/03/2021,129.6,09/19/2021,53.55
Sakhalin Oblast,316.2,10/01/2021,405.0,08/24/2021,28.08
Ruling party,0.0,08/22/2021,375.0,09/30/2021,0
A Just Russia,104.6,10/16/2021,1020.6,09/20/2021,875.72
Left Front (Russia),25.8,10/16/2021,156.4,09/20/2021,506.2
2011 Russian legislative election,138.0,10/13/2021,2251.0,09/20/2021,1531.16
2024 Russian presidential election,273.4,10/15/2021,1402.4,09/20/2021,412.95
List of pensioners' parties,0.0,08/22/2021,28.0,09/19/2021,0
A Just Russia — For Truth,244.6,09/05/2021,3680.6,09/20/2021,1404.74
Bashkortostan,680.8,09/05/2021,1181.4,09/16/2021,73.53
Maxim Suraykin,24.2,10/11/2021,163.8,09/20/2021,576.86
Media freedom in Russia,68.6,09/04/2021,151.6,10/06/2021,120.99
2021 Russian legislative election,714.2,10/16/2021,38230.6,09/20/2021,5252.93
Stavropol Krai,248.2,09/27/2021,300.8,10/02/2021,21.19
Penza Oblast,67.2,10/11/2021,95.6,09/15/2021,42.26
2019 Russian elections,11.4,10/02/2021,63.8,09/20/2021,459.65
Oksana Dmitriyeva,10.4,08/28/2021,24.4,10/12/2021,134.62
2016 Russian legislative election,108.6,10/16/2021,5713.8,09/20/2021,5161.33
Alexei Navalny,873.8,10/16/2021,3766.4,09/15/2021,331.04
Nenets Autonomous Okrug,204.6,10/13/2021,323.4,09/21/2021,58.06
ISSN (identifier),1049.2,09/19/2021,1239.0,09/09/2021,18.09
A Just Russia — Patriots — For Truth,64.2,10/07/2021,490.2,09/19/2021,663.55
October 1907 Russian legislative election,30.6,09/08/2021,46.2,10/06/2021,50.98
Conservatism in Russia,90.2,10/06/2021,254.8,09/20/2021,182.48
Sverdlovsk Oblast,227.0,09/24/2021,312.4,10/08/2021,37.62
Russian Party of Pensioners for Social Justice,27.6,10/14/2021,642.8,09/20/2021,2228.99
Sergey Baburin,44.4,09/09/2021,106.4,09/20/2021,139.64
Yury Afonin,7.6,10/16/2021,118.0,09/20/2021,1452.63
Regional parliaments of Russia,40.8,10/16/2021,266.4,09/20/2021,552.94
Centrism,865.8,09/05/2021,1163.4,09/21/2021,34.37
1990 Russian Supreme Soviet election,46.4,08/28/2021,351.0,09/20/2021,656.47
Patriots of Russia,59.0,10/01/2021,232.8,09/20/2021,294.58
Ingushetia,410.0,10/15/2021,634.4,09/06/2021,54.73
Opinion polling for the 2021 Russian legislative election,36.0,10/16/2021,3740.6,09/19/2021,10290.56
Carousel voting,14.2,09/01/2021,38.8,09/19/2021,173.24
Vyacheslav Volodin,143.6,10/11/2021,349.0,09/20/2021,143.04
Green Alternative (Russia),27.2,10/14/2021,591.2,09/20/2021,2073.53
Konstantin Rykov,5.6,09/28/2021,24.0,09/19/2021,328.57
Chukotka Autonomous Okrug,430.2,10/15/2021,0.0,08/22/2021,-100.0
Parliamentary Assembly of the Council of Europe,106.2,09/08/2021,188.0,09/28/2021,77.02
Party-list proportional representation,207.0,08/29/2021,590.0,10/05/2021,185.02
List of political parties in Russia,338.2,09/05/2021,1245.2,09/20/2021,268.18
Sovereign Internet Law,13.2,10/02/2021,37.8,09/14/2021,186.36
Kaliningrad Oblast,1006.6,09/04/2021,0.0,08/23/2021,-100.0
Independent politician,1670.0,10/16/2021,3889.4,09/21/2021,132.9
Centre-right politics,644.2,09/04/2021,1513.4,09/27/2021,134.93
Rodina (political party),128.6,10/16/2021,2469.2,09/20/2021,1820.06
Yulia Galyamina,3.4,10/11/2021,17.4,09/20/2021,411.76
Kalmykia,562.8,10/02/2021,0.0,08/23/2021,-100.0
1993 Russian government referendum,13.6,10/16/2021,48.4,08/30/2021,255.88
Left-wing politics,2447.0,08/28/2021,2921.4,09/27/2021,19.39
Levada Center,43.0,10/09/2021,178.6,08/29/2021,315.35
Russia,16210.4,10/02/2021,24849.4,09/15/2021,53.29
Ukrayinska Pravda,41.4,09/12/2021,48.0,09/30/2021,15.94
Krasnodar Krai,396.6,09/02/2021,787.0,09/26/2021,98.44
Moscow Oblast,361.6,09/03/2021,492.8,09/17/2021,36.28
2020 Russian regional elections,11.8,10/16/2021,219.0,09/20/2021,1755.93
Kurgan Oblast,68.2,09/26/2021,108.0,09/06/2021,58.36
Pskov Oblast,93.0,09/04/2021,148.6,09/17/2021,59.78
Novgorod Oblast,105.6,10/01/2021,138.6,09/16/2021,31.25
Chuvashia,229.0,10/01/2021,0.0,08/23/2021,-100.0
Alexander Lyubimov,10.2,09/24/2021,15.2,09/30/2021,49.02
Tula Oblast,88.8,10/11/2021,128.6,09/16/2021,44.82
Gennady Zyuganov,207.4,10/16/2021,2810.0,09/20/2021,1254.87
Kaluga Oblast,78.8,09/11/2021,93.4,10/05/2021,18.53
Mordovia,246.4,09/24/2021,294.0,08/26/2021,19.32
Leningrad Oblast,273.0,10/01/2021,403.8,10/15/2021,47.91
Regionalism (politics),0.0,08/22/2021,552.8,10/12/2021,0
Civic Platform (Russia),69.4,10/16/2021,1942.0,09/20/2021,2698.27
Saint Petersburg,4093.8,09/11/2021,4750.6,09/14/2021,16.04
Communism,5506.8,08/28/2021,7264.4,09/15/2021,31.92
Right-wing populism,845.8,08/28/2021,1179.4,09/21/2021,39.44
Aleksey Zhuravlyov (politician),36.2,09/07/2021,345.6,09/20/2021,854.7
The New York Times,5638.8,08/29/2021,17388.2,10/16/2021,208.37
2020 Presidential Address to the Federal Assembly,13.6,09/04/2021,20.8,09/23/2021,52.94
Golos (election monitor),10.6,08/29/2021,163.2,09/20/2021,1439.62
Party of Growth,0.0,08/23/2021,1564.8,09/20/2021,0
Federal Assembly (Russia),124.6,10/16/2021,564.0,09/20/2021,352.65
Telegram (software),14419.4,10/03/2021,16375.4,10/04/2021,13.57
2000 Russian presidential election,94.8,10/16/2021,653.8,09/20/2021,589.66
Hare quota,38.6,09/09/2021,92.8,09/21/2021,140.41
Environmentalism,568.4,08/29/2021,830.4,09/15/2021,46.09
COVID-19,9033.0,10/16/2021,21270.0,09/07/2021,135.47
Samara Oblast,144.8,09/27/2021,251.6,10/08/2021,73.76
Crimea,1538.0,10/16/2021,0.0,08/23/2021,-100.0
1917 Russian Constituent Assembly election,254.6,09/12/2021,277.6,09/09/2021,9.03
Republic of Karelia,533.8,10/01/2021,644.6,09/21/2021,20.76
Omsk Oblast,113.0,09/03/2021,137.2,09/17/2021,21.42
2017 Russian regional elections,4.4,08/28/2021,5.8,09/19/2021,31.82
Sergey Mironov,73.8,08/30/2021,567.6,09/20/2021,669.11
South Ossetia,1376.0,09/25/2021,2735.2,09/29/2021,98.78
