File,Percent Increase
Bird-of-paradise,22.89
BBC2,22.6
Breathing performance of regulators,54.95
American Academy of Arts and Sciences,24.24
Apnoea finswimming,111.43
BBC Radio 4,13.62
Ang Lee,184.8
Biologist,67.46
ASRV Remora,27.27
1996 New Year Honours,52.74
2015 United Kingdom general election,-100.0
Butterfly Conservation,11.49
Biological anthropology,24.49
Advanced SEAL Delivery System,75.41
British Octopush Association,36.67
Alfred Hitchcock,-100.0
Advanced Open Water Diver,24.14
Alpazat cave rescue,126.87
4K resolution,-100.0
Adrian Cowell,207.14
Aluminaut,57.63
Alternative air source,19.29
Australian Underwater Federation,36.07
Bret Gilliam,46.51
ABISMO,45.74
1992 cageless shark-diving expedition,30.12
Andreas Mogensen,28.91
Billy Deans (diver),28.12
Ama (diving),121.81
Air spread,50.98
Blue whale,41.12
ADS amphibious rifle,25.85
Anne V. Coates,314.29
Bali,41.21
AP Diving,92.98
David Attenborough,102.11
Arne Zetterström,20.78
Bottom gas,89.74
Book of Genesis,30.57
Buddy breathing,109.46
Barostriction,88.57
Birdwatching,3.73
Aquathlon (underwater wrestling),27.19
Audiobook,19.85
Academy of Television Arts & Sciences,122.36
Bibcode (identifier),68.18
Anna Marguerite McCann,44.44
Anthony Hopkins,330.92
Apeks,23.21
COVID-19 pandemic,0
Archimède,110.2
Bühlmann decompression algorithm,48.78
Brian May,158.38
Aqua Lung America,0.66
Buddy diving,-5.17
APS underwater rifle,79.35
Borneo,-0.69
CMAS* scuba diver,29.13
Andrew Davies (writer),89.63
Black-water diving,57.14
BAFTA Fellowship,89.86
Boarding stirrup,64.81
Albert Falco,24.24
2021 United Nations Climate Change Conference,99.94
BBC One,231.41
Buoyancy compensator (diving),23.33
Bellman (diving),9.8
8A4-class ROUV,210.71
Boaty McBoatface,75.12
Antarctica,0
1974 Birthday Honours,20.71
Barotrauma,36.2
Barack Obama,335.81
Annonaceae,57.74
BBC,79.18
Aharon Solomons,237.55
Badger culling in the United Kingdom,408.02
Abel Gance,30.21
Aid,78.47
Blue-water diving,77.14
Albert D. Stover,-4.55
Bob Behnken,34.9
Benign water diving,91.18
Ava DuVernay,0
Bernard Delemotte,130.95
Augustus Siebe,34.65
A Blank on the Map,176.19
Antonio Domínguez Ortiz,20.0
Bailout bottle,26.23
Atmospheric diving suit,58.11
