File,Percent Increase
Sustainable packaging,0
Carbon accounting,1.27
History of climate change science,35.92
UNEP,0
Climate action,81.63
List of human rights articles by country,20.14
International Convention on the Elimination of All Forms of Racial Discrimination,15.33
Anoxic event,0
Mário Soares,164.83
2011 United Nations Climate Change Conference,323.45
Lisbon Principles,0
Sustainability reporting,0
Scientific Committee on Antarctic Research,0
Somaly Mam,40.99
Arctic methane emissions,71.27
Human rights in Asia,17.53
Khan Academy,33.29
Peak oil,46.32
Human impact on the environment,0
United Nations Climate Change conference,0
Reducing emissions from deforestation and forest degradation,53.64
Adrian Raftery,157.89
Sustainable business,0
Heat wave,0
Stewardship,0
Civic agriculture,48.48
Satellite temperature measurements,48.37
Tragedy of the commons,0
Biosecurity,98.12
Biosphere,0
Glossary of climate change,69.86
Conservation biology,0
Sustainability brand,0
Ethical consumerism,31.23
Guatemalan National Revolutionary Unity,118.78
Sustainability marketing myopia,0
Natural resource management,0
Convention on the Political Rights of Women,37.7
Ocean deoxygenation,0
Kyoto Protocol,0
Human population control,44.23
Convention on preventing and combating violence against women and domestic violence,221.6
Ocean acidification,0
International Affairs (journal),31.64
Wikipedia,57.0
Fossil-fuel phase-out,123.88
Simone Veil,81.2
Environmental technology,0
Economics of climate change mitigation,19.42
Climate change and gender,100.0
International Covenant on Civil and Political Rights,23.16
Sustainable advertising,20.18
Sea surface temperature,0
Declaration on the Granting of Independence to Colonial Countries and Peoples,64.56
Carbon cycle,34.53
Climate change in Australia,0
Low-carbon economy,51.08
Fisheries management,26.92
Women in climate change,434.78
Earth system governance,-37.89
Rio Declaration on Environment and Development,0
List of countries by greenhouse gas emissions,0
Wikisource,173.91
Universal jurisdiction,18.95
Convention on Biological Diversity,0
Drought,0
Natural law,26.37
Claim rights and liberty rights,65.89
Erasmus Programme,30.61
Declaration on the Elimination of Violence Against Women,46.64
Ratification,0
Planetary boundaries,167.04
North American collegiate sustainability programs,96.92
Sustainability and systemic change resistance,0
Water scarcity,0
Anti-consumerism,0
Sustainable forest management,0
Hans-Dietrich Genscher,10407.02
Global warming controversy,75.68
Framework Convention for the Protection of National Minorities,52.58
António Guterres,0
Water conservation,0
Energy transition,0
Hindustan Times,91.49
Climate change denial,49.75
Sustainable art,0
Joe Biden,229.05
Energy conservation,0
European Convention on Nationality,38.89
Media coverage of climate change,83.52
Vienna Declaration and Programme of Action,79.38
Libya,135.86
Micro-sustainability,29.63
Climate change feedback,40.07
Greenhouse gas,0
Sustainability,0
Chris Mooney (journalist),229.41
Agenda 21,25.4
Mikhail Gorbachev,0
Clean Development Mechanism,0
Green consumption,0
Valeri Polyakov,57.08
United Nations Millennium Declaration,0
Genocide Convention,4.92
United Nations Protection Force,121.57
Climate system,193.75
Attribution of recent climate change,33.49
Óscar Arias,75.86
Greenhouse gas emissions,64.91
Adaptive capacity,39.57
Sea level rise,0
Max Planck Society,211.97
Javier Pérez de Cuéllar,109.12
Hague Conventions of 1899 and 1907,0
Carbon sink,35.3
Ellen MacArthur,0
Climate change in popular culture,5.2
Carbon offset,54.01
Carbon credit,0
American Convention on Human Rights,0
Le Bourget,108.77
Sustainable market,0
Iran,755.73
Low-impact development (UK),123.73
Climate Change Performance Index,7.79
List of parties to the Kyoto Protocol,0
Sustainable development,0
Tanzania,196.16
United Nations Convention against Torture,0
European Social Charter,0
Carbon footprint,0
United Nations High Commissioner for Refugees,127.66
Sustainable transport,0
Economic impacts of climate change,0
Foodscaping,64.91
Rigoberta Menchú,0
Water footprint,0
Green marketing,48.51
Sovereignty,0
University of Salamanca,0
Contadora group,0
Paris,362.05
Outline of sustainability,40.14
Circular economy,0
Global warming potential,76.86
Nelson Mandela,0
Sustainable landscape architecture,0
Universal Declaration of Human Rights,0
Rebound effect (conservation),102.4
Efficient energy use,-18.98
Sustainability standards and certification,0
National human rights institution,47.62
Narendra Modi,0
Fatiha Boudiaf,-100.0
János Pásztor (diplomat),0
Sustainable living,64.79
Reforestation,0
Ecological modernization,43.46
Supremo Tribunal Federal,170.37
Human rights treaty bodies,25.49
Climate change in Africa,13.01
Ghana,188.5
Earth Summit,0
François Hollande,-5.36
Pedro Duque,0
Clean technology,70.22
Retreat of glaciers since 1850,137.72
Belisario Betancur,67.81
National Transplant Organization,77.78
Negative and positive rights,0
Declaration on the Elimination of Discrimination Against Women,0
Sustainable urban infrastructure,0
Climate change in Europe,81.68
Climate change in the Arctic,0
Office of the United Nations High Commissioner for Human Rights,38.94
Vienna Convention on the Law of Treaties,33.89
Endangered species,0
Carbon emission trading,0
Dilma Rousseff,744.02
Energy poverty,13.24
Climate movement,0
Cambridge University Press,381.81
Barack Obama,111.47
Albedo,-100.0
Season creep,198.17
Earth Charter,0
Natural building,0
Climate risk,0
Energy intensity,0
The New York Times,708.72
Secretary-General of the United Nations,161.22
Sustainable food system,-100.0
Supreme Federal Court,284.05
Managed retreat,0
Fernando Henrique Cardoso,185.42
Science diplomacy,75.27
Positive law,24.21
Energy descent,40.0
Index of sustainability articles,24.6
Environmentalism,0
Climate governance,0
Christiana Figueres,4.06
Yasser Arafat,28.56
Nuclear power,30.0
Sustainable Development Goals,0
James Hansen,85.7
Climate change,54.98
Air pollution,0
Earth Day,0
Supreme Court of the Netherlands,85.66
Ocean heat content,21.58
Birth control,10.62
United Nations,71.2
Sustainable fashion,53.72
Emissions trading,0
Sustainable procurement,67.71
Sustainability and environmental management,0
Luiz Inácio Lula da Silva,295.52
Cloud forcing,38.14
Simple living,-27.67
Oceanic carbon cycle,83.58
Sustainable sanitation,15.07
Fulbright Program,172.9
Brundtland Commission,0
Carbon price,79.15
Convention on the Reduction of Statelessness,80.56
