File,Percent Increase
Ardipithecus ramidus,128.47
Lovell Telescope,126.21
Brans–Dicke theory,125.78
Arthur Geoffrey Walker,125.26
Quantum gravity,124.98
Living Reviews in Relativity,122.22
Parkes Observatory,122.01
Wormhole,121.88
Parameterized post-Newtonian formalism,121.23
Hendrik Lorentz,121.14
Higgs boson,118.6
Apsidal precession,114.92
Willem Jacob van Stockum,114.71
Chronology of the universe,113.82
Leopold Infeld,110.49
Symmetric,110.4
Millisecond pulsar,109.71
Kasner metric,106.58
Cosmic microwave background,106.12
Force carrier,104.15
Hermann Bondi,103.37
Equivalence principle,102.84
Biquaternion,100.55
Schwarzschild metric,99.68
Solar mass,99.02
Hyperbolic orthogonality,95.83
Newton's law of universal gravitation,94.84
Radio telescope,93.31
Lense–Thirring precession,92.94
Effelsberg 100-m Radio Telescope,91.18
Time dilation,90.75
Accelerating expansion of the universe,90.12
Dumbbell,89.97
Fundamental forces,89.64
Scientific model,89.32
Multipole expansion,87.99
Earth's orbit,87.97
"Richland, Washington",87.72
Cosmic microwave background radiation,87.59
Minkowski diagram,86.83
Gravity,86.72
Mass–energy equivalence,86.53
Orbital decay,86.17
Supermassive black hole,84.66
Great Clarendon Street,83.33
World line,82.84
Van Stockum dust,80.92
Pseudo-Riemannian manifold,80.27
Inflation (cosmology),80.02
Protein structure prediction,78.55
Rosetta (spacecraft),78.53
ADM formalism,77.94
Classical and Quantum Gravity,77.5
Gunnar Nordström,76.84
Binary star,76.8
BSSN formalism,76.74
Light cone,76.7
Taub–NUT space,76.67
Gravitational singularity,75.1
Relativistic disk,75.0
R-process,74.07
David Merritt,72.73
High-temperature superconductivity,72.46
Westerbork Synthesis Radio Telescope,71.23
Faster-than-light,70.18
Arthur Eddington,69.57
Riemannian geometry,69.1
Jürgen Ehlers,68.57
Geodesics in general relativity,68.38
Circular orbit,67.17
Galilean invariance,67.05
Relativity of simultaneity,66.4
Hawking radiation,66.02
Ezra T. Newman,64.08
Kaluza–Klein theory,63.48
Alpha Centauri,62.44
Tidal force,62.36
Milne model,62.03
Nobel Prize in Physics,60.96
Raychaudhuri equation,60.63
Ladder paradox,60.38
Coulomb's law,59.81
Event horizon,59.73
Cosmic dust,59.53
Redshift,58.83
Jim Peebles,58.06
Maxwell's equations,58.03
The Astrophysical Journal Letters,57.75
Riemann curvature tensor,57.25
Astrophysical Journal Letters,57.14
Glossary of physics,57.0
Light-year,56.73
Mass in special relativity,56.71
Wave propagation,56.66
Quantum machine,55.56
Galileo Galilei,55.31
Artificial gravity,55.07
Compact star,54.92
Yakov Zeldovich,54.72
Relativistic Doppler effect,54.7
Linear polarization,54.62
Length contraction,54.5
Weak interaction,53.8
Strong interaction,53.38
Boson,52.79
Doppler shift,52.78
Orders of magnitude (length),52.57
Solar wind,52.27
Electromagnetic radiation,51.87
Friedmann–Lemaître–Robertson–Walker metric,51.71
Hamilton–Jacobi–Einstein equation,51.61
Conservation of angular momentum,50.79
Quasar,49.93
Age of the Universe,49.7
Amal Kumar Raychaudhuri,49.36
Work (physics),49.04
European Physical Journal,48.48
Gravitational potential energy,48.21
Dark energy,47.84
Fifth force,47.59
Nature (journal),47.28
Physics Today,47.23
Igor Dmitriyevich Novikov,47.2
Shot noise,47.18
Cosmic ray,46.63
Superconductivity,45.77
Science (journal),45.71
Reissner–Nordström metric,45.29
Stem cell,45.2
De Sitter space,44.97
Greg Egan,44.78
Fritz Zwicky,44.53
Yvonne Choquet-Bruhat,44.23
SETI@home,43.89
Poincaré conjecture,43.75
Hubble Space Telescope,43.53
Big Bang,42.82
Anti-gravity,42.54
Frequency,42.28
Classical mechanics,42.19
Watt,42.14
Fermi Gamma-ray Space Telescope,41.86
Square degree,41.56
Milky Way,41.46
Orbit,41.37
Standard Model,40.99
Atom interferometer,40.95
Energy condition,40.7
Wave,40.7
White dwarf,40.66
Galilean transformation,40.57
Massachusetts Institute of Technology,40.5
Willem de Sitter,40.21
Tolman–Oppenheimer–Volkoff equation,40.16
Gluon,39.98
Seismic,39.86
Elementary particle,39.61
Angular momentum,39.57
Galactic Center,39.28
Princeton University Press,39.24
Gravitational constant,39.18
Wavelength,39.0
Physical Review,38.83
Alexander Friedmann,38.73
Momentum,38.64
University of North Carolina at Chapel Hill,38.61
SQUID,37.42
Resonant frequency,37.28
Lorentz transformation,37.24
AIP Conference Proceedings,37.04
HPTN 052,36.63
Negative mass,35.88
Breakthrough of the Year,35.79
Polarization (waves),35.74
Thomas precession,35.23
Proton,34.78
Speed of light,34.71
Henri Poincaré,33.93
Superradiance,33.81
Electrical charge,33.5
Quantum field theory,33.46
Lead,33.34
Triangulation,33.34
John A. Wheeler,33.0
Cancer immunotherapy,32.67
Brownian motion,32.25
Nanocircuitry,31.86
Proper length,30.95
Gamma ray,30.87
Philosophy of physics,30.22
Sun,29.94
Scientific American,29.9
Nuclear force,29.69
Earth,29.68
Subrahmanyan Chandrasekhar,29.26
X-ray,29.14
Joules,29.07
Electroweak interaction,28.85
Evolution,28.68
Molecular scale electronics,28.02
Spectral density,27.71
Human genetic variation,27.28
Proper time,26.56
Doubly special relativity,26.2
Stanislaw Lem,25.68
RNA interference,25.64
Millisecond,25.12
Photon,24.5
Astrophysics,24.35
Focal plane,24.03
Amplitude,23.96
Microwave,23.82
Electromagnetic wave,23.55
Friedmann equations,23.47
Universe,23.46
Electromagnetic spectrum,22.79
Mass,22.74
Leiden University,22.46
Shing-Tung Yau,22.02
Quintessence (physics),21.86
Radiation,21.71
W. H. Freeman,21.62
NASA,21.34
Optical telescope,20.9
Type Ia supernova,20.85
Visible light,20.72
Distributed computing,20.15
Notices of the American Mathematical Society,20.14
HIV,20.07
Induced pluripotent stem cell,19.75
Edwin F. Taylor,19.44
Hermann Weyl,19.42
Particle physics,19.22
Oxford,19.19
Center of mass,18.31
Kinetic energy,17.93
Terrell rotation,17.65
The New York Times,17.42
Astronomy,17.15
Paul Davies,16.88
Monochrome,16.45
Spin (physics),16.35
Energy,15.95
University of Birmingham,15.94
Frame of reference,15.45
Phase transition,15.28
Electromagnetism,15.08
Space.com,14.79
Josephson effect,12.91
Roger Penrose,12.52
Addison-Wesley,12.52
Force,11.12
Circular polarization,9.3
How the Universe Works,8.83
Liu Cixin,8.42
New York Times,7.15
Physics,7.04
Michael Berry (physicist),6.92
Quantum fluctuation,5.22
James M. Bardeen,0
Pure tone,0
Wayback Machine,0
Frame-dragging,0
Cosmic expansion,0
Statistical physics,0
Acoustics,-5.25
Ultraviolet light,-7.17
Single cell sequencing,-7.64
Arkady and Boris Strugatsky,-21.66
Kurt Gödel,-100.0
Niobium,-100.0
Pulsar,-100.0
Fiasco (novel),-100.0
Ernst equation,-100.0
Radiant energy,-100.0
BBC News,-100.0
European Space Agency,-100.0
Supernova,-100.0
Power (physics),-100.0
Gödel metric,-100.0
Holometer,-100.0
David Hilbert,-100.0
