File,Percent Increase
The Wall Street Journal,39.57
Lech Wałęsa,89.41
History of African Americans in Texas,52.38
John Moran Bailey,55.42
List of lynching victims in the United States,71.39
African-American musical theater,52.76
Nationwide opinion polling for the 2020 Democratic Party presidential primaries,157.83
Ted Turner,120.92
Working Families Party,128.45
Fred R. Harris,69.97
District of Columbia Democratic State Committee,17.7
List of Pete Buttigieg 2020 presidential campaign endorsements,287.39
Trump administration family separation policy,107.83
Edward C. Marshall,0
Deval Patrick,58.98
Stonewall Young Democrats,27.45
Second inauguration of Barack Obama,0.7
Faisal of Saudi Arabia,35.6
United States Senate Committee on Homeland Security and Governmental Affairs,628.84
2020 Republican Party presidential debates,291.37
1968 Democratic National Convention,0
Gender dysphoria,40.04
Ben Bernanke,-100.0
Levi P. Morton,61.33
Washington Blade,41.1
Party leaders of the United States House of Representatives,0
Mayor,14.0
Stanley Mosk,43.96
Mexico,2.5
National Black Chamber of Commerce,89.69
BP,13.26
Alan Cranston,0
Tony West (attorney),0
S. I. Hayakawa,65.41
Andrew Yang,176.53
Voting Rights Act of 1965,299.89
Yuri Andropov,0
Political positions of Elizabeth Warren,330.79
The Baltimore Sun,54.44
Sixth Party System,69.52
Henry Gassaway Davis,18.98
William E. Niblack,47.54
Chennai,107.51
Emilio Segrè,35.08
Uyghur genocide,72553.7
Jill Ker Conway,80.8
2018 Florida gubernatorial election,160.31
Harlem Renaissance,152.25
Lisa Murkowski,55.54
List of Kamala Harris 2020 presidential campaign endorsements,7887.75
United States Department of Justice,88.8
William F. Fitzgerald,3.3
Jamal Khashoggi,221.01
2020 United States elections,30.95
Charles N. Felton,45.9
List of presidents of the United States,36.74
Democratic Party (Puerto Rico),132.04
Green Party of the United States,71.18
Section 230 of the Communications Decency Act,255.35
Alison Cheek,132.22
House Democratic Caucus,40.5
Franklin D. Roosevelt,30.14
HuffPost,40.22
American Civil War,69.64
Lucille Roybal-Allard,100.85
Emmett Till,469.43
Terence Hallinan,0
Vance C. McCormick,40.0
Brock Pierce,345.13
San Francisco Chronicle,22.65
The Guardian,15.77
OneWest Bank,200.89
Norteños,-100.0
C-SPAN,363.29
Mueller Report,421.46
List of African-American firsts,57.19
Thomas Eagleton,368.61
United States Senate Democratic Policy Committee,158.54
Raphael Warnock,562.64
David Valadao,91.91
1832 Democratic National Convention,427.18
Forbes,22.34
Council of Economic Advisers,36.43
William M. Boyle,18.52
African-American women's suffrage movement,852.97
List of U.S. states and territories by African-American population,49.94
John Sharp Williams,60.48
Vice presidency of Al Gore,1149.02
San Francisco–Oakland Bay Bridge,33.42
David Ho,1388.46
Liberty Union Party,61.56
Louisiana Creole,48.59
"Westmount, Quebec",906.01
Ronald Reagan,34.51
Elizabeth Warren,820.7
"University of California, Berkeley",0
Mike Pence,662.77
Robert S. Strauss,116.03
William Anders,135.11
Idaho Democratic Party,19.69
Cornerstone Speech,250.59
Ohio Democratic Party,73.01
Jerome Segal,34.29
Mike Mansfield,264.66
J. Howard McGrath,-100.0
Oregon Progressive Party,44.62
Vote Smart,70.45
Calvin Coolidge,35.53
Schuyler Colfax,41.92
Federal Election Commission,86.6
Frank E. McKinney,51.72
SunTrust Banks,23.38
Willy Brandt,0
George Washington Carver,-100.0
NAACP,-100.0
Tom Vilsack,97.7
Nation of Islam,-100.0
Alpha Kappa Alpha,1152.95
Willie Brown (politician),7591.37
Ron Brown,59.64
You (Time Person of the Year),156.38
Scott Peters (politician),10.34
Frank Borman,94.58
White House Chief of Staff,13.3
List of African-American astronauts,137.04
Joe Schriner,99.31
Joni Ernst,669.79
U.S. Immigration and Customs Enforcement,135.32
Mexico City,21.3
Mortgage-backed securities,86.02
James Baldwin,293.27
Rhode Island Democratic Party,110.38
Pennsylvania Democratic Party,59.51
Sarah Palin,502.31
Desegregation busing,1419.99
Medi-Cal,36.81
Val Demings,2550.23
2020 Republican Party presidential primaries,260.0
Marianne Williamson,127.14
Paul Butler (lawyer),31.37
Jim Crow laws,100.49
Tony Cárdenas,315.13
Paul G. Kirk,0
Political positions of the 2020 Democratic Party presidential primary candidates,25.08
Haile Selassie,-100.0
Maxine Waters,255.26
Death penalty,25.77
Running mate,1094.22
Baptist,29.71
Betsy DeVos,-100.0
Dick Gephardt,0
Facebook,58.08
Bloomberg Law,42.68
George M. Dallas,84.22
Trump administration,404.13
John G. McCullough,129.17
Connie Conway,84.31
Presidency of Woodrow Wilson,-0.49
Herbert Hoover,45.65
Clem L. Shaver,26.79
"Aaron's, Inc.",34.45
James S. Sherman,19.37
University of Illinois,123.72
Jay Obernolte,38.85
John Van de Kamp,171.53
Political positions of Kamala Harris,0
East Bay Times,-100.0
Jeremy Gable,118.75
Ally Bank,108.7
Steve Bullock (American politician),75.13
Pierre Salinger,0
Felony,38.87
Hugh S. Johnson,103.16
The Daily Dot,21.73
Tip O'Neill,0
Prohibition Party,43.15
Edmund Muskie,64.07
Mike Lee,-8.33
David B. Culberson,11.69
W. E. B. Du Bois,72.34
Democratic Party of Connecticut,25.23
Dario Hunter,129.48
Party leaders of the United States Senate,107.49
Richard Burr,128.98
Norma Torres,73.12
JP Morgan Chase,63.85
Rudy Giuliani,305.39
Black nationalism,102.41
Howell Cobb,36.72
Hilda Solis,1586.43
1952 Democratic National Convention,370.23
Owen D. Young,65.35
Alejandro Mayorkas,76.53
Speaker of the United States House of Representatives,0
Hindu temple,146.36
John Hickenlooper,25.73
Justin Amash,168.34
Nancy Pelosi,0
History of the Democratic Party (United States),45.99
Berkeley Unified School District,1371.43
Tammy Baldwin,1440.04
U.S. Supreme Court,71.6
Deccan Herald,64.27
United States Congress,88.85
Supreme Court of the United States,207.26
United States Senate Homeland Security Subcommittee on Federal Spending Oversight and Emergency Management,666.67
Richard Mentor Johnson,71.09
Juneteenth,86.82
Linn Boyd,25.41
Utah Democratic Party,167.38
Statewide opinion polling for the 2020 Democratic Party presidential primaries,17.8
Thomas A. Hendricks,56.5
Simon & Schuster,111.99
Bernie Sanders 2020 presidential campaign,247.46
Bill Weld 2020 presidential campaign,83.83
Charles W. Fairbanks,53.5
Homer Stille Cummings,64.6
United States Secretary of Transportation,46.34
Nevada Democratic Party,28.32
Elbridge Gerry,15.46
List of topics related to the African diaspora,46.79
F. W. de Klerk,50.7
Edward Mills Purcell,79.2
Rocky De La Fuente,173.16
Civil Rights Act of 1968,63.4
Mark Leno,249.69
Attack-class submarine,231.87
Michael Dukakis,174.92
Church (congregation),10.0
The Washington Post,102.63
George Deukmejian,44.04
Edward Brooke,0
2020 Democratic Party vice presidential candidate selection,1858.0
Andrew Johnson,27.58
Democratic Party (Northern Mariana Islands),165.85
Chuck Grassley,0
John Tyler,105.23
John Garamendi,94.65
Chicago Freedom Movement,127.84
Gullah,32.67
Tom Daschle,99.04
Ambassadors of the United States,40.22
List of African-American mathematicians,49.0
TJ Cox,27.17
Andrew Stevenson,97.83
Senate Judiciary Committee,156.54
Money laundering,42.53
1940 Democratic National Convention,378.06
Jennifer Eberhardt,163.34
George Washington Jones (Tennessee politician),46.0
Presidency of Jimmy Carter,315.46
Doug LaMalfa,21.44
Jimmy Carter,118.77
Mid-Eastern Athletic Conference,-100.0
C. T. Vivian,0
Press-Republican,92.86
National Democratic Redistricting Committee,92.13
African Americans in Tennessee,81.15
Quest Diagnostics,42.59
United States Secretary of Commerce,64.3
Mark Zuckerberg,53.21
Shyamala Gopalan,0
Merikins,14.56
African Americans in New York City,27.32
Ro Khanna,226.6
San Onofre Nuclear Generating Station,223.99
Democratic National Convention,2035.06
Montgomery bus boycott,118.81
List of female state attorneys general in the United States,345.95
18th Street Gang,-100.0
Maya Angelou,20.82
Nationwide opinion polling for the 2020 United States presidential election,213.01
Timeline of African-American history,-19.84
NDTV,78.07
Nebraska Democratic Party,31.41
Constitution Party (United States),47.38
ISBN (identifier),43.63
Harriet Tubman,1071.26
Black power movement,-100.0
2020 Democratic Party presidential primaries,369.54
Tim Kaine,708.94
Debra DeLee,40.43
1835 Democratic National Convention,222.78
Brian Schatz,213.26
NPR,61.05
Universal Negro Improvement Association and African Communities League,47.5
Creoles of color,14.5
Keisha Lance Bottoms,1500.62
Spingarn Medal,55.28
2020 Democratic Party presidential candidates,289.86
Reconstruction Amendments,65.45
Melungeon,-100.0
The California Sunday Magazine,75.0
Sam Rayburn,0
Jeff Denham,17.21
Henry Kissinger,0
Malcolm X,113.76
1892 Democratic National Convention,8.5
Julian Bond,1552.73
Second Party System,33.2
116th United States Congress,99.91
White nationalist,11.13
Paul Robeson,74.57
Democratic Party of Illinois,80.61
Axios (website),5542.66
Catherine Cortez Masto,890.5
Corinthian Colleges,971.16
Ukrainians,0
New Great Migration,20.56
Plantation complexes in the Southern United States,120.82
Congress of Racial Equality,165.14
1976 Democratic National Convention,394.46
Pierre Laval,121.65
New Negro,181.79
John G. Carlisle,1093.12
Michael Bloomberg,193.65
CNN,16.24
Vladimir Putin,302.28
Kamala (wrestler),13962.46
Soong Mei-ling,33.35
Shelley Moore Capito,109.44
Baseball color line,404.92
Economics,52.17
Democratic Governors Association,-100.0
Tim Scott,4805.5
William Barr,1439.53
Bail,-100.0
James Buchanan,49.74
Kwanzaa,13.21
Samuel J. Randall,40.0
William Hayden English,73.39
Jade Simmons,0
William R. King,448.44
1880 Democratic National Convention,159.56
Frank Comerford Walker,103.0
Statewide opinion polling for the 2020 United States presidential election,125.02
The Sacramento Bee,113.93
Drug cartels,42.79
Hubert Humphrey,80.84
Sara Jacobs,129.27
Eugene Casserly,73.53
Susan Davis (politician),72.77
Associated Press,51.11
City and County of San Francisco,514.29
Lloyd Bentsen,144.88
Andrew Yang 2020 presidential campaign,91.51
David Wilhelm,59.89
Adam Kokesh,31.88
Vermin Supreme,104.8
Unaccompanied minor,73.21
History of African Americans in Houston,34.32
General counsel,288.47
Gay panic defense,176.73
Black anarchism,55.13
Joseph Lowery,1111.95
Howard Dean,575.85
Sexual assault,-20.2
Library of Congress,17.5
Office of Management and Budget,53.98
"African Americans in Omaha, Nebraska",105.91
Donald A. Glaser,280.38
African-American folktales,73.72
2018 United States House of Representatives Democratic Caucus leadership election,43.55
African Americans in Ghana,55.5
MS-13,-100.0
DREAM Act,397.02
Martin Van Buren,76.76
1964 Democratic National Convention,257.18
Adam Schiff,97.71
John Delaney 2020 presidential campaign,62.73
Ketanji Brown Jackson,298.29
Alliance Party (United States),52.91
Arati Prabhakar,16.67
1840 Democratic National Convention,233.73
Chris Rock,33.91
Midwest,8.53
Peter Ueberroth,51.93
ARCO,33.36
Jean Westwood (politician),282.72
1908 Democratic National Convention,94.84
John B. Weller,54.07
Lindsey Graham,101.24
On the Issues,105.02
KPIX,46.27
James Bevel,0
Democratic Party presidential debates,149.84
Angela Merkel,62.0
Jewish General Hospital,1636.43
115th United States Congress,47.75
List of African-American women in STEM fields,109.96
2000 California Proposition 21,1773.03
Elizabeth Warren 2020 presidential campaign,330.56
Texas Democratic Party,28.54
Bill Lockyer,380.72
2020 Green National Convention,311.17
Uber,94.92
Thomas Taggart,34.95
African American,84.41
Deng Xiaoping,19.46
Southern Intercollegiate Athletic Conference,-100.0
List of African-American sports firsts,183.56
Darrell Issa,151.99
The Times,15.53
William Henry Barnum,112.99
Soul food,-2.26
Black Indians in the United States,28.31
African Americans in Mississippi,10.55
"African Americans in Davenport, Iowa",41.13
Barbara Jordan,311.47
San Francisco District Attorney's Office,3736.58
Sojourner Truth,198.28
Lou Correa,671.69
Michigan Democratic Party,77.12
Bill Gates,24.96
Willard Libby,115.22
Los Angeles Daily News,235.71
Republican Party (United States),68.5
Penguin Group,254.94
West Virginia Democratic Party,29.14
Mohammad Mosaddegh,224.87
John W. Davis,0
National Council of Negro Women,124.9
Black players in professional American football,86.87
Garret Hobart,67.35
Black theology,39.63
Associate Justice of the Supreme Court of the United States,172.91
Charles Stark Draper,0
Super Tuesday,85.46
List of vice presidents of the United States,344.22
Domestic violence,41.97
South Carolina Democratic Party,55.87
James Farley,153.93
1852 Democratic National Convention,155.24
United States Senate Judiciary Subcommittee on the Constitution,336.36
Bob Ely,70.65
Los Angeles,16.9
Military history of African Americans,37.61
Booker T. Washington,48.87
Democratic Party of Hawaii,40.17
Director of the Federal Bureau of Investigation,46.62
Ella Grasso,63.07
2020 Constitution Party presidential primaries,-100.0
Political positions of Tulsi Gabbard,663.75
List of African-American United States senators,372.47
Zerlina Maxwell,3724.32
African-American women in computer science,119.21
Ken Calvert,31.34
Alejandro Giammattei,1.63
Stonewall Democrats,71.76
Alberto Torrico,1473.17
Tulsa race massacre,176.0
Wells Fargo,41.23
Clarence Thomas,164.78
Tweeted,120.25
African Americans in France,18.57
Mexican Mafia,-100.0
John F. Kennedy,35.72
Robert E. Hannegan,92.97
Hinduism,-100.0
United States Secretary of State,810.28
Political positions of Amy Klobuchar,344.17
Chevron Corporation,17.9
Young Kim,146.04
BBC News,19.69
"United States Senate election in California, 2016",3535.62
Biographical Directory of the United States Congress,142.19
David Walker (abolitionist),158.27
San Jose Mercury News,49.18
James D. Phelan,66.3
African Americans in North Carolina,227.54
United States Senate Committee on the Judiciary,247.67
Treatment of slaves in the United States,47.31
Jacob Hornberger,67.57
Joe Louis,45.15
Michelle Obama,315.04
Brett Kavanaugh Supreme Court nomination,134.6
Jon Ossoff,337.57
Administrator of the Small Business Administration,17.94
Estes Kefauver,54.52
James B. Beck,36.36
Jim Costa,41.86
1980 Democratic National Convention,468.96
Chester A. Arthur,29.12
National Federation of Democratic Women,45.05
Dana Rohrabacher,185.77
Los Angeles Police Department,34.98
Clair Engle,40.38
Agence France-Presse,26.12
John McCain,191.81
First inauguration of Barack Obama,0
List of African-American actors,93.84
List of Amy Klobuchar 2020 presidential campaign endorsements,63.56
Third Party System,22.38
Robert Byrd,84.9
Abram Hewitt,33.77
John Seymour (California politician),390.38
Wrongful conviction,0
San Ysidro,155.56
African-American leftism,-1.41
Larry O'Brien,0
Jeff Merkley,196.58
Amelia Boynton Robinson,0
1864 Democratic National Convention,133.12
Merced Sun-Star,66.67
Edwin Ramos,877.46
United States Secretary of Health and Human Services,-100.0
Henry A. Wallace,56.14
Gil Cisneros,72.83
The Independent,20.73
San Francisco Police Department,71.27
Darrell Steinberg,122.13
Adlai Stevenson II,14.31
Minor (law),18.28
Thomas Kuchel,189.57
Hate crime,51.98
William A. Wallace,28.24
Lesser included offense,52.78
Vermin Supreme 2020 presidential campaign,104.39
New Jersey Democratic State Committee,2.48
African-American Muslims,56.68
Thomas R. Marshall,126.88
Jimmy Panetta,123.17
Cherokee freedmen controversy,59.46
PolitiFact,168.75
Sandra Day O'Connor,369.66
Implicit bias,241.38
Montana Democratic Party,63.33
Stephen A. Mitchell (politician),39.02
Choctaw freedmen,46.86
1992 Democratic National Convention,577.8
Aaron Burr,463.27
English language,28.74
Medicare (United States),51.93
American English,18.2
Walter Chrysler,149.69
Sit-in movement,1175.38
Duncan D. Hunter,450.93
Coretta Scott King,208.87
Attorney General of Mexico,65.2
James Van Allen,92.73
Henry Highland Garnet,61.57
George H. Pendleton,10.77
Ralph Bunche,69.15
Slavery in the United States,50.94
John Nance Garner,99.67
Oscar Underwood,68.35
Al Gore,0
Chuck Schumer,164.07
William Orlando Butler,45.98
Millard Fillmore,47.49
Iowa Democratic Party,48.98
Gwen Araujo,934.15
Nuestra Familia,-100.0
Fourth Party System,30.97
Pope John XXIII,0
U.S. Department of Justice,119.25
Student Nonviolent Coordinating Committee,863.7
Black Panther Party,162.94
List of African-American inventors and scientists,41.04
Office of Science and Technology Policy,42.0
Capital Gazette shooting,131.94
Elon Musk,3.41
Partus sequitur ventrem,27.27
Roy Wilkins,0
Alameda County,916.5
Number One Observatory Circle,913.19
Janet Yellen,73.21
Andrew Young,1386.3
1876 Democratic National Convention,0
Julian Castro,269.55
Mary D. Nichols,118.18
Edward Teller,45.35
Breast cancer,33.63
2020 Green Party presidential primaries,294.83
Arizona Democratic Party,142.25
Blanche Bruce,13.59
Addie L. Wyatt,245.33
Adam Clayton Powell Jr.,69.59
"United States Senate Judiciary Subcommittee on Privacy, Technology and the Law",134.04
Dick Cheney,0
United States Court of Appeals for the Ninth Circuit,395.7
Geraldine Ferraro,2764.32
William Knowland,3.07
John Conness,26.97
African-American art,216.25
Arthur Pue Gorman,130.59
The Negro Motorist Green Book,412.4
Joe Manchin,154.29
Edward J. Flynn,59.05
Mark Sanford,397.79
Rosa Parks,57.87
Marcia Fudge,126.15
MSNBC,129.32
Ami Bera,23.06
Party for Socialism and Liberation,22.44
George H. W. Bush,35.55
Separate but equal,46.13
Champ Clark,51.99
Doctrine of Father Divine,40.0
Robert W. Kenny,952.86
Kathleen Byerly,293.22
Constance L. Rice,881.56
Cosco Busan oil spill,380.95
Apple Inc.,59.67
Quebec,4.77
2011 Seal Beach shooting,129.57
Biden-Sanders Unity Task Forces,480.0
Refugio oil spill,102.74
Howard University,1126.35
Igbo Americans,38.02
Hernando Money,215.87
List of Cory Booker 2020 presidential campaign endorsements,226.36
Joshua Lederberg,36.18
Haitian emigration,82.95
1948 Democratic National Convention,115.38
John W. Kern,96.84
Jack Fellure,-1.6
Dick Durbin,101.19
Cow Palace,64.95
African-American dance,77.35
ConocoPhillips,14.4
Amazon (company),44.27
History of African Americans in Philadelphia,107.55
Presidency of Lyndon B. Johnson,47.96
Stephen A. Douglas,148.98
Civil rights movement (1896–1954),41.45
Gary Peters,111.81
Robbery,20.57
James Lawrence Orr,79.03
Earl Warren,37.23
Stephen Breyer,299.52
Pope Francis,64.61
Amy Klobuchar 2020 presidential campaign,247.81
Cornelius Cole,68.18
"History of Tallahassee, Florida",18.86
List of Andrew Yang 2020 presidential campaign endorsements,84.11
Presidency of Andrew Jackson,68.53
Debbie Stabenow,62.41
Political positions of Kirsten Gillibrand,665.32
Dismissal of James Comey,118.99
Lateefah Simon,2207.46
Black Nova Scotians,80.0
Mike Gravel 2020 presidential campaign,79.91
Negro league baseball,590.85
1828 United States presidential election,28.82
"Champaign, Illinois",4.91
Perry Caravello,63.27
2010 California Attorney General election,5653.25
United States Senate Democratic Conference Secretary,158.2
William F. McCombs,31.03
A. Philip Randolph,0
John Wesley Davis,14.41
Office of the United States Trade Representative,26.93
Maine Democratic Party,61.01
James Lawson (activist),0
Mike Garcia (politician),111.66
ABA Journal,29.66
American Baptist Churches USA,74.22
Lloyd Austin,50.09
History of African Americans in Los Angeles,11.28
Barbara Boxer,0
California Department of Forestry and Fire Protection,610.41
Black school,136.11
State attorney general,343.58
William Shockley,19.3
African-American self-determination,43.09
Frank M. Pixley,254.55
John Roberts,40.1
Kirstjen Nielsen,0
Chris Kelly (entrepreneur),81.46
Hannibal Hamlin,35.23
John Delaney (Maryland politician),79.77
2014 California Attorney General election,4039.34
Underground Railroad,224.39
Historically black colleges and universities,95.23
Gilbert Hitchcock,13.4
James T. Farley,303.33
Greta Thunberg,163.18
Robert Burns Woodward,80.56
John Sirica,54.58
African Americans in Maryland,43.23
Aaron A. Sargent,450.0
Chronicle Books,48.92
Bob Moses (activist),296.17
Jack Johnson (boxer),149.06
Nanette Barragán,100.42
Edward J. C. Kewen,-100.0
Defendant,26.97
Results of the 2020 Democratic Party presidential primaries,584.96
Reconstruction era,43.84
American Solidarity Party,133.64
Jerry Brown,195.6
Joseph Stalin,17.55
Congressional Black Caucus,316.0
City Attorney of San Francisco,4515.0
Kanye West,782.07
Fred Shuttlesworth,345.05
CBS,12.02
Presidency of Harry S. Truman,11.59
Kevin McCarthy,189.52
African Americans,116.43
Stephen Miller (political advisor),104.06
Ruhollah Khomeini,14.16
University of Southern California,36.97
Vanity Fair (magazine),39.66
California Department of Justice,155.56
Alben W. Barkley,135.34
United States Senate Select Committee on Intelligence,668.77
CalSTRS,24.62
Judy Chu,144.75
Andrew Gillum,688.46
Thomas C. Lynch,198.15
Redlining,15.97
Andrew Grove,23.14
Adlai Stevenson I,55.42
Juan Vargas,49.59
Conservative Party of New York State,35.82
Harry Reid,141.28
List of African-American women in medicine,86.13
Milton Latham,25.0
Leonard Peltier,30.74
San Francisco Examiner,64.38
African Americans in Atlanta,175.86
Children of the plantation,43.18
1888 Democratic National Convention,129.06
"Washington, D.C.",22.75
Mitch McConnell,133.84
Pat Brown,54.54
Kathleen Kenealy,986.84
"Presidency of Franklin D. Roosevelt, third and fourth terms",0
Political positions of Joe Biden,182.76
Plea bargaining in the United States,319.53
Jake Sullivan,-100.0
List of Democratic Party presidential primaries,160.37
ABC News,19.96
Adam Liptak,189.36
Free people of color,31.13
Adolf Hitler,7.95
John Adams,195.5
Nikita Khrushchev,12.03
Attorney General of California,2650.63
Sherron Watkins,113.33
Bernie Sanders,213.32
Michael Bloomberg 2020 presidential campaign,84.75
Alabama Democratic Party,-100.0
List of Joe Biden 2020 presidential campaign endorsements,247.23
Betty Ford,184.04
"Selma, Alabama",1821.29
2020 Democratic Party presidential forums,-100.0
African-American diaspora,6.86
California Secretary of State,165.82
Breitbart News,0
Pope John Paul II,31.31
Howie Hawkins,172.2
Ralph Abernathy,321.3
Charter of the French Language,106.02
2016 Democratic National Convention,2765.22
Jerry McNerney,0
Black capitalism,226.68
Zoltan Istvan,34.86
Libertarian Party (United States),32.12
Deb Haaland,956.32
United States order of precedence,32.5
Democratic National Committee,797.37
Herschel Vespasian Johnson,41.51
1848 Democratic National Convention,308.44
Democratic Party of Georgia,301.65
"United States Senate Judiciary Subcommittee on Oversight, Agency Action, Federal Rights and Federal Courts",229.27
