File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
"Solar eclipse of August 29, 1867",5.2,09/11/2017,55.0,08/21/2017,957.69
"Libreville, Gabon",10.2,08/04/2017,11.2,08/06/2017,9.8
Hermann Mucke (astronomer),3.6,07/28/2017,7.4,09/13/2017,105.56
Perkins Observatory,12.8,08/03/2017,72.0,08/15/2017,462.5
"Solar eclipse of May 2, 2087",9.4,09/11/2017,100.0,08/21/2017,963.83
Balikpapan,82.4,09/17/2017,203.6,08/22/2017,147.09
Solar corona,12.2,07/30/2017,157.2,08/21/2017,1188.52
"Solar eclipse of December 24, 1927",4.0,07/30/2017,17.0,08/21/2017,325.0
"Solar eclipse of October 12, 1958",9.8,09/12/2017,870.4,08/21/2017,8781.63
Solar astronomy,16.6,08/06/2017,15.2,09/07/2017,-8.43
Moon rock,253.0,08/11/2017,328.4,08/25/2017,29.8
Coronal loop,32.8,07/29/2017,288.0,08/21/2017,778.05
Lists of solar eclipses,104.4,09/15/2017,23414.6,08/21/2017,22327.78
Solar neutrino,39.8,09/16/2017,60.0,08/04/2017,50.75
"Solar eclipse of November 4, 2040",7.2,09/06/2017,164.2,08/21/2017,2180.56
"Solar eclipse of November 25, 2030",10.8,09/17/2017,1466.0,08/21/2017,13474.07
"Solar eclipse of July 16, 2186",49.2,09/16/2017,3651.2,08/21/2017,7321.14
"Solar eclipse of April 20, 2061",0.0,07/24/2017,238.2,08/21/2017,0
Islamic law,41.0,08/27/2017,89.4,08/16/2017,118.05
Solar telescope,32.6,09/16/2017,255.4,08/21/2017,683.44
"Chita, Zabaykalsky Krai",154.4,08/03/2017,230.6,09/09/2017,49.35
"Solar eclipse of January 3, 1946",0.0,07/24/2017,55.2,08/21/2017,0
"Solar eclipse of December 4, 2021",24.4,09/17/2017,4432.0,08/21/2017,18063.93
"Solar eclipse of November 3, 2032",5.4,09/14/2017,276.2,08/21/2017,5014.81
"Solar eclipse of July 18, 1860",9.4,08/03/2017,167.4,08/22/2017,1680.85
"Solar eclipse of December 14, 1917",8.2,07/30/2017,64.2,08/21/2017,682.93
"Solar eclipse of May 22, 2096",13.0,07/30/2017,399.6,08/21/2017,2973.85
"Woomera, South Australia",92.8,08/12/2017,148.6,08/23/2017,60.13
Solar Saros 139,21.6,09/14/2017,769.2,08/21/2017,3461.11
YouTube,26510.6,09/14/2017,29051.8,09/07/2017,9.59
Space weather,120.0,08/05/2017,219.4,09/08/2017,82.83
Solar Saros 111,10.2,08/15/2017,39.6,08/21/2017,288.24
"Solar eclipse of August 3, 2073",7.8,09/05/2017,250.8,08/21/2017,3115.38
"Solar eclipse of August 13, 2083",3.0,09/12/2017,26.2,08/21/2017,773.33
"Solar eclipse of September 21, 1941",7.0,09/06/2017,247.8,08/21/2017,3440.0
"Solar eclipse of March 9, 2035",5.4,09/14/2017,167.8,08/21/2017,3007.41
"Solar eclipse of January 15, 1991",8.2,09/11/2017,549.4,08/21/2017,6600.0
"Solar eclipse of July 11, 1953",7.0,09/14/2017,140.4,08/21/2017,1905.71
Black moon,113.2,09/01/2017,460.6,08/21/2017,306.89
"Solar eclipse of June 2, 2095",7.0,07/30/2017,123.6,08/21/2017,1665.71
"Solar eclipse of January 16, 1972",10.0,09/01/2017,322.8,08/21/2017,3128.0
Inclination,62.8,09/04/2017,140.0,08/21/2017,122.93
"Solar eclipse of December 2, 1937",4.6,09/04/2017,45.8,08/21/2017,895.65
"Solar eclipse of August 31, 1970",5.4,09/10/2017,499.4,08/21/2017,9148.15
"Solar eclipse of April 8, 1959",6.8,09/04/2017,165.0,08/21/2017,2326.47
Physical Review D,23.8,07/30/2017,31.4,09/07/2017,31.93
Lunar north pole,18.0,08/11/2017,25.8,08/22/2017,43.33
"Solar eclipse of November 13, 2012",26.4,09/13/2017,901.8,08/21/2017,3315.91
"Solar eclipse of June 10, 2021",18.0,09/17/2017,2966.6,08/21/2017,16381.11
Rille,31.0,08/19/2017,50.2,07/28/2017,61.94
"Solar eclipse of March 17, 1904",0.0,07/24/2017,48.2,08/21/2017,0
"Solar eclipse of January 5, 1954",5.0,09/06/2017,89.8,08/21/2017,1696.0
"Solar eclipse of November 1, 1948",6.6,09/14/2017,190.8,08/21/2017,2790.91
Jean Meeus,21.0,07/27/2017,43.2,08/18/2017,105.71
"Solar eclipse of July 11, 1991",84.8,09/15/2017,18978.2,08/21/2017,22279.95
Chromosphere,138.8,09/02/2017,547.0,08/18/2017,294.09
"Solar eclipse of October 21, 1949",0.0,07/25/2017,53.2,08/21/2017,0
Solar Saros 110,6.6,09/06/2017,83.8,08/21/2017,1169.7
"Solar eclipse of March 18, 1950",6.6,09/11/2017,99.8,08/21/2017,1412.12
"Solar eclipse of September 9, 1904",8.6,07/30/2017,121.6,08/21/2017,1313.95
Solar Saros 138,0.0,07/25/2017,41.4,08/21/2017,0
"Solar eclipse of November 22, 1984",12.0,09/11/2017,1601.2,08/21/2017,13243.33
"Solar eclipse of April 19, 1939",0.0,07/25/2017,110.4,08/21/2017,0
"Solar eclipse of February 16, 1999",9.4,09/14/2017,982.8,08/21/2017,10355.32
Mursili's eclipse,29.0,07/28/2017,623.8,08/21/2017,2051.03
"Solar eclipse of July 31, 1924",0.0,07/24/2017,20.6,08/21/2017,0
"Solar eclipse of December 12, 1871",6.2,07/30/2017,71.6,08/25/2017,1054.84
"Solar eclipse of August 15, 2091",7.2,09/14/2017,260.6,08/21/2017,3519.44
Gigawatt,45.8,08/27/2017,90.4,08/22/2017,97.38
"Solar eclipse of October 3, 1986",12.2,09/12/2017,3284.8,08/21/2017,26824.59
"Solar eclipse of March 10, 2100",8.4,09/06/2017,178.4,08/21/2017,2023.81
Origin of the Moon,165.2,07/30/2017,273.0,08/21/2017,65.25
"Solar eclipse of February 28, 2063",7.6,07/31/2017,74.4,08/21/2017,878.95
Eclipse season,49.2,09/09/2017,1452.4,08/21/2017,2852.03
"Solar eclipse of August 12, 2026",88.2,09/15/2017,7748.0,08/21/2017,8684.58
Hill sphere,164.2,07/30/2017,209.0,09/05/2017,27.28
"Solar eclipse of October 12, 1977",12.8,09/12/2017,2238.6,08/21/2017,17389.06
Concorde,3745.2,09/08/2017,5688.8,08/22/2017,51.9
Colonization of the Moon,313.0,08/27/2017,466.6,08/04/2017,49.07
Selenography,28.6,09/17/2017,63.0,08/22/2017,120.28
"Solar eclipse of July 3, 2065",4.4,08/03/2017,24.0,08/21/2017,445.45
Solar Saros 114,6.6,09/13/2017,68.6,08/22/2017,939.39
Medes,850.2,09/09/2017,1021.8,08/21/2017,20.18
"Solar eclipse of May 30, 1984",46.2,09/13/2017,15617.4,08/21/2017,33703.9
Solar Saros 128,13.2,07/29/2017,229.2,08/21/2017,1636.36
"Solar eclipse of May 18, 1901",3.6,09/17/2017,446.8,08/21/2017,12311.11
Facula,20.8,09/02/2017,47.8,07/26/2017,129.81
Dark moon,66.2,09/10/2017,201.6,08/21/2017,204.53
"Solar eclipse of November 24, 2068",6.2,07/31/2017,38.4,08/21/2017,519.35
Norway,11809.0,09/09/2017,12867.8,09/07/2017,8.97
"Solar eclipse of October 24, 1995",36.2,09/12/2017,5983.0,08/21/2017,16427.62
"Solar eclipse of February 7, 2092",5.6,09/03/2017,48.4,08/21/2017,764.29
Cairns,721.2,08/26/2017,821.2,09/07/2017,13.87
"Solar eclipse of June 8, 1918",56.6,09/16/2017,9172.2,08/21/2017,16105.3
"Solar eclipse of December 6, 2067",10.4,09/10/2017,293.6,08/21/2017,2723.08
Transient lunar phenomenon,49.0,08/28/2017,0.0,07/25/2017,-100.0
John Fiske (philosopher),29.8,09/03/2017,45.0,08/21/2017,51.01
"Solar eclipse of June 25, 2150",14.2,09/06/2017,444.0,08/21/2017,3026.76
Lunar theory,63.4,08/03/2017,122.6,08/22/2017,93.38
European Network of Transmission System Operators for Electricity,46.0,08/13/2017,65.0,09/12/2017,41.3
"Solar eclipse of February 27, 2036",8.4,08/12/2017,69.0,08/21/2017,721.43
Moon illusion,188.4,07/28/2017,1196.8,09/11/2017,535.24
"Solar eclipse of August 20, 1952",4.8,09/17/2017,129.2,08/21/2017,2591.67
"Solar eclipse of September 11, 1988",8.0,09/04/2017,464.4,08/21/2017,5705.0
"Solar eclipse of April 18, 1977",6.8,09/16/2017,449.8,08/21/2017,6514.71
"Solar eclipse of September 12, 2053",9.6,09/16/2017,634.0,08/21/2017,6504.17
"Solar eclipse of March 20, 2053",7.6,09/06/2017,256.2,08/21/2017,3271.05
"Solar eclipse of February 14, 1934",8.2,09/05/2017,192.6,08/21/2017,2248.78
"Solar eclipse of May 20, 2012",75.4,09/11/2017,8432.8,08/21/2017,11084.08
"Solar eclipse of March 18, 1969",9.4,09/11/2017,1269.4,08/21/2017,13404.26
Solar Saros 129,6.0,08/06/2017,56.6,08/21/2017,843.33
"Solar eclipse of July 23, 2036",5.2,09/12/2017,86.0,08/21/2017,1553.85
Subsolar point,0.0,07/25/2017,218.8,08/21/2017,0
Perigee,59.8,08/28/2017,324.8,08/21/2017,443.14
Solar Saros 115,5.8,09/06/2017,34.4,08/21/2017,493.1
Lunar distance (astronomy),0.0,07/24/2017,701.4,08/21/2017,0
"Solar eclipse of August 1, 2008",27.8,09/14/2017,3329.4,08/21/2017,11876.26
"Solar eclipse of May 30, 1946",2.6,09/12/2017,55.4,08/21/2017,2030.77
"Solar eclipse of February 25, 1971",3.0,09/16/2017,353.2,08/21/2017,11673.33
Eclipse of Thales,94.0,07/30/2017,5059.2,09/07/2017,5282.13
"Solar eclipse of April 19, 2004",9.2,09/11/2017,214.0,08/21/2017,2226.09
Solar eclipses on the Moon,43.0,09/13/2017,1190.2,08/21/2017,2667.91
Focus (optics),198.4,08/05/2017,302.0,08/16/2017,52.22
Second Persian invasion of Greece,348.4,08/05/2017,899.2,09/12/2017,158.09
Apollo 11 lunar sample display,21.0,08/16/2017,24.6,08/30/2017,17.14
"Solar eclipse of February 26, 1979",163.8,09/12/2017,44791.0,08/21/2017,27244.93
"Solar eclipse of February 6, 2027",4.2,09/17/2017,335.8,08/21/2017,7895.24
"Solar eclipse of September 3, 2062",3.6,09/16/2017,122.8,08/21/2017,3311.11
"Solar eclipse of June 11, 2086",6.0,09/04/2017,112.6,08/21/2017,1776.67
"Solar eclipse of November 4, 2078",3.0,09/17/2017,49.6,08/21/2017,1553.33
Exploration of the Moon,208.2,07/29/2017,226.8,07/27/2017,8.93
"Solar eclipse of November 12, 1966",12.6,09/11/2017,1180.2,08/21/2017,9266.67
"Solar eclipse of June 30, 1954",34.2,09/10/2017,2752.0,08/21/2017,7946.78
"Solar eclipse of February 18, 2091",0.0,07/25/2017,54.4,08/21/2017,0
"Solar eclipse of December 14, 2001",9.0,09/14/2017,512.0,08/21/2017,5588.89
"Solar eclipse of August 7, 1869",4.0,09/17/2017,208.2,08/21/2017,5105.0
Solar eclipse,1687.8,09/16/2017,249083.4,08/21/2017,14657.87
Solar Saros 117,0.0,07/24/2017,65.0,08/21/2017,0
"Solar eclipse of November 19, 1816",7.0,07/30/2017,74.0,08/21/2017,957.14
"Solar eclipse of August 21, 1933",0.0,07/25/2017,288.6,08/21/2017,0
Eclipse,767.6,09/16/2017,32206.0,08/21/2017,4095.67
"Solar eclipse of June 28, 1908",0.0,07/24/2017,175.8,08/21/2017,0
"Solar eclipse of July 22, 1990",21.2,09/14/2017,6183.6,08/21/2017,29067.92
Astronomy Picture of the Day,73.0,07/31/2017,104.2,08/08/2017,42.74
"Solar eclipse of October 14, 2088",6.0,07/31/2017,26.6,08/21/2017,343.33
Wolf number,35.4,08/05/2017,53.2,09/07/2017,50.28
Huittinen,0.0,07/24/2017,0.0,07/25/2017,0
"Solar eclipse of January 5, 2057",7.8,09/11/2017,418.8,08/21/2017,5269.23
Omen,392.0,07/26/2017,705.2,08/21/2017,79.9
"Solar eclipse of October 24, 2079",7.6,07/31/2017,40.8,08/21/2017,436.84
Night,353.6,09/08/2017,933.8,09/04/2017,164.08
"Solar eclipse of July 2, 2038",9.4,07/30/2017,187.0,08/21/2017,1889.36
"Solar eclipse of August 31, 1989",4.4,09/12/2017,415.2,08/21/2017,9336.36
Earthlight (astronomy),13.0,09/06/2017,24.4,08/26/2017,87.69
Daguerreotype,933.4,07/29/2017,2766.8,08/19/2017,196.42
"Solar eclipse of May 3, 1715",20.8,09/09/2017,515.8,08/21/2017,2379.81
"Solar eclipse of January 6, 2076",6.8,09/06/2017,146.2,08/21/2017,2050.0
"Solar eclipse of April 30, 2022",5.8,09/17/2017,450.6,08/21/2017,7668.97
"Solar eclipse of January 26, 1990",6.0,09/11/2017,447.4,08/21/2017,7356.67
"Solar eclipse of May 11, 2097",6.4,09/04/2017,158.6,08/21/2017,2378.12
Wayback Machine,2393.0,07/29/2017,8815.6,09/07/2017,268.39
"Solar eclipse of June 11, 1983",10.8,09/16/2017,3598.0,08/21/2017,33214.81
Solar Saros 116,4.4,09/11/2017,60.0,08/21/2017,1263.64
Nakhodka,71.6,07/29/2017,106.0,09/07/2017,48.04
"Solar eclipse of May 11, 2040",4.2,09/12/2017,68.4,08/21/2017,1528.57
Besselian elements,19.4,09/10/2017,251.6,08/21/2017,1196.91
"Solar eclipse of October 3, 2043",5.8,09/06/2017,108.0,08/21/2017,1762.07
Internal structure of the Moon,79.8,08/02/2017,0.0,07/24/2017,-100.0
"Solar eclipse of August 19, 1887",10.6,09/11/2017,138.4,08/21/2017,1205.66
"Solar eclipse of January 1, 1889",8.8,09/04/2017,112.2,08/21/2017,1175.0
"Solar eclipse of August 21, 2036",5.0,09/12/2017,261.8,08/21/2017,5136.0
"Solar eclipse of April 7, 1978",13.2,09/06/2017,877.0,08/21/2017,6543.94
"Solar eclipse of April 29, 1995",7.6,09/10/2017,869.0,08/21/2017,11334.21
Lunar deity,77.8,07/28/2017,112.0,08/21/2017,43.96
"Solar eclipse of November 12, 1928",0.0,07/24/2017,22.4,08/21/2017,0
"Los Angeles, CA",36.6,08/28/2017,128.4,09/07/2017,250.82
"Solar eclipse of April 16, 1893",7.4,07/28/2017,61.8,08/21/2017,735.14
"Solar eclipse of June 21, 2039",11.2,09/12/2017,820.2,08/21/2017,7223.21
Orbital elements,155.6,08/12/2017,0.0,07/25/2017,-100.0
"Solar eclipse of April 19, 1958",3.4,09/17/2017,337.0,08/21/2017,9811.76
"Solar eclipse of December 24, 1992",5.0,09/12/2017,440.4,08/21/2017,8708.0
"Solar eclipse of July 19, 1917",5.8,07/30/2017,38.0,08/21/2017,555.17
"Solar eclipse of February 7, 2008",0.0,07/25/2017,133.2,08/21/2017,0
"Solar eclipse of January 5, 1935",7.0,07/28/2017,86.6,08/21/2017,1137.14
"Solar eclipse of June 19, 1917",4.0,09/17/2017,147.6,08/21/2017,3590.0
"Solar eclipse of November 1, 1929",5.2,07/30/2017,38.6,08/21/2017,642.31
"Solar eclipse of August 18, 1868",22.6,07/27/2017,513.0,08/18/2017,2169.91
"Solar eclipse of October 13, 2061",0.0,07/25/2017,38.4,08/21/2017,0
"Solar eclipse of July 1, 2057",9.2,09/04/2017,242.2,08/21/2017,2532.61
Proceedings of the Royal Society,78.6,08/20/2017,119.2,09/07/2017,51.65
"Solar eclipse of October 23, 1957",8.6,09/04/2017,416.6,08/21/2017,4744.19
"Solar eclipse of May 20, 1966",8.8,09/11/2017,452.2,08/21/2017,5038.64
Lunar basalt 70017,13.4,08/14/2017,21.6,08/21/2017,61.19
"Solar eclipse of February 23, 1906",5.2,07/30/2017,28.0,08/22/2017,438.46
Atmosphere of the Moon,108.6,08/05/2017,0.0,07/25/2017,-100.0
Solar eclipses on Uranus,7.6,09/12/2017,221.4,08/21/2017,2813.16
"Solar eclipse of September 21, 2025",10.6,09/06/2017,229.0,08/21/2017,2060.38
Anisotropy,530.4,08/05/2017,2715.6,09/03/2017,411.99
Umbra,68.2,09/10/2017,1313.6,08/21/2017,1826.1
"Solar eclipse of December 2, 1956",6.8,08/31/2017,101.4,08/21/2017,1391.18
"Solar eclipse of August 24, 2063",9.4,09/13/2017,342.4,08/21/2017,3542.55
"Solar eclipse of June 17, 1909",7.8,09/14/2017,149.4,08/21/2017,1815.38
Culmination,64.0,08/17/2017,69.4,08/29/2017,8.44
"Solar eclipse of April 11, 2051",4.8,09/11/2017,135.6,08/21/2017,2725.0
"Solar eclipse of December 15, 2039",12.0,09/16/2017,506.4,08/21/2017,4120.0
Lunar effect,197.8,07/28/2017,845.2,08/07/2017,327.3
"Solar eclipse of July 29, 1878",14.6,09/14/2017,262.0,08/21/2017,1694.52
"Side, Turkey",108.0,09/06/2017,132.0,07/30/2017,22.22
"Solar eclipse of April 21, 2088",6.2,09/04/2017,204.8,08/21/2017,3203.23
Eclipse cycle,73.6,09/16/2017,5056.4,08/21/2017,6770.11
"Solar eclipse of June 23, 2047",4.2,09/11/2017,52.6,08/21/2017,1152.38
"Solar eclipse of March 9, 2054",6.0,07/30/2017,66.4,08/21/2017,1006.67
"Solar eclipse of October 14, 2004",8.4,07/26/2017,184.8,08/21/2017,2100.0
"Solar eclipse of September 30, 1913",4.2,09/06/2017,17.4,08/21/2017,314.29
Ascending node,0.0,07/24/2017,39.6,08/21/2017,0
"Solar eclipse of December 23, 1908",6.6,07/30/2017,47.6,08/21/2017,621.21
NASA,3994.0,08/27/2017,7567.2,08/21/2017,89.46
"Solar eclipse of November 3, 1994",23.6,09/11/2017,3680.8,08/21/2017,15496.61
Solar Saros 158,6.0,08/03/2017,22.6,08/22/2017,276.67
"Solar eclipse of October 25, 2041",7.0,09/14/2017,312.6,08/21/2017,4365.71
Tide,1838.0,09/02/2017,2306.2,08/29/2017,25.47
"Culloden, Scotland",6.0,08/01/2017,13.6,09/11/2017,126.67
"Olivos, Buenos Aires",15.6,08/17/2017,28.6,08/14/2017,83.33
"Solar eclipse of July 20, 1963",47.0,09/16/2017,9933.8,08/21/2017,21035.74
Longyearbyen,580.0,09/09/2017,918.2,08/07/2017,58.31
"Solar eclipse of August 11, 1999",108.6,09/16/2017,19682.4,08/21/2017,18023.76
"Solar eclipse of August 2, 2065",0.0,07/25/2017,18.2,08/21/2017,0
"Solar eclipse of July 13, 2075",0.0,07/25/2017,96.6,08/21/2017,0
Radiation zone,44.4,09/02/2017,94.0,09/07/2017,111.71
Lunar pareidolia,9.4,08/02/2017,22.4,09/07/2017,138.3
Standard solar model,20.4,09/01/2017,39.2,09/11/2017,92.16
Lydia,570.0,08/04/2017,717.8,08/21/2017,25.93
"Solar eclipse of October 11, 1931",7.4,08/03/2017,50.0,08/21/2017,575.68
"Solar eclipse of September 23, 2071",38.6,09/14/2017,621.8,08/21/2017,1510.88
Compact Disc,282.8,08/26/2017,434.0,09/07/2017,53.47
"Solar eclipse of October 12, 1939",7.2,07/26/2017,169.0,08/21/2017,2247.22
Buenos Aires,2409.4,08/05/2017,4584.6,09/07/2017,90.28
"Solar eclipse of November 22, 1919",6.2,09/06/2017,137.4,08/21/2017,2116.13
Solar transition region,22.6,07/28/2017,58.4,08/21/2017,158.41
"Solar eclipse of January 27, 2093",8.2,09/05/2017,236.6,08/21/2017,2785.37
Tidal range,214.6,09/02/2017,332.0,09/10/2017,54.71
"Solar eclipse of November 15, 2077",3.8,09/17/2017,189.6,08/21/2017,4889.47
"Solar eclipse of September 21, 1922",8.8,09/05/2017,204.2,08/21/2017,2220.45
"Solar eclipse of May 10, 1994",45.4,09/17/2017,36132.8,08/21/2017,79487.67
Syzygy (astronomy),305.4,09/13/2017,5336.0,08/21/2017,1647.22
Heliopause (astronomy),92.2,07/27/2017,511.8,09/05/2017,455.1
"Solar eclipse of March 20, 2034",10.8,09/17/2017,1683.2,08/21/2017,15485.19
"Solar eclipse of September 22, 2006",0.0,07/25/2017,162.4,08/21/2017,0
"Solar eclipse of February 14, 1953",4.0,09/11/2017,104.0,08/21/2017,2500.0
"Solar eclipse of November 23, 1946",4.4,09/05/2017,41.2,08/21/2017,836.36
"Solar eclipse of September 12, 2034",11.2,07/30/2017,172.4,08/21/2017,1439.29
Zhong Kang,11.6,09/15/2017,277.2,08/21/2017,2289.66
"Solar eclipse of June 8, 1956",7.6,09/06/2017,407.0,08/21/2017,5255.26
"Solar eclipse of September 4, 2100",5.0,09/17/2017,548.6,08/21/2017,10872.0
"Solar eclipse of August 31, 1913",6.2,09/06/2017,23.6,08/21/2017,280.65
Draconic month,5.4,09/12/2017,134.4,08/21/2017,2388.89
"Solar eclipse of April 30, 1957",10.8,09/04/2017,243.6,08/21/2017,2155.56
Coronal mass ejection,383.4,09/02/2017,1422.8,08/21/2017,271.1
"Solar eclipse of June 29, 1927",9.4,09/17/2017,832.0,08/21/2017,8751.06
"Solar eclipse of March 27, 1941",7.0,07/30/2017,44.8,08/21/2017,540.0
Astronomical conjunction,11.8,09/02/2017,59.4,08/21/2017,403.39
Lunar month,302.8,08/12/2017,582.2,08/21/2017,92.27
"Solar eclipse of June 20, 1974",11.4,09/10/2017,1589.0,08/21/2017,13838.6
"Solar eclipse of March 7, 1970",87.8,09/12/2017,21943.0,08/21/2017,24892.03
Synchronous grid of Continental Europe,37.2,07/29/2017,46.4,08/28/2017,24.73
"Solar eclipse of June 12, 2029",5.4,09/12/2017,162.2,08/21/2017,2903.7
Novosibirsk,913.8,08/26/2017,1078.6,08/29/2017,18.03
Moon,5563.8,08/26/2017,10350.8,08/21/2017,86.04
"Solar eclipse of July 23, 2093",4.6,09/11/2017,268.4,08/21/2017,5734.78
Gamma (eclipse),11.4,09/16/2017,656.2,08/21/2017,5656.14
Blindness,454.0,08/06/2017,580.2,08/28/2017,27.8
Solar power,1644.4,08/26/2017,2281.2,08/22/2017,38.73
"Solar eclipse of November 21, 1938",0.0,07/24/2017,47.2,08/21/2017,0
Solar eclipses on Neptune,8.4,09/10/2017,221.6,08/21/2017,2538.1
Renner Springs,4.8,09/02/2017,10.4,08/21/2017,116.67
"Solar eclipse of April 17, 1996",6.2,09/12/2017,916.2,08/21/2017,14677.42
Lunar Laser Ranging experiment,252.6,08/27/2017,863.4,08/18/2017,241.81
"Solar eclipse of August 22, 1998",12.4,09/08/2017,1291.0,08/21/2017,10311.29
"Solar eclipse of August 11, 1961",5.8,09/12/2017,363.0,08/21/2017,6158.62
Solar eclipses on Mars,18.4,09/17/2017,795.4,08/21/2017,4222.83
Ancient Greece,2770.2,08/05/2017,4439.2,09/07/2017,60.25
"Jaipur, India",7.4,07/31/2017,46.6,08/14/2017,529.73
"Solar eclipse of August 12, 2045",87.4,09/17/2017,35880.8,08/21/2017,40953.55
Stellar atmosphere,34.2,09/02/2017,48.4,09/07/2017,41.52
"Solar eclipse of January 3, 1908",8.0,09/14/2017,92.8,08/21/2017,1060.0
Fortnight,1242.6,08/19/2017,3963.0,07/31/2017,218.93
List of lunar probes,56.2,08/27/2017,93.6,09/15/2017,66.55
International Space Station,4181.6,09/09/2017,5742.2,08/22/2017,37.32
Constantinople,2802.0,08/11/2017,4584.6,08/19/2017,63.62
Solar core,164.0,08/13/2017,326.0,08/21/2017,98.78
"Solar eclipse of January 27, 2055",4.8,09/11/2017,77.8,08/21/2017,1520.83
"Solar eclipse of February 5, 2065",4.2,09/11/2017,122.2,08/21/2017,2809.52
Synodic month,41.0,09/11/2017,245.0,08/21/2017,497.56
Lunar node,122.0,09/08/2017,768.0,08/21/2017,529.51
France,17788.6,09/09/2017,20313.8,09/07/2017,14.2
Fred Espenak,15.2,09/17/2017,335.4,08/21/2017,2106.58
"Solar eclipse of September 25, 2098",5.2,09/12/2017,60.2,08/21/2017,1057.69
Maurice Allais,53.6,08/11/2017,116.6,08/21/2017,117.54
"Solar eclipse of September 7, 1820",5.8,07/26/2017,46.2,08/21/2017,696.55
"Santiago, Chile",163.2,08/05/2017,413.4,09/07/2017,153.31
List of solar deities,630.4,08/10/2017,1172.8,08/21/2017,86.04
"Solar eclipse of November 30, 1853",0.0,07/24/2017,66.6,08/21/2017,0
L'Étang-Salé,9.8,09/11/2017,77.2,08/21/2017,687.76
"Solar eclipse of December 26, 2038",11.8,09/16/2017,986.4,08/21/2017,8259.32
"Solar eclipse of May 7, 1902",0.0,07/25/2017,25.2,08/21/2017,0
"Solar eclipse of May 19, 1928",6.2,09/12/2017,80.2,08/21/2017,1193.55
"Solar eclipse of February 27, 2082",0.0,07/24/2017,91.6,08/21/2017,0
"Solar eclipse of July 21, 1906",6.0,07/30/2017,22.4,09/01/2017,273.33
"Solar eclipse of June 1, 2011",0.0,07/25/2017,201.6,08/21/2017,0
