File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
Bill & Melinda Gates Foundation,1105.8,05/14/2016,1842.4,04/06/2016,66.61
Technology transfer,395.6,04/09/2016,712.0,05/11/2016,79.98
Community-supported agriculture,262.4,03/27/2016,293.8,05/19/2016,11.97
World population,7789.4,05/07/2016,13016.4,04/03/2016,67.1
Sustainability organizations,0.0,03/26/2016,134.0,04/19/2016,0
Amref Health Africa,19.2,03/27/2016,55.2,04/03/2016,187.5
Intergovernmental Panel on Climate Change,827.0,04/16/2016,1550.6,04/05/2016,87.5
Bill Drayton,36.8,04/24/2016,52.0,04/12/2016,41.3
Individual and group rights,178.0,04/02/2016,0.0,03/25/2016,-100.0
John Kerry,3723.6,05/14/2016,0.0,03/25/2016,-100.0
Environmentalist,0.0,03/25/2016,251.0,04/22/2016,0
Disaster risk reduction,112.8,04/23/2016,149.2,04/11/2016,32.27
Plant-based diet,258.6,05/13/2016,0.0,03/25/2016,-100.0
United Nations Conference on Sustainable Development,0.0,03/26/2016,246.4,04/19/2016,0
Steady-state economy,126.6,04/09/2016,179.4,05/11/2016,41.71
Sustainability metrics and indices,0.0,03/26/2016,95.0,04/19/2016,0
Sustainable consumption,60.8,05/14/2016,73.4,05/01/2016,20.72
Arctic sea ice decline,103.2,04/16/2016,133.8,03/29/2016,29.65
Brazilian Resolution,3.8,04/08/2016,6.4,04/02/2016,68.42
Sustainability advertising,37.0,05/14/2016,73.2,04/19/2016,97.84
Sustainable fishery,139.2,05/14/2016,183.6,04/26/2016,31.9
United Nations Conference on the Human Environment,0.0,03/26/2016,310.4,04/19/2016,0
Declaration on the Rights of Indigenous Peoples,0.0,03/26/2016,606.8,05/10/2016,0
World Health Organization,2785.0,04/30/2016,5797.8,04/06/2016,108.18
Capacity building,0.0,03/26/2016,542.4,04/28/2016,0
Party (law),98.6,04/16/2016,125.2,04/06/2016,26.98
Reclaimed water,330.2,05/14/2016,406.4,05/06/2016,23.08
Invasive species,1246.2,04/30/2016,1676.6,05/10/2016,34.54
Corporal punishment,897.8,03/27/2016,1627.0,04/16/2016,81.22
Cairo Declaration on Human Rights in Islam,3784.4,04/23/2016,3842.0,04/25/2016,1.52
Sustainable architecture,395.2,04/16/2016,498.8,04/19/2016,26.21
Ecological footprint,0.0,03/25/2016,811.0,04/20/2016,0
CBS News,492.8,04/16/2016,1596.0,04/03/2016,223.86
Sustainable industries,0.0,03/26/2016,49.4,04/19/2016,0
Family planning,691.6,04/16/2016,864.6,05/01/2016,25.01
Stochastic simulation,76.2,04/30/2016,89.4,04/28/2016,17.32
Climate change adaptation,0.0,03/25/2016,18.0,04/06/2016,0
Women's rights,1406.8,05/14/2016,1855.2,05/05/2016,31.87
Children's rights,0.0,03/25/2016,1002.2,04/19/2016,0
The Guardian,3664.0,05/07/2016,14934.6,04/03/2016,307.6
International human rights instruments,134.0,04/16/2016,153.0,05/11/2016,14.18
Extreme weather,0.0,03/26/2016,338.0,04/21/2016,0
Small Island Developing States,286.2,04/16/2016,501.4,04/05/2016,75.19
Radiative forcing,0.0,03/26/2016,311.2,04/25/2016,0
Chiaki Mukai,33.6,03/28/2016,57.8,04/05/2016,72.02
Inter-American Convention to Prevent and Punish Torture,9.2,04/30/2016,19.8,04/02/2016,115.22
United Nations Framework Convention on Climate Change,777.6,03/27/2016,1436.2,04/05/2016,84.7
Urban horticulture,0.0,03/26/2016,99.6,04/19/2016,0
European Convention on Human Rights,0.0,03/26/2016,4994.8,04/26/2016,0
Declaration of Montreal,9.8,04/11/2016,26.2,05/17/2016,167.35
Social sustainability,0.0,03/26/2016,277.6,05/03/2016,0
Royal Dutch Shell,1900.4,04/16/2016,3769.4,04/21/2016,98.35
International Convention for the Protection of All Persons from Enforced Disappearance,35.8,05/14/2016,57.4,05/09/2016,60.34
New Urbanism,418.6,04/16/2016,778.4,05/04/2016,85.95
Waste management,0.0,03/26/2016,2333.4,05/17/2016,0
List of human rights organisations,0.0,03/26/2016,685.6,04/04/2016,0
Consensus decision-making,0.0,03/26/2016,393.8,05/18/2016,0
Earth Summit 2002,0.0,03/26/2016,209.8,04/03/2016,0
International Maritime Organization,390.8,03/27/2016,838.8,04/03/2016,114.64
Climate change mitigation,477.0,04/16/2016,822.2,05/01/2016,72.37
Charles David Keeling,0.0,03/26/2016,101.2,04/21/2016,0
Ecovillage,0.0,03/25/2016,198.2,04/07/2016,0
Rome Statute of the International Criminal Court,289.6,04/09/2016,398.4,04/06/2016,37.57
Permafrost carbon cycle,16.4,04/30/2016,28.0,04/20/2016,70.73
Wayback Machine,0.0,03/26/2016,4680.8,04/03/2016,0
Deforestation and climate change,0.0,03/25/2016,64.6,05/06/2016,0
Effects of climate change on island nations,48.8,03/27/2016,0.0,03/25/2016,-100.0
Annex I,6.8,03/29/2016,10.4,04/25/2016,52.94
Human rights in Africa,0.0,03/26/2016,109.8,04/29/2016,0
Effects of climate change,6.6,04/04/2016,15.0,04/10/2016,127.27
Laurent Fabius,140.2,05/01/2016,283.4,04/06/2016,102.14
Declaration of the Rights of the Child,0.0,03/26/2016,148.4,05/11/2016,0
John Glenn,0.0,03/26/2016,2418.8,03/28/2016,0
F. W. de Klerk,692.2,05/07/2016,1003.6,04/05/2016,44.99
The Washington Post,1618.4,04/30/2016,9248.6,04/03/2016,471.47
Paleoclimatology,0.0,03/25/2016,605.2,04/29/2016,0
Anthropocene,0.0,03/26/2016,920.0,04/04/2016,0
2015 United Nations Climate Change Conference,1638.6,05/07/2016,3016.0,04/22/2016,84.06
Government of Guatemala,14.6,04/02/2016,14.6,05/10/2016,0.0
Abrupt climate change,98.8,05/14/2016,122.2,05/05/2016,23.68
Index of climate change articles,0.0,03/26/2016,36.0,04/21/2016,0
Vegetable box scheme,13.4,05/15/2016,23.2,03/28/2016,73.13
Public opinion on climate change,73.8,05/14/2016,122.4,05/10/2016,65.85
Water efficiency,73.8,04/30/2016,128.8,04/19/2016,74.53
Electrification,191.2,05/14/2016,238.4,04/21/2016,24.69
University of Coimbra,0.0,03/26/2016,450.0,04/03/2016,0
Global catastrophic risk,467.6,05/14/2016,738.2,05/01/2016,57.87
Loss and damage,19.4,04/10/2016,36.0,04/22/2016,85.57
Intersex human rights,85.0,05/01/2016,145.6,04/19/2016,71.29
United Nations Prize in the Field of Human Rights,35.6,04/16/2016,84.4,04/01/2016,137.08
Flood control,0.0,03/26/2016,477.0,04/28/2016,0
Carbon capture and storage,587.2,05/14/2016,802.8,05/03/2016,36.72
Water security,75.4,04/30/2016,84.0,05/06/2016,11.41
Biological pump,0.0,03/26/2016,131.2,04/13/2016,0
Institution,719.4,05/14/2016,862.4,04/13/2016,19.88
Effects of climate change on terrestrial animals,38.8,03/27/2016,402.2,04/19/2016,936.6
Sustainable city,0.0,03/26/2016,398.6,04/19/2016,0
Convention Relating to the Status of Refugees,41.2,04/16/2016,67.4,05/10/2016,63.59
Carbon tax,472.8,04/10/2016,625.8,04/15/2016,32.36
Fossil fuel divestment,0.0,03/26/2016,133.4,04/13/2016,0
The Adaptation Fund,12.6,03/30/2016,19.8,04/14/2016,57.14
Carbon neutrality,235.8,04/30/2016,334.8,04/05/2016,41.98
International human rights law,343.6,04/09/2016,539.6,03/30/2016,57.04
European Union,0.0,03/26/2016,20315.4,04/03/2016,0
Greenhouse gas inventory,0.0,03/25/2016,30.6,04/13/2016,0
Yemen,3369.0,04/30/2016,8915.8,04/03/2016,164.64
Climate sensitivity,0.0,03/26/2016,128.0,03/29/2016,0
Sustainability science,84.8,04/10/2016,97.8,04/19/2016,15.33
International humanitarian law,0.0,03/26/2016,396.2,04/06/2016,0
Scientific consensus on climate change,25.6,04/30/2016,45.2,04/06/2016,76.56
International Red Cross and Red Crescent Movement,0.0,03/26/2016,2994.2,04/03/2016,0
Fossil fuel,0.0,03/26/2016,2342.4,05/16/2016,0
Iris hypothesis,25.4,04/10/2016,50.2,04/19/2016,97.64
Education for Sustainable Development,0.0,03/26/2016,47.0,04/19/2016,0
International law,0.0,03/26/2016,1603.4,04/05/2016,0
Maputo Protocol,47.4,03/27/2016,58.2,03/29/2016,22.78
Associated Press,1357.6,04/30/2016,6913.4,04/03/2016,409.24
Sustainability practices in organizations,14.0,05/14/2016,40.4,04/19/2016,188.57
Sal Khan,8.2,04/14/2016,1134.2,05/16/2016,13731.71
Sustainability measurement,0.0,03/26/2016,150.8,04/19/2016,0
Organic movement,66.2,04/16/2016,124.2,04/25/2016,87.61
Helmut Kohl,740.2,05/14/2016,1503.6,04/19/2016,103.13
Andrew Dessler,0.0,03/26/2016,14.2,04/08/2016,0
Atlantic meridional overturning circulation,10.2,04/03/2016,22.6,05/12/2016,121.57
Blue carbon,36.2,03/27/2016,63.2,04/13/2016,74.59
Climate resilience,74.2,05/07/2016,87.8,05/09/2016,18.33
Business action on climate change,20.4,05/14/2016,31.0,04/27/2016,51.96
Sustainable energy,717.0,04/16/2016,808.6,04/18/2016,12.78
History of human rights,237.6,04/30/2016,294.8,04/20/2016,24.07
Depositary,22.6,04/23/2016,35.4,05/10/2016,56.64
Raúl Alfonsín,115.4,05/07/2016,338.2,04/13/2016,193.07
Sustainable tourism,321.4,05/14/2016,388.4,05/08/2016,20.85
International Space Station,4496.8,05/07/2016,8844.4,05/18/2016,96.68
Mali,0.0,03/26/2016,6444.0,04/03/2016,0
Forest gardening,215.2,03/27/2016,308.4,04/19/2016,43.31
List of environmental degrees,0.0,03/26/2016,53.8,04/19/2016,0
Instrumental temperature record,180.6,05/07/2016,1163.6,05/13/2016,544.3
Human rights,0.0,03/26/2016,4599.4,05/02/2016,0
The Hague,2482.0,05/07/2016,6808.4,04/03/2016,174.31
International Conference on Population and Development,83.6,05/14/2016,125.8,04/06/2016,50.48
Protocol Relating to the Status of Refugees,57.6,03/27/2016,91.4,04/19/2016,58.68
Local food,0.0,03/25/2016,355.0,04/19/2016,0
National Adaptation Programme of Action,7.4,03/27/2016,11.0,05/16/2016,48.65
Climate justice,0.0,03/25/2016,110.6,05/01/2016,0
Permafrost,0.0,03/26/2016,1133.0,04/04/2016,0
Environmental governance,186.6,05/14/2016,277.6,05/02/2016,48.77
Individual action on climate change,17.2,05/14/2016,28.6,03/30/2016,66.28
Ozone depletion,0.0,03/26/2016,2216.0,05/11/2016,0
Sustainability studies,0.0,03/26/2016,43.6,04/19/2016,0
"International Covenant on Economic, Social and Cultural Rights",0.0,03/26/2016,515.0,04/19/2016,0
Consumption (economics),0.0,03/26/2016,472.8,04/18/2016,0
Svante Arrhenius,249.6,03/27/2016,413.4,05/17/2016,65.62
New York (state),50.8,04/27/2016,62.0,05/17/2016,22.05
Flood,0.0,03/26/2016,2844.4,05/17/2016,0
BBC News,1066.0,04/24/2016,2587.8,04/03/2016,142.76
Emma Bonino,40.0,05/07/2016,107.0,05/19/2016,167.5
Nicaragua,2854.0,04/30/2016,7596.0,04/03/2016,166.15
Sustainable gardening,0.0,03/26/2016,100.6,04/19/2016,0
Climate debt,5.4,04/11/2016,19.0,05/11/2016,251.85
Carbon dioxide in Earth's atmosphere,0.0,03/26/2016,1211.0,05/11/2016,0
Appropriate technology,0.0,03/26/2016,415.4,04/29/2016,0
Copenhagen Accord,0.0,03/26/2016,196.6,04/25/2016,0
International Civil Aviation Organization,633.6,04/16/2016,1746.8,04/05/2016,175.69
Knowledge transfer,0.0,03/26/2016,213.4,03/29/2016,0
UNFCCC,51.6,05/08/2016,57.4,05/11/2016,11.24
Sustainable yield,0.0,03/26/2016,88.2,05/05/2016,0
Jacques Delors,0.0,03/26/2016,312.4,04/19/2016,0
Planetary management,0.0,03/26/2016,33.0,04/19/2016,0
Political economy of climate change,20.2,04/02/2016,30.2,04/06/2016,49.5
Demographic transition,0.0,03/26/2016,1338.4,05/02/2016,0
Extinction risk from climate change,12.6,04/16/2016,15.2,05/05/2016,20.63
Carbon sequestration,0.0,03/26/2016,609.6,05/02/2016,0
European Convention for the Prevention of Torture and Inhuman or Degrading Treatment or Punishment,12.6,05/01/2016,25.8,04/06/2016,104.76
Food security,928.2,04/30/2016,936.2,05/01/2016,0.86
Geneva Conventions,1892.4,04/23/2016,2840.0,03/31/2016,50.07
Orbital forcing,60.8,04/30/2016,71.0,05/10/2016,16.78
Anthropization,0.0,03/25/2016,38.4,05/17/2016,0
Ban Ki-moon,3064.8,04/16/2016,3943.6,04/05/2016,28.67
Al Gore,4349.8,05/14/2016,5979.2,04/06/2016,37.46
Human rights in Europe,41.8,04/16/2016,77.0,04/26/2016,84.21
Paleotempestology,25.0,03/27/2016,38.0,05/06/2016,52.0
Sustainable urban drainage systems,34.4,05/01/2016,57.4,04/19/2016,66.86
Earth's energy budget,0.0,03/26/2016,299.8,04/08/2016,0
Yogyakarta Principles,78.8,04/30/2016,100.2,04/04/2016,27.16
Holocene extinction,963.8,04/16/2016,1570.8,04/04/2016,62.98
"Indigenous and Tribal Peoples Convention, 1989",50.8,03/27/2016,73.0,04/25/2016,43.7
Forest dieback,57.2,04/30/2016,78.6,04/11/2016,37.41
Graça Machel,0.0,03/25/2016,677.2,04/07/2016,0
Mozambique,2596.6,04/30/2016,7297.4,04/03/2016,181.04
Brazil,11598.6,05/07/2016,53699.6,04/03/2016,362.98
Camfed,11.8,03/27/2016,20.0,04/21/2016,69.49
Paris Agreement,0.0,03/26/2016,6586.8,04/22/2016,0
Hispanic Society of America,45.2,04/17/2016,73.6,04/06/2016,62.83
UN Framework Convention on Climate Change,0.0,03/26/2016,11.6,05/19/2016,0
Carbon dioxide removal,0.0,03/26/2016,447.2,04/26/2016,0
Least developed countries,30.0,04/16/2016,67.0,04/08/2016,123.33
Climate fiction,63.8,05/04/2016,154.4,05/08/2016,142.01
Sustainable packaging,0.0,03/26/2016,137.8,03/31/2016,0
Carbon accounting,63.0,04/02/2016,63.8,04/04/2016,1.27
History of climate change science,232.2,05/07/2016,315.6,04/26/2016,35.92
UNEP,0.0,03/26/2016,69.0,04/13/2016,0
Climate action,19.6,05/14/2016,35.6,05/07/2016,81.63
List of human rights articles by country,28.8,05/14/2016,34.6,04/20/2016,20.14
International Convention on the Elimination of All Forms of Racial Discrimination,114.8,04/23/2016,132.4,05/11/2016,15.33
Anoxic event,0.0,03/26/2016,198.2,04/13/2016,0
Mário Soares,68.8,04/30/2016,182.2,04/03/2016,164.83
2011 United Nations Climate Change Conference,58.0,05/14/2016,245.6,05/08/2016,323.45
Lisbon Principles,0.0,03/26/2016,25.6,04/19/2016,0
Sustainability reporting,0.0,03/26/2016,177.0,04/19/2016,0
Scientific Committee on Antarctic Research,0.0,03/26/2016,252.4,04/02/2016,0
Somaly Mam,81.0,05/14/2016,114.2,05/05/2016,40.99
Arctic methane emissions,71.0,05/06/2016,121.6,04/20/2016,71.27
Human rights in Asia,19.4,04/15/2016,22.8,05/18/2016,17.53
Khan Academy,1384.8,04/16/2016,1845.8,04/27/2016,33.29
Peak oil,789.8,04/16/2016,1155.6,04/25/2016,46.32
Human impact on the environment,0.0,03/26/2016,941.6,05/19/2016,0
United Nations Climate Change conference,0.0,03/26/2016,701.2,04/30/2016,0
Reducing emissions from deforestation and forest degradation,170.4,05/14/2016,261.8,05/06/2016,53.64
Adrian Raftery,3.8,05/17/2016,9.8,04/27/2016,157.89
Sustainable business,0.0,03/26/2016,383.6,04/19/2016,0
Heat wave,0.0,03/26/2016,979.2,04/26/2016,0
Stewardship,0.0,03/26/2016,562.6,04/13/2016,0
Civic agriculture,6.6,04/04/2016,9.8,05/11/2016,48.48
Satellite temperature measurements,92.2,05/14/2016,136.8,04/06/2016,48.37
Tragedy of the commons,0.0,03/26/2016,2151.4,04/20/2016,0
Biosecurity,116.8,05/07/2016,231.4,04/19/2016,98.12
Biosphere,0.0,03/25/2016,1128.2,04/01/2016,0
Glossary of climate change,29.2,03/27/2016,49.6,04/28/2016,69.86
Conservation biology,0.0,03/26/2016,423.4,05/06/2016,0
Sustainability brand,0.0,03/26/2016,55.2,04/19/2016,0
Ethical consumerism,219.0,04/16/2016,287.4,04/19/2016,31.23
Guatemalan National Revolutionary Unity,36.2,04/30/2016,79.2,04/05/2016,118.78
Sustainability marketing myopia,0.0,03/26/2016,47.4,04/20/2016,0
Natural resource management,0.0,03/26/2016,314.8,05/19/2016,0
Convention on the Political Rights of Women,24.4,04/01/2016,33.6,04/05/2016,37.7
Ocean deoxygenation,0.0,03/26/2016,46.6,04/29/2016,0
Kyoto Protocol,0.0,03/26/2016,3636.8,05/03/2016,0
Human population control,216.6,04/15/2016,312.4,05/01/2016,44.23
Convention on preventing and combating violence against women and domestic violence,42.6,04/09/2016,137.0,05/10/2016,221.6
Ocean acidification,0.0,03/26/2016,855.4,05/18/2016,0
International Affairs (journal),35.4,04/08/2016,46.6,04/18/2016,31.64
Wikipedia,23813.0,04/09/2016,37386.4,05/04/2016,57.0
Fossil-fuel phase-out,111.4,05/14/2016,249.4,04/19/2016,123.88
Simone Veil,146.8,05/14/2016,266.0,05/01/2016,81.2
Environmental technology,0.0,03/26/2016,419.6,04/01/2016,0
Economics of climate change mitigation,27.8,04/09/2016,33.2,03/30/2016,19.42
Climate change and gender,27.4,05/07/2016,54.8,04/27/2016,100.0
International Covenant on Civil and Political Rights,528.4,04/09/2016,650.8,05/17/2016,23.16
Sustainable advertising,21.8,04/27/2016,26.2,04/19/2016,20.18
Sea surface temperature,0.0,03/26/2016,302.0,05/04/2016,0
Declaration on the Granting of Independence to Colonial Countries and Peoples,41.2,04/15/2016,67.8,04/24/2016,64.56
Carbon cycle,1092.4,04/16/2016,1469.6,04/26/2016,34.53
Climate change in Australia,0.0,03/26/2016,134.4,05/16/2016,0
Low-carbon economy,111.6,04/30/2016,168.6,04/18/2016,51.08
Fisheries management,161.2,04/16/2016,204.6,05/06/2016,26.92
Women in climate change,4.6,05/14/2016,24.6,05/07/2016,434.78
Earth system governance,19.0,05/17/2016,11.8,05/19/2016,-37.89
Rio Declaration on Environment and Development,0.0,03/26/2016,166.2,04/06/2016,0
List of countries by greenhouse gas emissions,0.0,03/25/2016,203.4,04/22/2016,0
Wikisource,430.8,04/17/2016,1180.0,04/05/2016,173.91
Universal jurisdiction,178.4,05/14/2016,212.2,03/30/2016,18.95
Convention on Biological Diversity,0.0,03/25/2016,517.2,04/16/2016,0
Drought,0.0,03/26/2016,2077.4,05/18/2016,0
Natural law,1383.4,04/16/2016,1748.2,03/28/2016,26.37
Claim rights and liberty rights,59.8,03/27/2016,99.2,04/26/2016,65.89
Erasmus Programme,611.0,05/07/2016,798.0,04/12/2016,30.61
Declaration on the Elimination of Violence Against Women,53.6,04/30/2016,78.6,04/06/2016,46.64
Ratification,0.0,03/26/2016,500.2,04/28/2016,0
Planetary boundaries,125.0,03/27/2016,333.8,05/01/2016,167.04
North American collegiate sustainability programs,26.0,05/13/2016,51.2,04/19/2016,96.92
Sustainability and systemic change resistance,0.0,03/25/2016,36.0,04/19/2016,0
Water scarcity,0.0,03/26/2016,1612.6,04/04/2016,0
Anti-consumerism,0.0,03/26/2016,233.6,05/17/2016,0
Sustainable forest management,0.0,03/26/2016,247.6,04/19/2016,0
Hans-Dietrich Genscher,94.0,05/16/2016,9876.6,04/02/2016,10407.02
Global warming controversy,347.0,05/14/2016,609.6,03/28/2016,75.68
Framework Convention for the Protection of National Minorities,65.8,04/10/2016,100.4,04/06/2016,52.58
António Guterres,0.0,03/26/2016,396.4,04/12/2016,0
Water conservation,0.0,03/25/2016,1360.0,05/19/2016,0
Energy transition,0.0,03/26/2016,101.0,05/10/2016,0
Hindustan Times,422.8,04/09/2016,809.6,04/02/2016,91.49
Climate change denial,754.6,05/14/2016,1130.0,04/14/2016,49.75
Sustainable art,0.0,03/26/2016,58.8,04/19/2016,0
Joe Biden,4399.8,04/14/2016,14477.4,04/02/2016,229.05
Energy conservation,0.0,03/26/2016,602.0,05/19/2016,0
European Convention on Nationality,21.6,04/09/2016,30.0,03/30/2016,38.89
Media coverage of climate change,53.4,03/27/2016,98.0,04/18/2016,83.52
Vienna Declaration and Programme of Action,58.2,04/10/2016,104.4,04/06/2016,79.38
Libya,3552.0,05/07/2016,8377.8,04/03/2016,135.86
Micro-sustainability,10.8,04/17/2016,14.0,03/30/2016,29.63
Climate change feedback,224.6,04/16/2016,314.6,04/26/2016,40.07
Greenhouse gas,0.0,03/26/2016,4369.8,04/05/2016,0
Sustainability,0.0,03/26/2016,3022.4,05/10/2016,0
Chris Mooney (journalist),44.2,05/06/2016,145.6,04/01/2016,229.41
Agenda 21,1454.4,05/07/2016,1823.8,04/20/2016,25.4
Mikhail Gorbachev,0.0,03/26/2016,7704.0,04/29/2016,0
Clean Development Mechanism,0.0,03/26/2016,282.4,04/06/2016,0
Green consumption,0.0,03/26/2016,26.0,04/27/2016,0
Valeri Polyakov,132.8,05/01/2016,208.6,04/03/2016,57.08
United Nations Millennium Declaration,0.0,03/25/2016,100.0,04/26/2016,0
Genocide Convention,321.0,04/30/2016,336.8,04/28/2016,4.92
United Nations Protection Force,166.0,05/14/2016,367.8,04/06/2016,121.57
Climate system,9.6,04/03/2016,28.2,04/28/2016,193.75
Attribution of recent climate change,172.0,05/14/2016,229.6,04/18/2016,33.49
Óscar Arias,134.2,04/17/2016,236.0,04/06/2016,75.86
Greenhouse gas emissions,22.8,04/09/2016,37.6,04/25/2016,64.91
Adaptive capacity,27.8,05/13/2016,38.8,04/25/2016,39.57
Sea level rise,0.0,03/26/2016,2042.8,05/10/2016,0
Max Planck Society,237.2,05/14/2016,740.0,04/03/2016,211.97
Javier Pérez de Cuéllar,193.0,05/08/2016,403.6,04/05/2016,109.12
Hague Conventions of 1899 and 1907,0.0,03/26/2016,608.6,04/06/2016,0
Carbon sink,318.4,05/14/2016,430.8,04/25/2016,35.3
Ellen MacArthur,0.0,03/26/2016,508.6,04/05/2016,0
Climate change in popular culture,34.6,04/30/2016,36.4,05/01/2016,5.2
Carbon offset,237.0,03/27/2016,365.0,05/10/2016,54.01
Carbon credit,0.0,03/26/2016,863.4,03/28/2016,0
American Convention on Human Rights,0.0,03/26/2016,141.8,04/25/2016,0
Le Bourget,61.6,04/30/2016,128.6,04/06/2016,108.77
Sustainable market,0.0,03/26/2016,22.2,04/19/2016,0
Iran,8422.6,05/14/2016,72075.0,04/02/2016,755.73
Low-impact development (UK),35.4,05/14/2016,79.2,04/19/2016,123.73
Climate Change Performance Index,15.4,05/13/2016,16.6,03/30/2016,7.79
List of parties to the Kyoto Protocol,0.0,03/25/2016,301.8,05/01/2016,0
Sustainable development,0.0,03/26/2016,3265.0,05/10/2016,0
Tanzania,4739.4,05/07/2016,14036.4,04/03/2016,196.16
United Nations Convention against Torture,0.0,03/26/2016,405.4,04/06/2016,0
European Social Charter,0.0,03/26/2016,116.2,04/13/2016,0
Carbon footprint,0.0,03/26/2016,1813.2,03/29/2016,0
United Nations High Commissioner for Refugees,737.6,04/23/2016,1679.2,04/03/2016,127.66
Sustainable transport,0.0,03/26/2016,299.2,04/19/2016,0
Economic impacts of climate change,0.0,03/25/2016,158.8,04/20/2016,0
Foodscaping,11.4,03/27/2016,18.8,04/04/2016,64.91
Rigoberta Menchú,0.0,03/26/2016,694.8,04/06/2016,0
Water footprint,0.0,03/26/2016,47.0,04/20/2016,0
Green marketing,268.8,05/14/2016,399.2,04/19/2016,48.51
Sovereignty,0.0,03/26/2016,1756.0,05/07/2016,0
University of Salamanca,0.0,03/26/2016,503.4,04/06/2016,0
Contadora group,0.0,03/25/2016,24.4,04/13/2016,0
Paris,8091.6,04/30/2016,37387.2,04/03/2016,362.05
Outline of sustainability,28.4,04/16/2016,39.8,04/19/2016,40.14
Circular economy,0.0,03/26/2016,388.2,04/29/2016,0
Global warming potential,274.0,03/27/2016,484.6,04/20/2016,76.86
Nelson Mandela,0.0,03/25/2016,13099.6,05/16/2016,0
Sustainable landscape architecture,0.0,03/26/2016,59.0,05/04/2016,0
Universal Declaration of Human Rights,0.0,03/26/2016,3765.0,04/05/2016,0
Rebound effect (conservation),66.8,03/27/2016,135.2,04/29/2016,102.4
Efficient energy use,618.6,05/07/2016,501.2,05/19/2016,-18.98
Sustainability standards and certification,0.0,03/26/2016,90.6,04/19/2016,0
National human rights institution,4.2,03/27/2016,6.2,04/22/2016,47.62
Narendra Modi,0.0,03/25/2016,12366.4,05/09/2016,0
Fatiha Boudiaf,6.8,05/06/2016,0.0,03/26/2016,-100.0
János Pásztor (diplomat),0.0,03/26/2016,12.0,04/22/2016,0
Sustainable living,292.0,05/14/2016,481.2,03/31/2016,64.79
Reforestation,0.0,03/26/2016,358.0,05/04/2016,0
Ecological modernization,81.0,04/09/2016,116.2,04/21/2016,43.46
Supremo Tribunal Federal,5.4,04/05/2016,14.6,05/13/2016,170.37
Human rights treaty bodies,10.2,04/20/2016,12.8,03/30/2016,25.49
Climate change in Africa,29.2,04/22/2016,33.0,04/18/2016,13.01
Ghana,4444.4,05/07/2016,12822.0,04/03/2016,188.5
Earth Summit,0.0,03/26/2016,914.8,04/06/2016,0
François Hollande,1546.0,04/09/2016,1463.2,05/19/2016,-5.36
Pedro Duque,0.0,03/25/2016,57.8,04/03/2016,0
Clean technology,187.4,05/01/2016,319.0,04/01/2016,70.22
