File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
Frame dragging,17.6,03/16/2019,131.8,04/10/2019,648.86
Yakov Zeldovich,34.0,03/23/2019,53.4,04/10/2019,57.06
Shapiro time delay,38.6,04/06/2019,125.4,04/13/2019,224.87
Twin paradox,429.4,03/23/2019,843.0,04/11/2019,96.32
Joël Scherk,7.0,04/20/2019,11.8,04/03/2019,68.57
ESA,78.8,04/20/2019,141.4,04/29/2019,79.44
Black string,12.2,03/23/2019,87.8,04/11/2019,619.67
Lense–Thirring precession,32.8,03/18/2019,84.0,04/11/2019,156.1
String theory,2620.2,03/23/2019,3767.0,04/11/2019,43.77
Kalb–Ramond field,7.0,04/07/2019,14.8,04/16/2019,111.43
Proper time,234.8,03/16/2019,632.0,04/10/2019,169.17
Photon sphere,61.6,03/15/2019,1131.2,04/10/2019,1736.36
Nature (journal),964.4,03/23/2019,1118.0,03/18/2019,15.93
Terrell rotation,27.4,03/16/2019,123.6,04/15/2019,351.09
Raphael Bousso,38.4,04/09/2019,0.0,03/14/2019,-100.0
Matrix string theory,25.4,03/28/2019,30.2,04/13/2019,18.9
Hermann Bondi,32.4,04/18/2019,52.2,04/28/2019,61.11
Cosmic ray,785.8,04/07/2019,1154.8,04/12/2019,46.96
Mass–energy equivalence,2267.2,03/17/2019,3239.8,04/11/2019,42.9
Galactic Center,602.0,03/16/2019,3722.6,04/10/2019,518.37
Chandra X-Ray Observatory,4.6,03/23/2019,60.2,04/11/2019,1208.7
Quark,1913.2,03/23/2019,3125.8,04/14/2019,63.38
Jacques Distler,3.8,05/07/2019,13.6,03/24/2019,257.89
Alfvén wave,103.8,03/17/2019,165.6,04/11/2019,59.54
Rajesh Gopakumar,23.8,03/15/2019,64.6,04/26/2019,171.43
Schwarzschild coordinates,21.6,03/30/2019,84.6,04/11/2019,291.67
Paul Townsend,25.2,03/17/2019,27.6,03/15/2019,9.52
Sagittarius A*,1170.2,03/30/2019,24972.4,04/10/2019,2034.03
World line,195.2,03/30/2019,448.0,04/11/2019,129.51
Phase (matter),247.4,05/04/2019,353.2,04/10/2019,42.76
Holography,1111.8,03/23/2019,1229.8,04/29/2019,10.61
Ricci-flat manifold,17.2,03/16/2019,32.0,04/11/2019,86.05
F4 (mathematics),30.0,04/19/2019,39.0,04/03/2019,30.0
Einstein cross,11.2,05/01/2019,38.8,04/11/2019,246.43
Igor Klebanov,17.2,04/19/2019,21.6,03/19/2019,25.58
Burt Ovrut,4.8,03/27/2019,8.0,04/17/2019,66.67
Electrical resistance,253.0,04/06/2019,283.0,04/17/2019,11.86
Reduced Planck constant,115.2,05/04/2019,150.0,04/11/2019,30.21
Relativistic jet,0.0,03/14/2019,222.8,04/11/2019,0
Brane,148.0,04/07/2019,228.4,04/11/2019,54.32
M–sigma relation,36.2,04/27/2019,83.6,04/10/2019,130.94
Saul Teukolsky,13.4,03/24/2019,27.6,04/11/2019,105.97
Roy Kerr,42.2,04/05/2019,475.4,04/11/2019,1026.54
Relativistic jets,3.6,03/31/2019,72.8,04/10/2019,1922.22
Extensive quantity,7.4,03/23/2019,17.4,03/30/2019,135.14
U-duality,7.2,03/24/2019,0.0,03/14/2019,-100.0
Golden age of general relativity,7.2,03/16/2019,57.6,04/11/2019,700.0
Numerical relativity,41.6,04/06/2019,67.2,05/06/2019,61.54
M5-brane,0.0,03/13/2019,7.2,03/22/2019,0
M-theory,565.6,04/27/2019,772.8,04/11/2019,36.63
Unitarity (physics),71.4,03/31/2019,192.6,04/11/2019,169.75
In Our Time (radio series),108.2,03/16/2019,135.2,04/30/2019,24.95
False color,269.4,03/17/2019,401.0,04/11/2019,48.85
Energy conditions,9.6,03/16/2019,25.4,04/11/2019,164.58
Speed of light,3141.0,03/30/2019,6357.0,04/11/2019,102.39
String field theory,31.0,05/07/2019,70.6,03/25/2019,127.74
Tom Banks (physicist),17.2,03/24/2019,25.8,04/22/2019,50.0
Pierre-Simon Laplace,583.4,05/04/2019,1052.0,04/11/2019,80.32
Ramond–Ramond field,11.4,05/02/2019,17.2,03/27/2019,50.88
Reissner–Nordström metric,69.0,03/16/2019,216.2,04/11/2019,213.33
Entropy,3303.2,04/27/2019,5195.2,04/02/2019,57.28
Michio Kaku,816.4,03/23/2019,1240.6,04/24/2019,51.96
Pierre Ramond,13.4,03/17/2019,0.0,03/14/2019,-100.0
Peter van Nieuwenhuizen,14.8,03/28/2019,23.4,04/07/2019,58.11
Ernst equation,11.8,04/19/2019,20.2,04/15/2019,71.19
David Olive,11.0,04/29/2019,17.6,03/19/2019,60.0
Wormhole,1754.6,03/30/2019,7275.6,04/11/2019,314.66
Microlensing,8.6,03/19/2019,18.8,04/09/2019,118.6
PKS 1302-102,11.0,04/24/2019,31.6,04/11/2019,187.27
John Archibald Wheeler,293.2,03/30/2019,594.6,04/10/2019,102.8
Arcsecond,72.4,03/24/2019,148.6,04/10/2019,105.25
Membrane paradigm,11.6,03/26/2019,59.6,04/11/2019,413.79
Astronomical unit,1033.4,04/27/2019,2037.8,04/10/2019,97.19
Ring singularity,65.6,03/16/2019,605.8,04/11/2019,823.48
Andrew Strominger,44.8,05/02/2019,118.8,04/12/2019,165.18
Gravitational waves,51.4,03/16/2019,120.8,04/11/2019,135.02
Hyperbolic orthogonality,19.6,03/20/2019,26.0,04/15/2019,32.65
Kaluza–Klein theory,193.6,03/17/2019,157.8,05/06/2019,-18.49
Firewall (physics),85.8,03/17/2019,478.8,04/11/2019,458.04
NS5-brane,8.4,04/23/2019,11.6,04/11/2019,38.1
Optical black hole,7.6,03/19/2019,36.2,04/11/2019,376.32
Time dilation,1555.6,03/16/2019,2919.8,04/11/2019,87.7
Chronology of the universe,730.0,03/16/2019,1214.0,04/11/2019,66.3
Field theory (physics),53.4,04/06/2019,104.6,03/20/2019,95.88
Physical Review Letters,143.6,03/24/2019,107.8,05/06/2019,-24.93
Emil Martinec,9.0,03/18/2019,13.6,04/14/2019,51.11
Conformal symmetry,36.2,03/15/2019,41.8,03/20/2019,15.47
Arthur Geoffrey Walker,13.0,04/20/2019,35.4,03/17/2019,172.31
Sergio Ferrara,9.4,03/22/2019,13.0,05/06/2019,38.3
Fermi Gamma-ray Space Telescope,131.0,04/21/2019,118.2,05/07/2019,-9.77
John Henry Schwarz,23.6,04/25/2019,33.8,05/03/2019,43.22
Conifold,12.6,03/17/2019,21.4,04/13/2019,69.84
Newton's law of universal gravitation,1533.6,05/04/2019,2005.0,04/10/2019,30.74
CERN,1631.2,04/27/2019,0.0,03/13/2019,-100.0
Brian Greene,271.0,05/06/2019,633.8,04/11/2019,133.87
Boundary (topology),167.0,05/04/2019,219.2,04/17/2019,31.26
Supergravity,128.2,03/16/2019,201.0,04/11/2019,56.79
Đàm Thanh Sơn,22.0,04/21/2019,57.0,05/03/2019,159.09
Mass density,37.0,03/23/2019,45.4,05/03/2019,22.7
Eddington–Finkelstein coordinates,58.0,03/31/2019,163.8,04/11/2019,182.41
American Association for the Advancement of Science,223.4,04/20/2019,339.8,04/02/2019,52.1
Fuzzball (string theory),56.4,03/17/2019,422.8,04/10/2019,649.65
Eric Zaslow,6.0,04/06/2019,12.0,04/14/2019,100.0
Gamma-ray burst progenitors,18.4,03/20/2019,30.8,04/19/2019,67.39
Second superstring revolution,18.4,03/30/2019,30.4,04/11/2019,65.22
Electronvolt,1085.8,03/23/2019,1408.8,04/10/2019,29.75
Nonsingular black hole models,8.4,03/19/2019,50.6,04/11/2019,502.38
Kelvin,1215.4,04/27/2019,1619.4,04/10/2019,33.24
Friedmann–Lemaître–Robertson–Walker metric,208.2,03/23/2019,265.2,03/30/2019,27.38
Galactic bulge,13.4,05/03/2019,23.2,04/11/2019,73.13
John Michell,87.2,03/23/2019,1420.2,04/11/2019,1528.67
Stanford Encyclopedia of Philosophy,193.8,05/04/2019,229.6,03/28/2019,18.47
Kruskal–Szekeres coordinates,61.6,03/29/2019,198.4,04/11/2019,222.08
Newton's constant,0.0,03/13/2019,20.6,04/10/2019,0
Proceedings of the Royal Society A,19.2,03/21/2019,30.4,04/17/2019,58.33
Wayback Machine,4413.0,05/04/2019,4731.0,04/29/2019,7.21
Holger Bech Nielsen,17.6,04/19/2019,27.2,03/21/2019,54.55
No-hair theorem,128.8,03/23/2019,1110.8,04/11/2019,762.42
Schwarzschild black hole,27.4,03/16/2019,188.4,04/11/2019,587.59
Primordial black holes,21.2,03/28/2019,100.2,04/11/2019,372.64
Riemannian geometry,241.8,03/30/2019,294.8,04/10/2019,21.92
Tangent,646.8,04/27/2019,942.4,03/18/2019,45.7
Antony Hewish,63.8,04/07/2019,97.4,04/11/2019,52.66
Communications in Mathematical Physics,23.4,04/06/2019,24.8,04/04/2019,5.98
Event horizon,1103.0,03/23/2019,22460.4,04/10/2019,1936.3
Howard P. Robertson,25.0,04/04/2019,29.6,03/26/2019,18.4
Spaghettification,305.0,03/31/2019,3853.6,04/11/2019,1163.48
Nathan Seiberg,26.0,03/22/2019,33.8,04/06/2019,30.0
Introduction to M-theory,85.0,03/25/2019,116.8,04/11/2019,37.41
Bruno Zumino,13.0,03/26/2019,17.2,04/14/2019,32.31
Ladder paradox,119.2,03/23/2019,171.8,04/10/2019,44.13
Edward Arthur Milne,17.2,04/19/2019,28.8,04/14/2019,67.44
Magnetic monopole,394.4,04/20/2019,630.4,05/01/2019,59.84
Physics Today,45.2,04/20/2019,59.0,03/16/2019,30.53
ADM formalism,60.0,03/16/2019,83.6,04/11/2019,39.33
Generalized complex structure,14.0,03/29/2019,21.0,04/14/2019,50.0
Light-year,1157.6,03/22/2019,7079.4,04/11/2019,511.56
Black hole evaporation,5.8,03/23/2019,43.2,04/10/2019,644.83
Planck star,46.6,03/31/2019,216.4,04/11/2019,364.38
Scientific American,353.6,04/06/2019,447.4,03/18/2019,26.53
Vacuum solution (general relativity),24.8,04/04/2019,60.2,04/15/2019,142.74
Maxim Kontsevich,70.8,03/26/2019,87.2,03/29/2019,23.16
Fritz Zwicky,116.4,03/23/2019,257.8,04/25/2019,121.48
Theodor Kaluza,46.2,04/27/2019,75.4,03/29/2019,63.2
Edward Witten,435.6,04/27/2019,665.2,04/03/2019,52.71
Robbert Dijkgraaf,88.4,04/20/2019,125.8,03/28/2019,42.31
Robert H. Dicke,45.0,03/16/2019,58.2,05/06/2019,29.33
Eva Silverstein,21.2,04/27/2019,30.8,04/03/2019,45.28
Quantum number,630.8,03/24/2019,793.4,04/24/2019,25.78
M2-brane,6.6,03/20/2019,12.8,04/14/2019,93.94
Bogomol'nyi–Prasad–Sommerfield bound,11.6,04/20/2019,17.2,04/15/2019,48.28
Gamma-ray burst,582.4,03/16/2019,1340.4,04/23/2019,130.15
White hole,892.2,03/30/2019,8476.8,04/11/2019,850.1
Immirzi parameter,0.0,03/14/2019,18.4,04/11/2019,0
Science News,116.8,03/17/2019,118.4,03/18/2019,1.37
Rotating black hole,146.4,03/20/2019,1350.4,04/10/2019,822.4
NASA,3858.6,05/04/2019,0.0,03/13/2019,-100.0
Compactification (physics),27.8,03/18/2019,55.4,04/04/2019,99.28
Andrei Linde,62.6,03/25/2019,61.2,05/06/2019,-2.24
Matter,1307.2,03/23/2019,2107.8,04/10/2019,61.25
Special relativity,1392.0,03/30/2019,3215.2,04/11/2019,130.98
Superluminous supernova,170.4,03/16/2019,329.6,04/16/2019,93.43
Stellar nucleosynthesis,325.0,05/04/2019,481.8,04/25/2019,48.25
Electron-degenerate matter,0.0,03/13/2019,135.8,04/12/2019,0
Stellar black hole,189.4,03/30/2019,1459.2,04/11/2019,670.43
Non-linear sigma model,17.2,05/07/2019,49.6,04/01/2019,188.37
Bernard F. Schutz,16.4,03/16/2019,16.8,03/17/2019,2.44
Gravitational time dilation,609.6,03/23/2019,1866.4,04/11/2019,206.17
Frame of reference,413.8,03/16/2019,503.6,04/03/2019,21.7
Gravitational microlensing,99.2,04/14/2019,131.6,04/11/2019,32.66
Graviton,541.2,03/30/2019,814.4,04/11/2019,50.48
Innermost stable circular orbit,32.8,03/17/2019,415.4,04/10/2019,1166.46
Pauli exclusion principle,762.6,03/23/2019,1391.6,05/07/2019,82.48
X-ray binary,0.0,03/14/2019,139.2,04/10/2019,0
Dilaton,37.8,03/23/2019,57.0,04/12/2019,50.79
Superconformal algebra,12.8,04/23/2019,14.6,04/25/2019,14.06
Gravitational-wave astronomy,0.0,03/13/2019,109.0,04/10/2019,0
Galilean transformation,166.2,03/23/2019,216.4,04/11/2019,30.2
Steven Gubser,0.0,03/14/2019,21.2,03/21/2019,0
Sergei Novikov (mathematician),37.2,04/13/2019,57.8,03/20/2019,55.38
Joseph Polchinski,74.8,03/23/2019,98.0,03/15/2019,31.02
Gravitational singularity,582.8,03/16/2019,4840.8,04/10/2019,730.61
Alexei Zamolodchikov,6.4,03/31/2019,9.4,04/13/2019,46.88
Black Hole Initiative,10.2,03/23/2019,182.6,04/10/2019,1690.2
Hawking temperature,3.8,03/23/2019,14.2,05/03/2019,273.68
Michael Green (physicist),62.6,04/30/2019,86.2,04/11/2019,37.7
Biquaternion,45.6,04/07/2019,56.4,04/10/2019,23.68
Oskar Klein,43.6,03/23/2019,47.0,05/06/2019,7.8
Q star,30.4,03/27/2019,113.6,04/10/2019,273.68
Chern–Simons form,64.8,04/26/2019,100.8,04/11/2019,55.56
Superspace,25.4,05/04/2019,37.6,04/23/2019,48.03
E6 (mathematics),39.4,04/06/2019,54.0,04/03/2019,37.06
Conformal field theory,103.4,03/15/2019,144.6,04/11/2019,39.85
Joseph Hooton Taylor Jr.,38.4,03/20/2019,72.2,04/25/2019,88.02
Loop quantum gravity,347.0,03/16/2019,674.8,04/11/2019,94.47
Gabriele Veneziano,24.0,05/01/2019,40.8,04/10/2019,70.0
Julius Wess,8.2,03/22/2019,11.8,04/03/2019,43.9
Light,2359.0,04/27/2019,5213.8,04/18/2019,121.02
Moon,5589.8,04/06/2019,24400.2,05/03/2019,336.51
Physical Review,144.2,05/05/2019,111.0,05/06/2019,-23.02
Virgo interferometer,92.4,03/16/2019,215.0,05/03/2019,132.68
Arvind Rajaraman,5.2,04/08/2019,8.0,04/14/2019,53.85
S2 (star),108.6,03/15/2019,959.8,04/10/2019,783.79
Quantum field theory in curved spacetime,66.6,03/24/2019,720.6,04/11/2019,981.98
Rapidity,86.6,03/23/2019,224.6,04/08/2019,159.35
SLAC,15.4,03/24/2019,34.0,04/14/2019,120.78
Preon,78.6,03/17/2019,201.8,04/14/2019,156.74
Chandrasekhar limit,342.4,03/30/2019,1278.6,04/11/2019,273.42
White dwarf,1078.6,03/16/2019,2268.4,04/11/2019,110.31
LIGO,556.6,03/16/2019,1399.4,04/10/2019,151.42
Heterotic string theory,26.6,04/20/2019,29.6,04/28/2019,11.28
Anomaly (physics),48.0,03/18/2019,70.0,04/12/2019,45.83
List of most massive black holes,454.2,03/30/2019,4194.2,04/11/2019,823.43
Exotic matter,335.8,03/23/2019,1098.2,04/14/2019,227.04
Bekenstein bound,87.0,03/31/2019,246.8,04/10/2019,183.68
Hyperkähler manifold,25.6,04/20/2019,30.8,03/28/2019,20.31
Binary star,622.6,04/27/2019,914.8,04/11/2019,46.93
Stellar evolution,823.2,03/16/2019,1229.4,04/11/2019,49.34
Lepton number,84.6,03/16/2019,135.0,04/10/2019,59.57
John Baez,12.8,04/02/2019,14.2,03/18/2019,10.94
Relativistic disk,13.2,04/25/2019,14.0,04/03/2019,6.06
Large Hadron Collider,1787.8,04/27/2019,2777.8,04/10/2019,55.38
Thermal radiation,737.2,03/30/2019,1033.6,04/11/2019,40.21
Reports on Progress in Physics,18.4,03/24/2019,16.8,03/25/2019,-8.7
Paul Steinhardt,77.8,03/16/2019,109.4,04/11/2019,40.62
A Brief History of Time,824.8,05/04/2019,1411.0,04/11/2019,71.07
Anton Kapustin,23.0,03/23/2019,25.2,03/25/2019,9.57
International Journal of Theoretical Physics,11.2,03/30/2019,18.6,04/10/2019,66.07
Closed timelike curve,153.0,03/24/2019,364.2,04/10/2019,138.04
Tidal disruption event,29.2,05/05/2019,85.0,04/10/2019,191.1
Causality (physics),253.6,03/31/2019,396.2,04/11/2019,56.23
Astronomy and Astrophysics,22.8,03/24/2019,34.0,04/14/2019,49.12
Spherically symmetric spacetime,12.2,03/29/2019,78.8,04/20/2019,545.9
Don Page (physicist),40.6,05/04/2019,90.2,04/10/2019,122.17
Herman Verlinde,0.0,03/13/2019,26.0,04/25/2019,0
General relativity,1708.4,03/30/2019,11879.6,04/11/2019,595.36
S-duality,35.8,03/23/2019,47.6,04/24/2019,32.96
Quasi-periodic oscillation,18.2,03/15/2019,30.0,04/15/2019,64.84
Pulsar timing array,20.4,03/15/2019,35.2,05/07/2019,72.55
Montonen–Olive duality,10.8,05/01/2019,16.6,04/10/2019,53.7
Planet Nine,1920.4,05/02/2019,27088.2,04/09/2019,1310.55
Black hole thermodynamics,269.4,03/23/2019,981.4,04/11/2019,264.29
Sandip Trivedi,23.8,04/30/2019,39.0,03/19/2019,63.87
Schwarzschild metric,270.0,03/16/2019,1314.0,04/11/2019,386.67
Large quasar group,48.0,04/20/2019,87.8,04/11/2019,82.92
Boltzmann constant,2148.0,03/30/2019,0.0,03/14/2019,-100.0
Journal of Mathematical Physics,17.8,04/21/2019,31.0,04/16/2019,74.16
P-form electrodynamics,6.4,03/18/2019,14.2,04/11/2019,121.87
Kugelblitz (astrophysics),260.2,03/20/2019,482.6,04/24/2019,85.47
Globular cluster,410.0,03/30/2019,1543.8,04/10/2019,276.54
J. Robert Oppenheimer,2921.2,04/13/2019,3211.6,04/22/2019,9.94
Nikita Nekrasov,15.4,04/30/2019,21.4,03/15/2019,38.96
Doubly special relativity,37.4,03/30/2019,73.4,04/12/2019,96.26
Lisa Randall,157.4,03/30/2019,221.0,03/19/2019,40.41
Schwarzschild radius,679.0,03/16/2019,5270.0,04/10/2019,676.14
Goddard Space Flight Center,221.2,05/04/2019,283.6,04/17/2019,28.21
Blandford–Znajek process,25.0,03/16/2019,153.6,04/10/2019,514.4
Lepton,507.6,03/23/2019,604.0,04/15/2019,18.99
Apsidal precession,74.4,04/20/2019,109.8,04/09/2019,47.58
T-symmetry,262.8,04/20/2019,0.0,03/14/2019,-100.0
Quantum entanglement,1948.8,03/30/2019,2296.4,04/03/2019,17.84
Virtual black hole,27.8,03/15/2019,82.8,04/10/2019,197.84
Evgeny Lifshitz,48.4,03/24/2019,88.0,04/12/2019,81.82
Spin(7)-manifold,5.4,05/01/2019,6.8,04/06/2019,25.93
Michael R. Douglas,9.8,03/26/2019,20.8,04/25/2019,112.24
Event Horizon Telescope,162.8,03/23/2019,57692.2,04/11/2019,35337.47
ADM mass,7.6,03/28/2019,44.2,04/11/2019,481.58
Minkowski diagram,217.8,03/24/2019,575.2,04/11/2019,164.1
E7 (mathematics),48.6,03/31/2019,69.2,04/24/2019,42.39
Robert Oppenheimer,248.6,03/23/2019,372.6,03/17/2019,49.88
Willem de Sitter,43.8,04/20/2019,62.6,05/06/2019,42.92
Martin Kruskal,6.6,03/23/2019,48.2,04/12/2019,630.3
Type I string theory,13.0,03/17/2019,16.6,04/18/2019,27.69
Subrahmanyan Chandrasekhar,550.4,03/30/2019,3067.8,04/11/2019,457.38
V404 Cygni,20.6,03/24/2019,920.8,05/01/2019,4369.9
Interstellar dust,0.0,03/14/2019,84.2,04/03/2019,0
Non-critical string theory,7.2,04/05/2019,8.6,03/25/2019,19.44
Dirac string,25.6,03/17/2019,29.0,03/21/2019,13.28
World Scientific Publishing,4.2,03/26/2019,11.4,04/01/2019,171.43
Milky Way,4049.8,03/16/2019,12058.0,04/11/2019,197.74
Gravastar,0.0,03/13/2019,359.2,04/11/2019,0
Point mass,9.6,04/27/2019,58.8,04/12/2019,512.5
Astrophysical jet,146.6,03/16/2019,5584.2,04/10/2019,3709.14
Particle accelerator,699.6,04/20/2019,915.8,04/10/2019,30.9
Mathematics of general relativity,116.6,03/23/2019,274.0,04/11/2019,134.99
Jacob Bekenstein,66.0,04/20/2019,0.0,03/13/2019,-100.0
NGC 1277,92.0,05/02/2019,297.4,04/11/2019,223.26
Matrix theory (physics),31.4,03/30/2019,48.0,04/23/2019,52.87
Type II string theory,0.0,03/14/2019,21.4,03/19/2019,0
Brans–Dicke theory,53.8,03/29/2019,78.0,04/10/2019,44.98
Solar mass,545.6,03/23/2019,2552.8,04/11/2019,367.89
Axisymmetric,12.0,03/23/2019,31.4,04/12/2019,161.67
Quantum mechanics,4242.4,03/30/2019,6879.4,05/01/2019,62.16
Black holes in fiction,0.0,03/14/2019,1061.8,04/11/2019,0
Yvonne Choquet-Bruhat,25.6,03/31/2019,42.2,03/20/2019,64.84
Shing-Tung Yau,234.0,04/23/2019,1040.4,03/20/2019,344.62
Henry Cavendish,322.6,05/04/2019,488.8,03/18/2019,51.52
Hubble flow,6.2,04/05/2019,11.0,04/10/2019,77.42
Cumrun Vafa,62.4,03/15/2019,113.8,04/14/2019,82.37
Michael Duff (physicist),14.8,03/22/2019,25.4,04/09/2019,71.62
Dissipative system,95.8,03/24/2019,126.6,03/28/2019,32.15
Gravitational collapse,214.4,03/23/2019,1017.8,04/11/2019,374.72
Stephen Shenker,10.2,03/24/2019,20.0,04/13/2019,96.08
John Preskill,36.0,05/04/2019,105.4,04/10/2019,192.78
Black hole complementarity,23.0,03/27/2019,128.8,04/11/2019,460.0
Why 10 dimensions,4.4,03/21/2019,8.8,04/12/2019,100.0
Hirosi Ooguri,13.4,04/02/2019,22.0,04/13/2019,64.18
Luboš Motl,40.8,04/25/2019,66.2,04/07/2019,62.25
Van Stockum dust,16.2,03/24/2019,30.4,04/10/2019,87.65
Fulvio Melia,6.4,03/25/2019,50.0,04/12/2019,681.25
Worldsheet,18.8,04/27/2019,23.0,04/21/2019,22.34
Remo Ruffini,2.2,05/07/2019,20.8,04/15/2019,845.45
Nima Arkani-Hamed,109.4,03/30/2019,144.8,04/18/2019,32.36
Isaak Markovich Khalatnikov,22.6,03/20/2019,47.2,04/12/2019,108.85
BSSN formalism,9.4,05/07/2019,17.4,04/30/2019,85.11
Scalar field,205.6,03/23/2019,246.0,04/10/2019,19.65
Kasner metric,24.2,04/05/2019,25.6,03/22/2019,5.79
Timeline of black hole physics,18.4,03/27/2019,443.4,04/10/2019,2309.78
Matthias Staudacher,0.0,03/14/2019,6.4,03/27/2019,0
Gauge theory,569.2,03/16/2019,1697.4,03/20/2019,198.21
Messier 32,70.0,03/29/2019,222.8,04/11/2019,218.29
Gravitational redshift,174.8,03/16/2019,492.8,04/11/2019,181.92
Friction,1494.8,04/27/2019,1854.2,03/18/2019,24.04
Preon star,37.4,03/15/2019,107.2,04/15/2019,186.63
Hercules A,25.2,03/17/2019,181.8,04/28/2019,621.43
Galilean invariance,115.0,05/04/2019,150.6,04/10/2019,30.96
Statistical mechanics,495.2,03/16/2019,690.4,04/01/2019,39.42
Donald Marolf,7.4,03/18/2019,12.4,04/10/2019,67.57
String duality,15.0,05/01/2019,17.2,04/14/2019,14.67
Quasar,1674.8,03/16/2019,5873.4,04/10/2019,250.69
Moduli space,100.2,04/07/2019,138.2,03/20/2019,37.92
Warren Siegel,10.4,03/22/2019,14.0,04/14/2019,34.62
David Dunlap Observatory,32.0,04/19/2019,44.4,04/10/2019,38.75
Jeffrey A. Harvey,7.4,03/15/2019,35.4,03/30/2019,378.38
Loop algebra,10.6,03/17/2019,11.8,03/19/2019,11.32
Black hole electron,60.0,03/19/2019,298.6,04/11/2019,397.67
Solar energy,2150.4,05/04/2019,2988.0,03/19/2019,38.95
Escape velocity,1154.2,03/30/2019,2027.8,04/11/2019,75.69
Frame-dragging,115.2,03/17/2019,602.8,04/10/2019,423.26
Kähler manifold,76.8,04/20/2019,102.2,04/08/2019,33.07
Simon Schaffer,23.6,04/20/2019,32.8,04/25/2019,38.98
Compact star,119.0,03/17/2019,289.6,04/11/2019,143.36
Solutions of the Einstein field equations,91.4,03/28/2019,298.4,04/11/2019,226.48
Alexander Zamolodchikov,14.2,04/20/2019,20.8,04/01/2019,46.48
Mass in special relativity,255.6,04/20/2019,380.4,04/11/2019,48.83
Angular momentum,1459.2,03/23/2019,2105.6,04/10/2019,44.3
Paul Davies,0.0,03/13/2019,546.2,03/26/2019,0
X-ray binaries,4.8,03/28/2019,13.6,04/11/2019,183.33
Dark star (Newtonian mechanics),31.6,03/29/2019,315.4,04/10/2019,898.1
Richard H. Price,11.0,04/18/2019,24.6,03/20/2019,123.64
Royal Greenwich Observatory,26.0,03/27/2019,35.6,04/12/2019,36.92
Supernova,1768.0,05/05/2019,2974.4,04/11/2019,68.24
Micro black hole,253.2,03/16/2019,1772.6,04/11/2019,600.08
First observation of gravitational waves,225.0,03/16/2019,4678.6,04/10/2019,1979.38
NuSTAR,49.0,03/17/2019,89.8,04/11/2019,83.27
Binary black hole,157.4,03/23/2019,742.0,04/11/2019,371.41
Charles W. Misner,19.8,03/18/2019,37.0,04/11/2019,86.87
