File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
Kyle Korver,1564.4,02/03/2020,2868.0,02/07/2020,83.33
"Mike Miller (basketball, born 1980)",299.8,01/22/2020,970.2,02/20/2020,223.62
Adrian Dantley,312.2,01/07/2020,750.6,01/22/2020,140.42
List of National Basketball Association single-season scoring leaders,90.4,02/18/2020,413.6,01/27/2020,357.52
2001–02 Indiana Pacers season,15.6,01/13/2020,37.6,01/27/2020,141.03
Wayback Machine,6374.4,02/01/2020,0.0,12/29/2019,-100.0
Kawhi Leonard,3934.2,01/07/2020,20568.8,02/17/2020,422.82
1995 NBA draft,270.2,01/15/2020,1431.4,01/27/2020,429.76
Naismith Memorial Basketball Hall of Fame,652.8,01/08/2020,5366.4,01/27/2020,722.06
Reggie Miller,1691.4,01/13/2020,5423.2,01/29/2020,220.63
2009–10 Miami Heat season,37.6,01/16/2020,83.0,01/10/2020,120.74
2006 NBA All-Star Game,108.6,01/04/2020,821.8,02/17/2020,656.72
Wilt Chamberlain's 100-point game,442.4,01/13/2020,7495.6,01/27/2020,1594.3
John Salley,869.8,01/06/2020,2734.8,02/04/2020,214.42
Maya Moore,414.0,01/13/2020,4817.2,01/23/2020,1063.57
Raymond Felton,292.0,01/20/2020,457.0,02/08/2020,56.51
Wes Unseld,336.2,01/09/2020,1182.8,01/27/2020,251.81
"Marina High School (Huntington Beach, California)",0.0,12/29/2019,1188.0,01/27/2020,0
2012–13 Golden State Warriors season,63.4,01/08/2020,115.0,02/06/2020,81.39
1996–97 NBA season,251.4,01/22/2020,2036.0,01/27/2020,709.86
Slam Dunk Contest,0.0,12/30/2019,30119.4,02/16/2020,0
1998–99 Los Angeles Lakers season,45.0,01/17/2020,942.0,01/27/2020,1993.33
Vanessa Bryant,13.6,01/02/2020,3096.4,01/27/2020,22667.65
Jay Chou,1079.2,02/07/2020,2532.6,01/11/2020,134.67
Shane Battier,352.4,01/07/2020,1555.2,02/11/2020,341.32
Kobe Bryant sexual assault case,775.8,01/18/2020,695577.2,01/27/2020,89559.35
Spud Webb,809.6,01/08/2020,3031.8,02/16/2020,274.48
2016 NBA All-Star Game,301.2,01/01/2020,3151.8,02/17/2020,946.41
Basketball at the Summer Olympics,427.4,01/01/2020,2195.4,01/27/2020,413.66
List of National Basketball Association seasons played leaders,416.0,01/22/2020,2816.2,01/27/2020,576.97
2000 NBA All-Star Game,0.0,12/30/2019,1020.8,02/17/2020,0
National Basketball Association All-Star Game,16.4,01/12/2020,78.2,02/17/2020,376.83
McDonald's All-American,77.6,01/14/2020,1204.8,01/27/2020,1452.58
Destiny's Child,2802.2,01/14/2020,4529.8,02/03/2020,61.65
List of Olympic medalists in basketball,132.6,12/31/2019,872.0,01/27/2020,557.62
Baron Davis,432.4,01/18/2020,884.8,02/10/2020,104.63
John Wall,0.0,12/29/2019,87.2,01/25/2020,0
George McCloud,0.0,12/30/2019,357.4,01/27/2020,0
Kobe Doin' Work,24.4,01/18/2020,2455.8,01/26/2020,9964.75
Sic,977.0,02/22/2020,2226.6,01/16/2020,127.9
Rotator cuff tear,622.4,01/12/2020,671.6,01/09/2020,7.9
Arash Markazi,32.8,01/10/2020,123.6,01/14/2020,276.83
McDonald's All-American Game,411.2,01/06/2020,1230.6,01/24/2020,199.27
Chris Webber,989.6,01/01/2020,2414.4,02/17/2020,143.98
Nutella,1208.0,12/31/2019,1901.4,02/05/2020,57.4
Brian McKnight,702.0,02/19/2020,1329.2,02/03/2020,89.34
Karl-Anthony Towns,1302.2,01/20/2020,7132.0,02/07/2020,447.69
Kevin McHale (basketball),656.8,01/08/2020,1411.8,02/14/2020,114.95
Dear Basketball,0.0,12/29/2019,34993.6,01/27/2020,0
2006–07 Los Angeles Lakers season,50.2,01/19/2020,942.4,01/27/2020,1777.29
Bill Russell,2057.2,01/18/2020,10986.0,01/27/2020,434.03
Adulterous,97.2,01/15/2020,7832.8,01/27/2020,7958.44
Dennis Johnson,321.4,01/08/2020,799.4,01/27/2020,148.72
ABCD Camp,26.8,12/31/2019,599.6,01/27/2020,2137.31
Mediterranean Revival architecture,96.0,01/01/2020,2339.8,01/27/2020,2337.29
NBA salary cap,0.0,12/30/2019,1518.6,02/06/2020,0
Patrick Ewing,1386.6,01/15/2020,3911.6,02/05/2020,182.1
Lakers versus Celtics and the NBA Playoffs,32.6,01/18/2020,55.4,02/19/2020,69.94
Greg Oden,1010.6,01/13/2020,1625.4,02/20/2020,60.84
Anthony Davis,3933.2,01/22/2020,9352.6,02/17/2020,137.79
Jerry Stackhouse,496.8,01/01/2020,2751.6,02/12/2020,453.86
Seattle Seahawks,1174.8,02/21/2020,10434.4,01/13/2020,788.19
1999–2000 Portland Trail Blazers season,59.6,01/12/2020,222.0,02/05/2020,272.48
Jackie Young (basketball),62.6,01/07/2020,164.2,02/10/2020,162.3
2008–09 Houston Rockets season,31.6,01/04/2020,106.8,01/27/2020,237.97
Jack Nicholson,8824.0,01/15/2020,12212.0,01/08/2020,38.4
Marcus Brown,44.6,01/06/2020,67.2,02/02/2020,50.67
Derrick Jones Jr.,352.0,01/27/2020,21324.8,02/16/2020,5958.18
"Nike, Inc.",4839.0,12/31/2019,6361.0,01/25/2020,31.45
Fadeaway,65.4,01/12/2020,752.0,01/27/2020,1049.85
La'Keshia Frett,12.4,02/04/2020,16.2,01/07/2020,30.65
"Lower Merion Township, Pennsylvania",1277.8,01/25/2020,1845.4,01/27/2020,44.42
Dominique Wilkins,0.0,12/29/2019,4138.6,02/16/2020,0
Kobe beef,1220.2,01/21/2020,6293.2,01/27/2020,415.75
Paige Bueckers,205.0,01/21/2020,2031.0,02/10/2020,890.73
Parade All-America Boys Basketball Team,0.0,12/29/2019,1015.0,01/27/2020,0
NBA 07,17.4,01/05/2020,828.8,01/27/2020,4663.22
2014–15 Toronto Raptors season,34.0,01/14/2020,70.4,02/11/2020,107.06
Platelet-rich plasma,345.4,01/01/2020,523.4,02/19/2020,51.53
Jermaine O'Neal,0.0,12/30/2019,3516.0,01/27/2020,0
Three-point field goal,1050.0,01/13/2020,1818.0,01/27/2020,73.14
Pirates of the Caribbean: At World's End,1843.6,02/14/2020,3337.0,01/19/2020,81.0
2007–08 New York Knicks season,21.8,01/01/2020,53.8,01/27/2020,146.79
2015–16 Philadelphia 76ers season,57.6,01/06/2020,98.4,02/06/2020,70.83
2003–04 NBA season,408.2,01/13/2020,1860.8,01/27/2020,355.85
Gary Payton,1425.8,01/17/2020,3669.8,02/16/2020,157.39
Diana Taurasi,499.0,12/31/2019,3489.0,01/28/2020,599.2
NBA All-Star,176.6,01/15/2020,2123.8,01/27/2020,1102.6
Phoenix Mercury,165.8,01/21/2020,543.4,02/12/2020,227.74
Jamaal Wilkes,1053.6,01/25/2020,1594.8,01/27/2020,51.37
2020 NBA playoffs,137.8,01/01/2020,248.2,01/27/2020,80.12
Showtime (basketball),191.6,01/18/2020,1025.4,01/27/2020,435.18
Energy Brands,118.4,02/22/2020,350.4,01/27/2020,195.95
Lions and Liars,0.0,12/29/2019,127.2,01/27/2020,0
2000–01 NBA season,242.6,01/22/2020,1204.2,01/27/2020,396.37
CNN,3685.4,02/15/2020,6065.8,01/10/2020,64.59
Drew Barry,85.0,01/15/2020,338.0,01/28/2020,297.65
Jalen Rose,1662.8,01/01/2020,6190.6,01/27/2020,272.3
2005–06 NBA season,483.0,01/19/2020,1832.6,01/27/2020,279.42
Gatorade,1034.0,02/14/2020,1605.2,02/03/2020,55.24
Gerald Green,432.2,01/14/2020,2708.2,02/05/2020,526.61
2009–10 Sacramento Kings season,10.6,01/21/2020,32.0,02/07/2020,201.89
Arli$$,17.4,02/20/2020,34.8,01/28/2020,100.0
Portland Trail Blazers,1283.2,01/15/2020,2963.8,02/01/2020,130.97
Denver Nuggets,1144.4,01/22/2020,2138.2,02/06/2020,86.84
Alex Rodriguez,4065.2,01/10/2020,74443.8,02/03/2020,1731.25
Moesha,403.0,01/01/2020,946.2,01/30/2020,134.79
2008–09 Orlando Magic season,99.8,01/18/2020,666.2,01/28/2020,567.54
"Reggie Williams (basketball, born 1964)",89.0,01/17/2020,89.0,01/19/2020,0.0
Rieti,0.0,12/29/2019,3506.4,01/27/2020,0
2001 NBA playoffs,106.8,01/04/2020,537.6,01/27/2020,403.37
Del Harris,91.2,12/31/2019,1333.2,01/27/2020,1361.84
Associated Press,2948.8,01/19/2020,3231.8,02/11/2020,9.6
2008–09 Utah Jazz season,12.0,12/31/2019,54.4,01/28/2020,353.33
CBSSports.com,87.6,02/18/2020,177.0,01/14/2020,102.05
Tracy McGrady,1701.2,01/20/2020,14892.4,01/28/2020,775.41
Russ Millard,9.8,12/31/2019,41.8,01/27/2020,326.53
Cedric Maxwell,210.6,01/08/2020,418.4,02/14/2020,98.67
Washington Post,498.8,02/02/2020,913.0,01/05/2020,83.04
John Wallace (basketball),68.0,01/20/2020,307.0,01/27/2020,351.47
Detroit Pistons,1652.8,01/01/2020,3083.4,02/07/2020,86.56
All-NBA Defensive Team,6.0,01/20/2020,506.4,01/27/2020,8340.0
Ann Strother,20.6,01/08/2020,58.2,01/23/2020,182.52
Sexual assault,2087.8,01/01/2020,4005.2,01/27/2020,91.84
CBS Sports,373.2,02/18/2020,594.4,01/05/2020,59.27
Respect (Shaquille O'Neal album),0.0,12/30/2019,562.4,01/27/2020,0
1997–98 Los Angeles Lakers season,50.6,01/21/2020,1011.0,01/27/2020,1898.02
Shyra Ely,10.2,12/31/2019,14.6,01/23/2020,43.14
Mark Pope,140.8,02/08/2020,402.2,01/19/2020,185.65
Vivint Smart Home Arena,238.4,01/01/2020,392.4,02/17/2020,64.6
Brian Grant,90.4,01/18/2020,358.4,01/27/2020,296.46
Michael Phelps,3421.0,02/01/2020,4060.4,01/20/2020,18.69
2002–03 NBA season,306.8,01/12/2020,1349.6,01/27/2020,339.9
Retired number,191.6,01/01/2020,1847.6,01/27/2020,864.3
2020 NBA Finals,158.8,01/11/2020,709.2,01/27/2020,346.6
Lower Merion High School,141.8,01/07/2020,21148.6,01/27/2020,14814.39
1996–97 Charlotte Hornets season,35.8,01/18/2020,2886.2,01/27/2020,7962.01
Bill Bertka,16.6,01/23/2020,128.8,01/29/2020,675.9
John Stockton,1360.4,01/22/2020,4117.8,01/27/2020,202.69
Brandon Jennings,687.2,01/22/2020,1644.4,02/21/2020,139.29
Jrue Holiday,571.6,02/21/2020,0.0,12/29/2019,-100.0
NBA Sixth Man of the Year Award,460.8,12/31/2019,595.6,01/02/2020,29.25
Frank Hamblen,28.0,01/15/2020,237.2,01/27/2020,747.14
Los Angeles Lakers all-time roster,80.6,01/15/2020,881.2,01/27/2020,993.3
Shawn Harvey (basketball),6.0,01/18/2020,74.4,01/27/2020,1140.0
Eddie Sutton,154.2,01/02/2020,1185.2,01/28/2020,668.61
Chris Paul,2620.8,01/17/2020,9924.8,02/17/2020,278.69
Priest Lauderdale,50.8,01/09/2020,185.0,01/27/2020,264.17
1980 NBA Finals,580.8,01/25/2020,1027.6,01/29/2020,76.93
