File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
New Zealand,14733.6,07/09/2021,21477.4,08/17/2021,45.77
Greg Norman,642.0,08/10/2021,3368.0,07/18/2021,424.61
Ragan Smith,94.6,08/24/2021,2997.4,07/27/2021,3068.5
Gymnastics at the 1988 Summer Olympics – Women's floor,7.8,07/05/2021,55.0,08/02/2021,605.13
Rafer Johnson,0.0,07/01/2021,509.2,07/20/2021,0
Shannon Miller,494.4,08/24/2021,15729.0,07/28/2021,3081.43
Dawn Fraser,226.6,07/02/2021,5755.0,07/26/2021,2439.72
Jim Beatty,17.4,07/07/2021,92.6,07/31/2021,432.18
Lauren Mitchell,43.0,07/10/2021,417.6,07/29/2021,871.16
Women's artistic gymnastics,47.6,08/24/2021,1568.0,07/29/2021,3194.12
Camilla Feeley,14.8,08/19/2021,137.6,08/07/2021,829.73
Jacob Dalton,9.8,08/22/2021,98.0,07/27/2021,900.0
Associated Press Athlete of the Year,107.8,08/21/2021,0.0,07/01/2021,-100.0
Tracy Caulkins,42.8,07/11/2021,889.8,07/28/2021,1978.97
Rebecca Lobo,309.0,08/14/2021,821.4,08/08/2021,165.83
Natalie McGiffert,0.0,06/30/2021,9.0,08/07/2021,0
Dominique Dawes,380.6,08/24/2021,12680.8,07/28/2021,3231.79
Soviet Union at the 1964 Summer Olympics,19.0,07/04/2021,200.6,08/08/2021,955.79
Carissa Moore,0.0,07/01/2021,17032.2,07/27/2021,0
USOC Athlete of the Year,7.4,07/05/2021,73.4,07/31/2021,891.89
1962 World Artistic Gymnastics Championships,4.4,07/11/2021,21.8,08/19/2021,395.45
Gymnastics at the 1976 Summer Olympics – Women's floor,10.4,07/05/2021,62.8,08/02/2021,503.85
Alyssa Baumann,90.2,07/12/2021,856.0,07/28/2021,849.0
Lady Bird Johnson,1289.4,07/29/2021,1726.4,08/08/2021,33.89
People (magazine),1524.6,07/12/2021,0.0,07/01/2021,-100.0
Larisa Latynina,206.2,08/24/2021,7688.4,08/03/2021,3628.61
Don Budge,85.2,08/15/2021,1181.8,07/11/2021,1287.09
Sabrina Ionescu,523.2,07/31/2021,1113.4,08/08/2021,112.81
Allyson Felix,2178.4,07/17/2021,105145.2,08/07/2021,4726.72
BBC Overseas Sports Personality of the Year,18.0,08/21/2021,63.6,08/01/2021,253.33
2021 U.S. Classic,36.4,08/20/2021,157.2,07/29/2021,331.87
Romania at the 1992 Summer Olympics,17.8,07/05/2021,331.4,07/28/2021,1761.8
Reuters,1601.0,07/04/2021,4368.4,07/16/2021,172.85
Nicole Ahsinger,16.4,08/23/2021,496.4,07/30/2021,2926.83
Stuttgart,1655.6,08/10/2021,2051.6,07/16/2021,23.92
2016 U.S. National Gymnastics Championships,17.8,07/15/2021,53.0,07/29/2021,197.75
Olga Mostepanova,47.8,07/08/2021,96.8,07/11/2021,102.51
2017 ESPY Awards,14.2,08/13/2021,151.4,07/11/2021,966.2
Carly Patterson,231.6,08/24/2021,12658.2,07/30/2021,5365.54
Chloe Kim,240.8,08/24/2021,1077.4,07/11/2021,347.43
Gymnastics at the 1948 Summer Olympics – Women's artistic team all-around,9.0,07/04/2021,92.2,07/27/2021,924.44
1938 World Artistic Gymnastics Championships,6.8,07/17/2021,17.2,07/27/2021,152.94
Salon.com,205.2,07/03/2021,348.8,08/02/2021,69.98
Louise Ritter,12.6,07/11/2021,128.6,07/17/2021,920.63
United States at the 1984 Summer Olympics,118.2,07/11/2021,2099.4,08/08/2021,1676.14
Evita Griskenas,37.6,08/21/2021,1436.4,08/06/2021,3720.21
Los Angeles Times,1183.0,08/11/2021,1646.2,08/01/2021,39.15
Shamila Kohestani,6.8,07/15/2021,39.6,08/23/2021,482.35
2011 World Artistic Gymnastics Championships,114.8,07/15/2021,961.4,08/02/2021,737.46
Ludmilla Tourischeva,151.0,07/16/2021,1653.4,07/29/2021,994.97
White House,2665.6,08/07/2021,3015.2,07/13/2021,13.12
United States at the 2004 Summer Olympics,108.8,08/23/2021,3392.0,08/08/2021,3017.65
John Naber,34.6,07/14/2021,137.8,07/20/2021,298.27
2009 World Artistic Gymnastics Championships,62.8,07/03/2021,179.8,07/29/2021,186.31
Ling Jie,8.2,07/22/2021,32.6,08/03/2021,297.56
Gymnastics at the 2008 Summer Olympics – Women's floor,109.6,07/16/2021,728.4,08/02/2021,564.6
Podium training,31.4,07/18/2021,551.6,07/22/2021,1656.69
Larisa Petrik,15.4,07/03/2021,98.8,07/29/2021,541.56
1994 World Artistic Gymnastics Championships,24.2,07/05/2021,66.2,07/30/2021,173.55
Lance Armstrong,3747.4,08/21/2021,9566.2,07/18/2021,155.28
MyKayla Skinner,1122.4,08/23/2021,52095.2,08/01/2021,4541.41
Rachael Blackmore,28.6,08/24/2021,210.4,07/16/2021,635.66
Helen Wills,83.2,08/12/2021,660.6,07/10/2021,693.99
Ron Clarke,436.6,07/12/2021,456.6,07/14/2021,4.58
Romania at the 2012 Summer Olympics,0.0,06/30/2021,646.6,07/28/2021,0
Eunice Kennedy Shriver,1389.2,08/05/2021,3788.6,07/10/2021,172.72
Gymnastics at the 1980 Summer Olympics – Women's artistic individual all-around,42.2,07/12/2021,852.2,07/30/2021,1919.43
Goran Ivanišević,450.2,08/21/2021,26026.0,07/11/2021,5680.99
Sanne Wevers,76.0,08/24/2021,1497.2,07/25/2021,1870.0
Romania,8795.4,07/10/2021,9844.2,08/02/2021,11.92
Rita Crocker Clements,16.6,08/06/2021,29.4,08/21/2021,77.11
Pelé,5428.0,08/20/2021,19033.2,07/11/2021,250.65
Florence Griffith Joyner,6097.4,08/19/2021,67747.8,07/31/2021,1011.09
Artistic Gymnastics World Cup,109.6,07/13/2021,686.4,08/02/2021,526.28
The Wall Street Journal,1640.4,08/14/2021,2041.6,07/26/2021,24.46
Alex Morgan,1809.6,08/20/2021,15128.6,07/30/2021,736.02
Naomi Osaka,5196.0,08/23/2021,192627.6,07/24/2021,3607.23
Justine Henin,428.2,08/09/2021,2486.2,07/10/2021,480.62
Jeremy Glick,156.4,07/17/2021,277.6,08/17/2021,77.49
USA Gymnastics National Championships,76.6,08/23/2021,581.6,07/29/2021,659.27
Soviet Union at the 1960 Summer Olympics,22.0,07/09/2021,200.8,08/08/2021,812.73
Dina Kochetkova,9.8,07/12/2021,100.8,07/29/2021,928.57
2014 U.S. National Gymnastics Championships,13.0,07/18/2021,29.2,07/30/2021,124.62
World Artistic Gymnastics Championships – Women's team all-around,19.2,08/19/2021,192.0,07/30/2021,900.0
2003 World Artistic Gymnastics Championships,57.0,07/06/2021,184.6,07/29/2021,223.86
Svetlana Boginskaya,226.8,07/13/2021,1753.6,07/30/2021,673.19
Ann Curtis,0.0,06/30/2021,22.8,07/19/2021,0
Norway,8711.8,08/14/2021,9904.0,07/14/2021,13.68
L'Équipe Champion of Champions,30.0,07/08/2021,92.4,07/26/2021,208.0
Akash Modi,15.8,08/19/2021,98.2,07/20/2021,521.52
Nastia Liukin,1163.0,08/23/2021,55681.8,07/30/2021,4687.77
Christian Gallardo,31.4,08/20/2021,261.4,07/31/2021,732.48
Gymnastics at the 2004 Summer Olympics – Women's floor,27.0,07/10/2021,200.6,08/02/2021,642.96
Teresa Lozano Long,8.0,08/16/2021,12.8,07/11/2021,60.0
Fancy Bear,259.4,08/15/2021,434.2,08/18/2021,67.39
Olga Korbut,530.0,07/15/2021,4948.6,08/08/2021,833.7
Belize,3538.6,08/23/2021,7173.8,07/25/2021,102.73
Bailie Key,81.8,07/13/2021,589.6,07/28/2021,620.78
Jordan Chiles,362.4,08/24/2021,29855.6,07/28/2021,8138.3
Best Female Athlete ESPY Award,42.8,07/08/2021,307.0,07/11/2021,617.29
Gymnastics at the 2020 Summer Olympics – Women's floor,0.0,06/30/2021,9479.6,08/02/2021,0
Chemnitz,426.2,07/24/2021,517.2,08/05/2021,21.35
Japan,17431.6,07/10/2021,38308.8,07/23/2021,119.77
Evan Lysacek,88.2,08/23/2021,1362.8,07/30/2021,1445.12
List of Olympic medalists in gymnastics (women),379.8,07/10/2021,19182.0,07/30/2021,4950.55
Gymnastics at the 2000 Summer Olympics – Women's vault,27.8,07/05/2021,338.6,07/30/2021,1117.99
Kyle Snyder (wrestler),296.6,07/10/2021,11245.2,08/07/2021,3691.37
Hungary at the 1992 Summer Olympics,0.0,06/30/2021,272.8,08/08/2021,0
Selena,5697.2,08/03/2021,13694.4,07/04/2021,140.37
Pak Se-ri,120.6,08/16/2021,305.8,08/08/2021,153.57
Jordyn Wieber,506.4,08/23/2021,10199.8,07/28/2021,1914.18
HuffPost,706.4,08/15/2021,987.8,07/12/2021,39.84
United Airlines Flight 93,2458.2,07/31/2021,4682.8,08/23/2021,90.5
Edwin Moses,240.2,07/14/2021,6157.0,08/03/2021,2463.28
The Guardian,3396.2,08/11/2021,5251.6,07/19/2021,54.63
Ronda Rousey,5785.0,07/07/2021,10155.2,07/18/2021,75.54
Gymnastics at the 1928 Summer Olympics – Women's artistic team all-around,4.6,08/24/2021,111.0,07/27/2021,2313.04
Lawson Little,19.0,07/02/2021,0.0,07/01/2021,-100.0
Kristen Shaldybin,5.0,07/03/2021,11.6,07/11/2021,132.0
Voice of America,2483.2,08/01/2021,5383.6,07/02/2021,116.8
U.S. Classic,28.0,07/08/2021,118.4,07/29/2021,322.86
Kelly Miller (basketball),7.0,08/23/2021,21.0,08/08/2021,200.0
Kyla Ross,447.6,08/24/2021,8949.6,07/28/2021,1899.46
"Huntsville, Texas",153.6,08/24/2021,387.0,07/18/2021,151.95
Joanne Herring,158.6,08/05/2021,895.0,08/22/2021,464.31
James E. Sullivan Award,33.2,07/12/2021,109.8,08/02/2021,230.72
Karen Hughes,57.6,07/26/2021,0.0,06/30/2021,-100.0
Gina Gogean,64.6,07/11/2021,635.6,07/29/2021,883.9
2020 in artistic gymnastics,16.2,08/11/2021,94.0,07/25/2021,480.25
Wilhelmina Ruth Delco,4.8,07/10/2021,10.0,08/22/2021,108.33
Ester Ledecká,0.0,07/01/2021,687.0,07/28/2021,0
2015 City of Jesolo Trophy,9.2,07/04/2021,30.0,07/28/2021,226.09
Harriet O'Neill,7.0,07/05/2021,7.0,07/06/2021,0.0
Gymnastics at the 1984 Summer Olympics – Women's artistic team all-around,57.8,07/12/2021,694.6,07/27/2021,1101.73
Teen Choice Awards,621.8,07/05/2021,792.8,08/22/2021,27.5
Gymnastics at the 2016 Summer Olympics,328.6,08/24/2021,11954.4,07/27/2021,3537.98
Yelena Davydova,49.0,07/14/2021,2935.0,07/29/2021,5889.8
Márta Károlyi,327.0,08/24/2021,8732.8,07/28/2021,2570.58
Ashley Postell,10.4,07/23/2021,18.0,08/03/2021,73.08
NCAA,306.8,07/10/2021,846.2,07/28/2021,175.81
Alex Diab,9.4,08/18/2021,117.2,07/25/2021,1146.81
Germany at the 1936 Summer Olympics,76.8,07/15/2021,652.8,08/08/2021,750.0
Henrietta Ónodi,61.8,07/02/2021,344.8,08/17/2021,457.93
Brandon Briones,14.2,08/22/2021,326.2,07/25/2021,2197.18
1970 World Artistic Gymnastics Championships,13.4,07/03/2021,42.4,08/20/2021,216.42
USA Gymnastics,155.2,08/24/2021,3226.0,07/28/2021,1978.61
Amy Palmiero-Winters,7.6,07/27/2021,33.0,08/18/2021,334.21
Horace Ashenfelter,17.0,07/11/2021,51.2,08/03/2021,201.18
Aaronetta Hamilton Pierce,4.2,07/09/2021,8.4,07/16/2021,100.0
Gymnastics at the 1996 Summer Olympics – Women's artistic team all-around,168.6,08/20/2021,2222.4,07/28/2021,1218.15
Glenn Davis (athlete),25.2,07/09/2021,187.4,08/03/2021,643.65
Gymnastics at the 1984 Summer Olympics – Women's floor,9.2,07/04/2021,67.2,08/02/2021,630.43
Soviet Union at the 1988 Summer Olympics,61.4,07/02/2021,690.6,08/08/2021,1024.76
Judy Rankin,73.8,08/16/2021,561.0,08/01/2021,660.16
Code of Points (artistic gymnastics),149.0,07/14/2021,2954.0,07/29/2021,1882.55
Ann Stuart,0.0,06/30/2021,6.0,08/11/2021,0
2019 in artistic gymnastics,5.2,08/24/2021,30.4,07/29/2021,484.62
Elsa Murano,18.2,07/04/2021,0.0,07/01/2021,-100.0
Gymnastics at the 1992 Summer Olympics – Women's artistic individual all-around,71.4,07/11/2021,1795.0,07/30/2021,2414.01
Simona Amânar,145.2,07/08/2021,1818.4,07/29/2021,1152.34
Brody Malone,51.0,08/24/2021,5063.4,07/25/2021,9828.24
Jonah Lomu,697.6,08/13/2021,1368.6,07/23/2021,96.19
United States,49570.6,07/10/2021,62068.4,08/17/2021,25.21
Věra Čáslavská,211.2,07/17/2021,1575.2,07/29/2021,645.83
Kara Eaker,82.4,08/23/2021,4776.4,07/20/2021,5696.6
2015 in artistic gymnastics,6.6,07/03/2021,25.2,07/28/2021,281.82
Senfronia Thompson,9.4,07/02/2021,864.2,07/16/2021,9093.62
Tommie Smith,221.0,08/23/2021,1139.8,07/17/2021,415.75
Gymnastics World Championships,52.6,07/10/2021,356.2,07/28/2021,577.19
Mary Lavinia Griffith,3.0,07/10/2021,5.6,07/02/2021,86.67
Brenna Dowell,84.0,07/12/2021,186.6,08/02/2021,122.14
Jimmy Connors,934.6,08/06/2021,7832.8,07/11/2021,738.09
Althea Gibson,333.8,07/22/2021,1467.0,08/01/2021,339.48
Parry O'Brien,37.4,07/16/2021,363.6,08/05/2021,872.19
Cornelius Warmerdam,16.2,07/16/2021,65.4,08/03/2021,303.7
The Daily Beast,773.6,07/11/2021,1330.0,08/17/2021,71.92
Peyton Manning,3268.2,07/03/2021,21106.0,08/09/2021,545.8
Edna Gardner Whyte,5.8,07/03/2021,7.4,07/24/2021,27.59
Lilia Podkopayeva,152.6,07/06/2021,2016.0,07/30/2021,1221.1
2006 World Artistic Gymnastics Championships,60.4,07/02/2021,279.4,08/02/2021,362.58
The Hollywood Reporter,738.2,08/10/2021,1438.0,07/18/2021,94.8
Bridget Sloan,81.6,08/23/2021,3141.6,07/29/2021,3750.0
Paul Hamm,78.2,08/24/2021,2056.8,07/27/2021,2530.18
Glamour Awards,48.2,07/25/2021,102.0,07/31/2021,111.62
Wayback Machine,4431.0,08/14/2021,5873.2,08/01/2021,32.55
Elena Piskun,6.2,07/07/2021,13.0,07/23/2021,109.68
World Gymnastics Championships,19.8,07/11/2021,121.6,07/28/2021,514.14
International Federation of Gymnastics,19.4,07/12/2021,100.0,08/01/2021,415.46
2020 FIG Artistic Gymnastics World Cup series,49.4,08/18/2021,309.0,08/02/2021,525.51
Kidney stone,161.0,07/11/2021,405.4,07/28/2021,151.8
Martina Navratilova,867.0,08/24/2021,20392.8,07/10/2021,2252.11
Margaret Pease Harper,5.8,07/13/2021,6.0,07/12/2021,3.45
Terry Hershey,4.4,08/01/2021,6.4,07/12/2021,45.45
Gymnastics at the 1980 Summer Olympics – Women's vault,5.2,07/05/2021,21.0,08/05/2021,303.85
1983 World Artistic Gymnastics Championships,12.2,07/12/2021,55.0,07/27/2021,350.82
Maya Moore,680.0,07/02/2021,14705.8,07/14/2021,2062.62
Romania at the 1996 Summer Olympics,17.0,07/05/2021,383.4,07/28/2021,2155.29
Caeleb Dressel,2082.2,07/07/2021,170635.0,07/29/2021,8094.94
Maurice Greene (sprinter),223.8,07/12/2021,2772.6,08/01/2021,1138.87
Cecile Canqueteau-Landi,47.8,08/24/2021,1899.6,08/04/2021,3874.06
Tamara Manina,10.4,07/04/2021,58.2,07/29/2021,459.62
Jennifer Boykin,24.2,08/21/2021,149.0,07/28/2021,515.7
Brazil at the 2020 Summer Olympics,245.2,08/24/2021,8217.6,08/07/2021,3251.39
Rosa Ramirez Guerrero,7.2,07/04/2021,7.8,08/13/2021,8.33
Olympic Games,8710.2,08/22/2021,96103.6,08/08/2021,1003.35
World Artistic Gymnastics Championships – Women's vault,11.2,07/04/2021,56.6,08/02/2021,405.36
2018 World Artistic Gymnastics Championships,206.2,08/23/2021,1489.0,07/28/2021,622.11
Li Shijia,36.8,08/21/2021,182.6,08/03/2021,396.2
Tokyo,0.0,06/30/2021,37026.4,07/25/2021,0
Barney Berlinger,5.2,07/22/2021,8.4,08/17/2021,61.54
Arthur Ashe Courage Award,71.2,08/24/2021,1280.6,07/28/2021,1698.6
Gymnastics at the 1956 Summer Olympics – Women's artistic team all-around,8.6,07/10/2021,84.4,07/27/2021,881.4
Ship sponsor,49.0,07/08/2021,266.0,07/31/2021,442.86
Olesya Dudnik,0.0,07/01/2021,86.0,08/17/2021,0
Cheng Fei,103.6,07/15/2021,834.6,07/29/2021,705.6
1985 World Artistic Gymnastics Championships,15.6,07/03/2021,37.6,07/25/2021,141.03
The Washington Post,2391.0,08/14/2021,4306.6,07/26/2021,80.12
Elena Zamolodchikova,80.6,07/02/2021,418.4,07/29/2021,419.11
Jesolo,106.4,08/14/2021,242.0,07/13/2021,127.44
Trevor Ringland,15.8,08/19/2021,29.6,07/28/2021,87.34
Doc Blanchard,45.2,07/25/2021,66.6,08/22/2021,47.35
Alec Yoder,35.6,08/22/2021,1943.6,08/01/2021,5359.55
Gymnastics at the 2016 Summer Olympics – Women's vault,82.4,08/24/2021,1935.6,08/01/2021,2249.03
Dick Button,99.4,07/15/2021,373.2,07/19/2021,275.45
Iryna Krasnianska,0.0,07/01/2021,14.4,07/28/2021,0
Gymnastics at the 2012 Summer Olympics – Women's artistic team all-around,210.4,08/23/2021,4403.8,07/27/2021,1993.06
Maria Bueno,33.2,08/24/2021,708.6,07/10/2021,2034.34
Senate Judiciary Committee,49.0,08/07/2021,59.4,08/19/2021,21.22
Tom Burnett,246.6,07/21/2021,322.6,08/23/2021,30.82
2020 U.S. Olympic Trials (gymnastics),61.6,08/24/2021,1730.6,07/25/2021,2709.42
Gymnastics at the 2000 Summer Olympics – Women's artistic team all-around,143.6,07/14/2021,1990.0,07/27/2021,1285.79
Gymnastics at the 2012 Summer Olympics – Women's floor,113.8,07/12/2021,832.2,08/02/2021,631.28
Bill Russell,2304.2,08/17/2021,6973.2,07/21/2021,202.63
Andreea Răducan,131.2,07/09/2021,914.6,07/30/2021,597.1
Sunisa Lee,1364.4,07/13/2021,241874.8,07/29/2021,17627.56
Aurelia Dobre,119.0,07/08/2021,333.4,07/25/2021,180.17
BBC Sports Personality World Sport Star of the Year,13.6,08/24/2021,55.4,08/08/2021,307.35
Bobby Morrow,43.4,07/10/2021,415.4,08/01/2021,857.14
Nancy Lopez,129.8,08/24/2021,460.2,08/01/2021,254.55
ISBN (identifier),0.0,06/30/2021,9452.8,08/01/2021,0
Monica Seles,1303.4,08/19/2021,8194.0,07/11/2021,528.66
Charlotte Drury,121.4,08/21/2021,679.8,08/09/2021,459.97
2020 Summer Olympics,19651.8,08/23/2021,543588.2,07/24/2021,2666.1
Soviet Union at the 1976 Summer Olympics,25.8,07/04/2021,316.4,08/08/2021,1126.36
2018 in artistic gymnastics,3.4,07/09/2021,18.0,07/29/2021,429.41
Mary Kay Ash,259.2,07/27/2021,299.2,08/19/2021,15.43
Ludmila Belousova,28.0,07/06/2021,59.0,08/07/2021,110.71
"Nike, Inc.",5120.8,08/21/2021,6675.4,07/06/2021,30.36
Houston Chronicle,186.6,08/14/2021,779.0,07/19/2021,317.47
Gymnastics at the 1964 Summer Olympics – Women's artistic team all-around,14.0,07/02/2021,123.6,07/27/2021,782.86
2016 Simone Biles gymnastics season,26.4,08/22/2021,1118.2,07/28/2021,4135.61
Gymnastics at the 1996 Summer Olympics – Women's vault,22.8,07/12/2021,133.2,08/02/2021,484.21
NPR,0.0,06/30/2021,2520.2,07/20/2021,0
Kate Atkinson Bell,3.8,07/07/2021,6.0,07/12/2021,57.89
Yelena Isinbayeva,508.6,07/11/2021,8420.0,08/05/2021,1555.52
Gymnastics at the 1976 Summer Olympics – Women's artistic team all-around,31.2,07/06/2021,330.0,07/27/2021,957.69
1934 World Artistic Gymnastics Championships,39.8,07/22/2021,39.8,07/23/2021,0.0
Angelique Kerber,398.2,08/05/2021,32268.6,07/08/2021,8003.62
World Champions Centre,102.2,08/22/2021,3127.2,07/28/2021,2959.88
Russian Olympic Committee athletes at the 2020 Summer Olympics,404.0,08/24/2021,31597.0,07/25/2021,7721.04
Romania at the 1980 Summer Olympics,18.0,07/10/2021,214.0,08/08/2021,1088.89
2014 in artistic gymnastics,9.6,07/08/2021,14.8,08/05/2021,54.17
Netherlands at the 1928 Summer Olympics,0.0,06/30/2021,93.0,08/08/2021,0
Gymnastics at the 1996 Summer Olympics – Women's artistic individual all-around,97.4,07/11/2021,2412.0,07/30/2021,2376.39
The Straits Times,207.8,07/09/2021,332.6,07/20/2021,60.06
2021 in artistic gymnastics,19.6,08/24/2021,384.4,07/29/2021,1861.22
Diana Taurasi,997.6,08/24/2021,38871.8,08/08/2021,3796.53
Unified Team at the 1992 Summer Olympics,251.8,08/23/2021,6766.4,08/08/2021,2587.21
Ecaterina Szabo,109.4,07/12/2021,1122.8,07/29/2021,926.33
Mark O'Meara,89.4,08/07/2021,423.8,07/18/2021,374.05
Axios (website),560.2,08/07/2021,899.4,08/11/2021,60.55
Glenna Goodacre,68.8,07/30/2021,108.0,07/17/2021,56.98
Yul Moldauer,91.0,08/24/2021,17841.0,07/25/2021,19505.49
Gymnastics at the 2016 Summer Olympics – Women's balance beam,163.0,08/21/2021,2546.4,08/03/2021,1462.21
Bruce Baumgartner,0.0,07/01/2021,1074.0,08/06/2021,0
Columbine High School massacre,8770.0,08/05/2021,8858.6,08/06/2021,1.01
Greg Louganis,1155.2,07/12/2021,14397.4,08/07/2021,1146.31
Mike Powell (long jumper),154.0,07/12/2021,2439.8,08/02/2021,1484.29
Helena Rakoczy,5.4,07/12/2021,20.4,07/29/2021,277.78
United States at the 1996 Summer Olympics,112.0,08/23/2021,2581.0,08/08/2021,2204.46
2017 U.S. National Gymnastics Championships,27.8,08/14/2021,114.2,07/29/2021,310.79
Erika Zuchold,10.8,07/09/2021,32.0,08/08/2021,196.3
CNN,3484.2,08/14/2021,7557.2,07/21/2021,116.9
World Artistic Gymnastics Championships – Women's individual all-around,48.6,08/22/2021,776.8,07/29/2021,1498.35
Hong Un Jong,21.2,07/15/2021,264.2,07/28/2021,1146.23
Mary Decker,223.0,08/20/2021,784.4,07/20/2021,251.75
United States women's national soccer team,1323.2,08/23/2021,14196.8,08/02/2021,972.91
Gil Dodds,4.8,07/05/2021,8.8,08/06/2021,83.33
Elena Gómez,14.0,07/08/2021,28.2,07/25/2021,101.43
Ukraine at the 1996 Summer Olympics,23.0,07/11/2021,302.6,08/08/2021,1215.65
Lila Cockrell,15.0,08/07/2021,46.4,07/13/2021,209.33
Ritalin,128.0,08/21/2021,821.8,07/27/2021,542.03
Gymnastics at the 2020 Summer Olympics – Women's uneven bars,0.0,06/30/2021,7835.6,08/01/2021,0
David Cullen (basketball),4.8,08/17/2021,10.6,07/29/2021,120.83
Alice Marble,36.4,08/13/2021,110.8,07/23/2021,204.4
Amy Van Dyken,151.0,07/08/2021,3643.2,07/28/2021,2312.72
Anne Armstrong,29.4,08/04/2021,57.4,07/30/2021,95.24
Monica Rokhman,7.4,07/04/2021,192.8,07/15/2021,2505.41
United States at the 2016 Summer Olympics,160.2,08/24/2021,7687.4,08/08/2021,4698.63
Associated Press,1463.6,07/10/2021,2201.8,08/03/2021,50.44
Gymnastics elements named after Simone Biles,56.0,08/23/2021,1720.0,07/25/2021,2971.43
Eleanor Montague,4.0,07/11/2021,25.2,07/08/2021,530.0
Vitali Klitschko,1052.0,08/18/2021,2222.6,07/03/2021,111.27
Genzebe Dibaba,160.4,07/07/2021,2089.4,08/06/2021,1202.62
Zaevion Dobson,32.8,07/03/2021,123.6,07/27/2021,276.83
Shane Wiskus,21.2,08/24/2021,2810.0,07/25/2021,13154.72
Aliaksei Shostak,22.6,08/16/2021,508.8,07/31/2021,2151.33
Jim MacLaren,7.8,07/15/2021,17.4,07/29/2021,123.08
AT&T Stadium,0.0,06/30/2021,1363.6,07/11/2021,0
Laurent Landi,59.2,08/24/2021,6078.6,07/28/2021,10167.91
45th People's Choice Awards,67.4,08/13/2021,93.4,07/02/2021,38.58
Gymnastics at the 1992 Summer Olympics – Women's floor,16.8,07/06/2021,123.8,08/02/2021,636.9
