File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
Nevada Athletic Commission,29.4,06/20/2016,63.0,06/09/2016,114.29
Howard Bingham,25.4,05/31/2016,1475.0,06/04/2016,5707.09
Hallenstadion,75.6,06/08/2016,339.6,05/30/2016,349.21
Japan,0.0,05/07/2016,18444.6,05/18/2016,0
CBS News,532.0,06/19/2016,921.6,05/19/2016,73.23
"Scottsdale, Arizona",945.4,05/27/2016,4625.0,06/04/2016,389.21
The Ring magazine Fighter of the Year,49.0,05/28/2016,145.4,06/04/2016,196.73
Zakat,773.6,05/14/2016,1279.0,07/01/2016,65.33
The Intercept,0.0,05/08/2016,713.2,05/26/2016,0
Henry Hampton,8.4,05/27/2016,0.0,05/07/2016,-100.0
Grammy Awards,452.4,06/14/2016,571.8,05/23/2016,26.39
Jeet Kune Do,1299.6,06/15/2016,2043.6,05/22/2016,57.25
Jordyn Wieber,396.4,06/18/2016,6341.6,06/27/2016,1499.8
Emmett Till,1990.6,05/28/2016,4267.8,06/12/2016,114.4
United Airlines Flight 93,2085.4,06/11/2016,2848.0,05/19/2016,36.57
Ku Klux Klan,9707.0,06/25/2016,13143.0,05/24/2016,35.4
Footwork (martial arts),32.2,06/29/2016,203.6,06/04/2016,532.3
Ric Flair,3461.0,06/13/2016,9865.8,05/24/2016,185.06
Washington Examiner,20.0,07/01/2016,45.2,06/20/2016,126.0
The Guardian,3260.4,06/04/2016,6817.0,06/29/2016,109.08
Muslim,3463.8,05/28/2016,7258.8,06/13/2016,109.56
Newspapers.com,41.2,06/17/2016,119.2,05/13/2016,189.32
Babe Ruth,4538.4,06/27/2016,0.0,05/08/2016,-100.0
C-SPAN,526.0,05/27/2016,2131.0,06/23/2016,305.13
"Los Angeles, California",0.0,05/07/2016,1289.8,05/26/2016,0
United States at the 1920 Summer Olympics,25.8,05/20/2016,35.2,05/17/2016,36.43
Antoine Fuqua,777.8,06/21/2016,1100.8,06/03/2016,41.53
Voice of America,795.6,06/25/2016,791.6,06/26/2016,-0.5
Forbes,2501.8,06/04/2016,3161.6,05/11/2016,26.37
Kinshasa,1235.4,05/14/2016,3400.0,06/04/2016,175.21
2012 Summer Olympics opening ceremony,473.8,05/28/2016,719.0,06/04/2016,51.75
Migos,2382.6,06/12/2016,2672.8,06/03/2016,12.18
Archer Alexander,5.6,05/09/2016,10.0,06/03/2016,78.57
Dwyane Wade,5611.2,06/16/2016,13431.0,05/10/2016,139.36
Ronald Reagan,11628.4,06/20/2016,0.0,05/08/2016,-100.0
"Media in Louisville, Kentucky",15.2,05/22/2016,26.0,06/01/2016,71.05
Odessa Grady Clay,71.6,05/10/2016,11920.8,06/04/2016,16549.16
"Stateline, Nevada",95.0,05/18/2016,142.8,06/04/2016,50.32
NAACP Image Award – President's Award,6.6,06/16/2016,9.6,06/04/2016,45.45
Johnson Publishing Company,49.4,05/20/2016,202.2,06/15/2016,309.31
Kazakhstan at the 1996 Summer Olympics,10.6,06/07/2016,12.6,05/09/2016,18.87
Trash-talk,261.8,06/26/2016,351.6,05/22/2016,34.3
Converts to Islam,7.4,05/17/2016,15.2,06/15/2016,105.41
Mecca,0.0,05/07/2016,5200.8,06/06/2016,0
John Legend,4132.4,05/25/2016,9731.0,06/03/2016,135.48
International Business Times,286.0,06/19/2016,376.4,06/06/2016,31.61
Michael Jordan,0.0,05/07/2016,62172.2,06/20/2016,0
Nation of Islam,1571.8,06/30/2016,26724.2,06/04/2016,1600.23
WBAL-TV,67.4,06/17/2016,118.8,06/05/2016,76.26
Julio César La Cruz,16.8,05/23/2016,30.4,06/23/2016,80.95
Ken Burns,998.2,05/28/2016,6949.6,06/13/2016,596.21
Torsten May,5.8,05/29/2016,14.4,06/04/2016,148.28
Jonah Lomu,715.8,06/24/2016,1562.6,05/12/2016,118.3
Bollywood,5683.4,05/21/2016,8327.6,06/09/2016,46.52
Julius Nyerere,385.6,06/26/2016,500.6,06/01/2016,29.82
I Am the Greatest: The Adventures of Muhammad Ali,96.4,05/28/2016,852.4,06/04/2016,784.23
Tommie Smith,0.0,05/07/2016,705.2,06/12/2016,0
Chuck D,670.4,05/12/2016,1416.0,05/19/2016,111.22
"Atlanta, Georgia",625.8,05/28/2016,716.8,06/06/2016,14.54
Kentucky Derby,739.6,06/25/2016,0.0,05/07/2016,-100.0
Víctor Avendaño,3.8,05/10/2016,11.4,06/05/2016,200.0
Sunni Islam,2830.2,05/28/2016,14604.4,06/04/2016,416.02
List of Diff'rent Strokes episodes,122.2,05/31/2016,177.6,06/24/2016,45.34
"Transportation in Louisville, Kentucky",18.0,06/15/2016,28.2,06/10/2016,56.67
Jimmy Connors,0.0,05/07/2016,2867.0,06/05/2016,0
Roger Michelot,6.0,06/26/2016,11.8,06/10/2016,96.67
Routledge,349.6,05/28/2016,546.0,06/10/2016,56.18
Bob Arum,158.8,06/24/2016,1056.2,06/04/2016,565.11
Ali: An American Hero,14.8,05/30/2016,115.0,06/04/2016,677.03
Daily Mirror,625.2,05/14/2016,1859.0,06/27/2016,197.34
Atlanta Olympics,7.8,06/25/2016,11.8,06/18/2016,51.28
Atlit detainee camp,27.2,05/11/2016,63.6,06/10/2016,133.82
Dyslexia,3923.8,05/29/2016,4861.0,06/21/2016,23.89
Warith Deen Muhammad,55.4,07/01/2016,3441.4,06/04/2016,6111.91
Bert Sugar,119.4,05/12/2016,1232.0,06/04/2016,931.83
Wayback Machine,1147.0,07/01/2016,2831.2,06/11/2016,146.84
John C. Wells,46.2,06/26/2016,85.2,05/13/2016,84.42
The Game (rapper),3244.4,05/15/2016,8510.8,06/17/2016,162.32
Antonio Rebollo,0.0,05/08/2016,84.4,06/04/2016,0
The Times of India,1156.6,05/15/2016,1967.0,06/02/2016,70.07
The Bahamas,0.0,05/07/2016,5966.0,06/07/2016,0
Martina Navratilova,0.0,05/08/2016,4909.8,06/04/2016,0
Bellator MMA,578.8,06/01/2016,4514.0,06/07/2016,679.89
Maya Moore,0.0,05/07/2016,1883.0,05/15/2016,0
Lyle Alzado,306.4,06/30/2016,1536.8,05/22/2016,401.57
Civil disobedience,615.2,06/30/2016,1560.4,06/07/2016,153.64
Joe Frazier,1909.2,05/31/2016,94735.4,06/04/2016,4862.05
Slobodan Kačar,16.6,05/23/2016,28.8,06/04/2016,73.49
National Hockey League,3078.4,06/18/2016,5551.2,06/13/2016,80.33
Colonel Sanders,2680.0,06/02/2016,31719.4,06/23/2016,1083.56
49th Academy Awards,161.6,06/21/2016,316.0,06/05/2016,95.54
"Mount Washington, Kentucky",0.0,05/08/2016,55.4,06/23/2016,0
Rolling Stone,2213.6,06/13/2016,2489.4,05/09/2016,12.46
Racial segregation in the United States,836.2,06/25/2016,2149.4,05/10/2016,157.04
Light heavyweight,453.8,06/16/2016,0.0,05/08/2016,-100.0
Susan L. Taylor,32.2,05/19/2016,58.4,06/28/2016,81.37
Olympic Games,0.0,05/07/2016,14134.6,06/21/2016,0
United States Congress,3325.0,06/04/2016,6188.4,06/23/2016,86.12
Andrew Vachss,65.0,06/24/2016,112.4,06/06/2016,72.92
Supreme Court of the United States,4098.6,06/18/2016,6194.0,06/27/2016,51.12
Tokyo,4826.2,06/25/2016,6636.0,05/11/2016,37.5
Arthur Ashe Courage Award,0.0,05/08/2016,610.8,06/21/2016,0
David Carstens,5.4,05/25/2016,9.2,06/04/2016,70.37
Saviours' Day,24.8,06/22/2016,123.8,06/04/2016,399.19
Simon & Schuster,512.0,05/21/2016,909.0,05/18/2016,77.54
Gulf War,5283.2,06/26/2016,25309.0,06/04/2016,379.05
Mosque Maryam,155.4,05/17/2016,1207.6,06/05/2016,677.09
Jihadists,0.0,05/07/2016,48.4,06/10/2016,0
Louisville Metro Council,18.4,06/26/2016,47.4,05/18/2016,157.61
Trevor Ringland,17.4,06/19/2016,28.0,05/25/2016,60.92
Lennox Lewis,2386.0,05/28/2016,12163.6,06/04/2016,409.79
Muhammad Ali (song),14.6,05/29/2016,1215.4,06/04/2016,8224.66
Zaire,1386.2,05/28/2016,6612.6,06/04/2016,377.03
Leon Spinks,607.4,05/14/2016,19618.4,06/04/2016,3129.9
New York (magazine),316.6,06/04/2016,352.6,06/15/2016,11.37
Tom Burnett,148.6,05/14/2016,210.0,06/13/2016,41.32
Rhythm and blues,1496.6,06/25/2016,2056.2,05/10/2016,37.39
Jimmy Carter,6795.8,06/25/2016,16186.2,05/18/2016,138.18
Bill Russell,0.0,05/07/2016,23250.4,06/20/2016,0
Soledad O'Brien,400.4,06/05/2016,1726.2,05/22/2016,331.12
Midori Ito,48.6,06/17/2016,83.2,05/20/2016,71.19
Houghton Mifflin Harcourt,240.4,06/11/2016,264.6,06/07/2016,10.07
King of the World (film),9.4,05/24/2016,85.0,06/04/2016,804.26
Nathan Hare,17.6,05/29/2016,296.4,06/04/2016,1584.09
"Geography of Louisville, Kentucky",24.4,06/26/2016,43.2,06/10/2016,77.05
Cleveland Williams,199.4,05/10/2016,4432.6,06/04/2016,2122.97
Islam,7492.0,05/28/2016,17970.0,06/13/2016,139.86
Jürgen Blin,19.2,05/10/2016,709.4,06/04/2016,3594.79
Intellectual property,2158.2,06/18/2016,3066.8,05/17/2016,42.1
Jhoon Goo Rhee,85.6,06/14/2016,114.6,06/04/2016,33.88
Al Jazeera,1284.6,05/29/2016,1775.8,06/13/2016,38.24
The Daily Telegraph,1258.2,05/28/2016,3366.2,06/24/2016,167.54
Mate Parlov,39.6,05/27/2016,175.8,06/04/2016,343.94
Syl Johnson,85.6,06/16/2016,123.2,07/01/2016,43.93
6th Annual Grammy Awards,19.8,06/20/2016,23.4,06/28/2016,18.18
Richard Dunn (boxer),0.0,05/07/2016,2904.8,06/04/2016,0
Ludmila Belousova,17.8,05/20/2016,98.8,05/28/2016,455.06
Vassiliy Jirov,39.6,06/23/2016,67.4,06/12/2016,70.2
Sonny Liston,1772.2,05/24/2016,51002.8,06/04/2016,2777.94
Apartheid in South Africa,119.8,07/01/2016,342.4,05/16/2016,185.81
PBS,960.8,06/19/2016,1606.8,05/20/2016,67.24
The Soul of a Butterfly,7.2,05/13/2016,1625.4,06/04/2016,22475.0
Malcolm X,8787.4,05/28/2016,44175.4,06/04/2016,402.71
Honky,373.4,06/23/2016,1560.0,06/04/2016,317.78
The Rumble in the Jungle,902.8,05/31/2016,49623.0,06/04/2016,5396.57
The Philadelphia Inquirer,203.6,05/14/2016,254.2,06/08/2016,24.85
Araneta Coliseum,43.8,05/23/2016,828.8,06/04/2016,1792.24
Mark O'Meara,64.8,06/02/2016,175.2,06/19/2016,170.37
Emel (magazine),12.4,05/23/2016,43.2,05/09/2016,248.39
Airplane spin,4.8,05/19/2016,150.8,06/07/2016,3041.67
Columbine High School massacre,0.0,05/07/2016,28816.6,06/12/2016,0
"Haakon, Crown Prince of Norway",719.0,05/11/2016,946.6,06/28/2016,31.66
Mike Powell (long jumper),98.0,06/13/2016,337.8,05/13/2016,244.69
CNN,2155.8,06/04/2016,2673.2,06/24/2016,24.0
Sylvester Stallone,10234.0,06/21/2016,17665.8,06/05/2016,72.62
Gulf Times,21.6,06/15/2016,28.2,06/12/2016,30.56
Emancipation Memorial,29.6,06/24/2016,70.6,05/17/2016,138.51
Lonnie Bunch,0.0,05/07/2016,31.4,05/21/2016,0
David Cullen (basketball),4.0,05/14/2016,11.6,06/28/2016,190.0
Notable boxing families,36.0,06/24/2016,369.6,06/04/2016,926.67
William C. Rhoden,13.0,05/13/2016,175.6,06/05/2016,1250.77
Transit Authority of River City,21.0,06/20/2016,30.2,06/10/2016,43.81
National Constitution Center,0.0,05/08/2016,124.6,06/29/2016,0
Smart Araneta Coliseum,118.0,05/30/2016,387.0,06/04/2016,227.97
Pacific Coliseum,100.6,06/03/2016,104.0,06/04/2016,3.38
Beliefnet,21.2,05/27/2016,43.6,06/05/2016,105.66
Associated Press,856.8,07/01/2016,3913.8,06/07/2016,356.79
The Sugarhill Gang,561.4,06/25/2016,898.8,05/27/2016,60.1
Vitali Klitschko,1659.4,06/20/2016,4214.2,06/04/2016,153.96
Billy Crystal,1563.2,05/12/2016,9783.4,06/10/2016,525.86
Rocky Marciano,2165.2,05/28/2016,21377.8,06/04/2016,887.34
KFC Yum! Center,175.4,05/26/2016,2225.6,06/10/2016,1168.87
"Lewiston, Maine",258.8,05/28/2016,931.4,06/04/2016,259.89
CBS Sports,167.0,06/08/2016,213.0,05/09/2016,27.54
Jim MacLaren,12.6,05/29/2016,31.4,06/28/2016,149.21
Ruby Dee,0.0,05/07/2016,1041.6,06/18/2016,0
Grammy Award for Best Comedy Album,84.6,06/27/2016,102.0,05/27/2016,20.57
Russia at the 2000 Summer Olympics,15.4,05/22/2016,32.0,06/17/2016,107.79
Slick Rick,778.2,06/21/2016,1015.2,05/23/2016,30.45
Greg Fischer,65.4,05/11/2016,875.8,06/04/2016,1239.14
Honorary citizenship,54.2,06/23/2016,73.4,06/10/2016,35.42
Chuck Wepner,693.2,05/31/2016,9452.6,06/04/2016,1263.62
Miami Marlins,1166.2,06/13/2016,1656.8,05/15/2016,42.07
Charlie Powell,13.0,05/14/2016,361.0,06/04/2016,2676.92
Hard Rock Hotel and Casino (Stateline),24.2,05/19/2016,41.4,06/30/2016,71.07
Muhammad Ali: His Life and Times,8.6,05/19/2016,309.6,06/04/2016,3500.0
List of attractions and events in the Louisville metropolitan area,40.4,07/01/2016,124.8,06/05/2016,208.91
Araneta Center,34.6,05/27/2016,177.2,06/04/2016,412.14
United States at the 1988 Summer Olympics,64.6,05/14/2016,130.8,06/24/2016,102.48
Boxing at the 1960 Summer Olympics,83.0,05/14/2016,3757.0,06/04/2016,4426.51
Bangladesh,9564.4,06/04/2016,18298.2,07/01/2016,91.32
Andre Agassi,2297.4,05/13/2016,10052.0,06/05/2016,337.54
Roger Federer,6835.6,05/18/2016,39167.0,06/05/2016,472.99
Dilip Kumar,2328.2,06/07/2016,2821.8,06/26/2016,21.2
Presidential Citizens Medal,87.6,06/25/2016,278.2,06/04/2016,217.58
Selective Service System,1534.6,05/28/2016,4042.0,06/16/2016,163.39
Amateur Athletic Union,0.0,05/07/2016,448.8,06/20/2016,0
Jack Nicklaus,974.0,05/10/2016,5796.6,06/19/2016,495.13
Dave Zirin,27.2,05/29/2016,202.2,06/04/2016,643.38
Eminem,17000.2,06/14/2016,17523.0,06/12/2016,3.08
Republican Party (United States),6760.0,06/04/2016,10412.0,06/08/2016,54.02
Dublin,3643.2,05/28/2016,6443.0,06/24/2016,76.85
"Las Vegas, Nevada",649.2,05/28/2016,805.8,06/23/2016,24.12
Marlon Brando,6763.6,06/16/2016,7310.6,06/09/2016,8.09
Novak Djokovic,7340.6,05/18/2016,120503.8,06/05/2016,1541.61
"Clarksville, Indiana",63.4,06/02/2016,100.0,06/23/2016,57.73
Vancouver,5102.2,06/18/2016,5570.2,06/08/2016,9.17
The Plain Dealer,133.6,05/28/2016,478.4,06/20/2016,258.08
Broadcasters' Audience Research Board,88.2,06/18/2016,157.2,06/06/2016,78.23
When Ali Came to Ireland,18.4,05/10/2016,904.6,06/04/2016,4816.3
Jay-Z,1464.2,06/14/2016,1720.0,05/15/2016,17.47
"The Forum (Inglewood, California)",502.0,06/18/2016,1872.0,06/05/2016,272.91
Mayor Andrew Broaddus,9.2,06/01/2016,0.0,05/07/2016,-100.0
United Negro College Fund,116.4,06/14/2016,154.4,05/26/2016,32.65
Spain,11997.0,05/21/2016,14690.8,06/27/2016,22.45
Michael Sam,769.8,06/11/2016,963.8,05/25/2016,25.2
Rwandan genocide,2244.4,06/25/2016,5730.0,05/17/2016,155.3
Open access,759.2,05/21/2016,789.0,05/19/2016,3.93
"Deer Lake, Pennsylvania",20.0,05/23/2016,952.2,06/04/2016,4661.0
COINTELPRO,865.6,06/26/2016,2166.0,06/04/2016,150.23
Boris Becker,1119.0,05/11/2016,9116.6,06/05/2016,714.71
Harris Poll,9.8,05/31/2016,21.8,06/21/2016,122.45
Wells Fargo,2148.2,05/29/2016,2969.2,06/16/2016,38.22
Jack Kent Cooke,163.2,05/27/2016,191.6,05/29/2016,17.4
Clay v. United States,81.6,05/28/2016,10411.0,06/04/2016,12658.58
Rakim,0.0,05/07/2016,1410.4,05/20/2016,0
Cathy Freeman,619.0,05/14/2016,1069.6,05/21/2016,72.79
Nadia Comăneci,1034.6,05/20/2016,4256.0,06/27/2016,311.37
United States Bill of Rights,0.0,05/07/2016,13031.0,06/14/2016,0
Quezon City,951.2,06/18/2016,1321.0,06/04/2016,38.88
Fugees,1018.4,06/14/2016,0.0,05/07/2016,-100.0
The Nation,436.8,05/27/2016,456.2,05/25/2016,4.44
Caesars Palace,861.6,05/13/2016,1051.2,06/23/2016,22.01
I Am Ali,15.8,05/11/2016,679.0,06/08/2016,4197.47
Mike Tyson,8826.6,05/31/2016,61775.0,06/04/2016,599.87
United States at the 1960 Summer Olympics,24.8,05/28/2016,228.0,06/04/2016,819.35
Clint Eastwood,13811.2,06/24/2016,22101.2,05/31/2016,60.02
Brian London,75.6,05/27/2016,2068.8,06/04/2016,2636.51
Twitter,8596.2,06/04/2016,11032.8,05/18/2016,28.35
Joe Louis,1678.6,05/28/2016,16659.8,06/04/2016,892.48
Cassius Clay (disambiguation),47.0,05/23/2016,4337.8,06/04/2016,9129.36
Androscoggin Bank Colisée,21.8,05/15/2016,219.0,06/04/2016,904.59
Muhammad Ali vs. Joe Frazier II,253.6,06/01/2016,11589.0,06/04/2016,4469.79
Roberto Clemente Coliseum,19.8,06/30/2016,91.8,05/22/2016,363.64
Robin Roberts (newscaster),700.6,06/18/2016,3481.8,06/28/2016,396.97
